Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	19180791	0.017744	9.490059
chr22	19180973	0.018329	9.490062
chr22	19180991	0.018782	9.490062
chr22	19181299	0.018782	9.490068
chr22	19181319	0.019413	9.490069
chr22	19181388	0.019413	9.490070
chr22	19181473	0.020221	9.490072
chr22	19181557	0.021235	9.490073
chr22	19182585	0.023807	9.490095
chr22	19182874	0.027622	9.490102
chr22	19182934	0.031953	9.490104
chr22	19183470	0.038413	9.490121
chr22	19183787	0.049426	9.490133
chr22	19183995	0.089205	9.490143
chr22	19184095	4.138978	9.490152
chr22	19184244	0.177864	9.490769
chr22	19185056	0.073765	9.490913
chr22	19185526	0.074280	9.490948
chr22	19185606	0.068086	9.490954
chr22	19185736	0.065817	9.490963
chr22	19186546	0.066248	9.491016
chr22	19186608	0.066375	9.491020
chr22	19186762	0.067567	9.491030
chr22	19187009	0.080353	9.491047
chr22	19187375	0.216985	9.491076
chr22	19187427	0.382929	9.491088
chr22	19187450	0.382929	9.491097
chr22	19187503	0.552829	9.491117
chr22	19188532	0.108461	9.491686
chr22	19188775	0.070503	9.491712
chr22	19189027	0.067642	9.491730
chr22	19189706	0.067180	9.491776
chr22	19190143	0.067108	9.491805
chr22	19191040	0.067097	9.491865
chr22	19191503	0.067190	9.491896
chr22	19191679	0.067190	9.491908
chr22	19191725	0.067184	9.491911
chr22	19192170	0.067184	9.491941
chr22	19192596	0.067163	9.491970
chr22	19193263	0.067207	9.492015
chr22	19193391	0.067215	9.492023
chr22	19194319	0.067215	9.492086
chr22	19194868	0.067273	9.492122
chr22	19194909	0.067273	9.492125
chr22	19195296	0.067301	9.492151
chr22	19196112	0.067308	9.492206
chr22	19196502	0.067348	9.492232
chr22	19196680	0.067589	9.492244
chr22	19196728	0.067955	9.492248
chr22	19196892	0.070805	9.492259
chr22	19197659	0.071154	9.492313
chr22	19197674	0.112207	9.492314
chr22	19197949	0.112808	9.492345
chr22	19198226	0.083231	9.492376
chr22	19198375	0.074869	9.492389
chr22	19199326	0.075473	9.492460
chr22	19201916	0.090357	9.492655
chr22	19202622	0.707196	9.492719
chr22	19202822	4.375723	9.492861
chr22	19202994	4.016793	9.493613
chr22	19203060	3.128064	9.493878
chr22	19203078	0.123138	9.493935
chr22	19203361	0.119574	9.493969
chr22	19204210	0.115907	9.494071
chr22	19204392	0.111910	9.494092
chr22	19204478	0.109563	9.494102
chr22	19205572	0.109189	9.494222
chr22	19205826	0.109148	9.494249
chr22	19206499	0.109472	9.494323
chr22	19207377	0.114805	9.494419
chr22	19207844	0.129655	9.494473
chr22	19208193	0.130347	9.494518
chr22	19209167	0.114762	9.494645
chr22	19209458	0.109092	9.494678
chr22	19209682	0.104582	9.494703
chr22	19210740	0.098417	9.494813
chr22	19212947	0.072607	9.495030
chr22	19214713	0.060252	9.495159
chr22	19215039	0.050738	9.495178
chr22	19215560	0.046051	9.495205
chr22	19215700	0.041729	9.495211
chr22	19215787	0.038207	9.495215
chr22	19217197	0.037712	9.495269
chr22	19219881	0.042261	9.495370
chr22	19219980	0.047897	9.495374
chr22	19221406	0.069405	9.495442
chr22	19222721	0.302079	9.495534
chr22	19222879	0.302079	9.495581
chr22	19222959	0.581266	9.495606
chr22	19223128	0.171921	9.495704
chr22	19223352	0.131041	9.495742
chr22	19224115	0.379572	9.495842
chr22	19226260	0.243219	9.496656
chr22	19226623	0.243896	9.496745
chr22	19226767	0.384959	9.496780
chr22	19227275	0.172137	9.496975
chr22	19227844	0.154760	9.497073
chr22	19228083	0.164434	9.497110
chr22	19228101	0.164434	9.497113
chr22	19228169	0.170075	9.497124
chr22	19228736	1.961434	9.497221
chr22	19228943	1.966961	9.497627
chr22	19228962	1.973039	9.497664
chr22	19228979	1.972648	9.497698
chr22	19229275	0.068056	9.498282
chr22	19229782	0.049503	9.498316
chr22	19230194	0.048575	9.498337
chr22	19230365	0.047313	9.498345
chr22	19230625	0.046769	9.498357
chr22	19232142	0.046556	9.498428
chr22	19232340	0.046458	9.498437
chr22	19232466	0.046260	9.498443
chr22	19234476	0.046260	9.498536
chr22	19236020	0.046247	9.498608
chr22	19236089	0.046264	9.498611
chr22	19238431	0.046264	9.498719
chr22	19238555	0.046264	9.498725
chr22	19238834	0.046267	9.498738
chr22	19239984	0.046269	9.498791
chr22	19240007	0.046269	9.498792
chr22	19240861	0.046263	9.498832
chr22	19241014	0.046263	9.498839
chr22	19241841	0.046250	9.498877
chr22	19242361	0.046240	9.498901
chr22	19244338	0.046301	9.498992
chr22	19245574	0.046358	9.499050
chr22	19245821	0.046449	9.499061
chr22	19246002	0.046449	9.499070
chr22	19248551	0.046449	9.499188
chr22	19249401	0.165156	9.499227
chr22	19253274	0.165466	9.499867
chr22	19253332	0.165361	9.499877
chr22	19253899	0.165344	9.499970
chr22	19255856	0.165368	9.500294
chr22	19256971	0.165534	9.500478
chr22	19258383	0.166799	9.500712
chr22	19259239	0.170023	9.500855
chr22	19259354	0.172460	9.500874
chr22	19260575	0.175778	9.501085
chr22	19261236	0.245196	9.501201
chr22	19262039	0.535781	9.501398
chr22	19262197	1.128892	9.501483
chr22	19262852	0.486072	9.502222
chr22	19263214	0.495867	9.502398
chr22	19263560	0.495875	9.502570
chr22	19263698	0.859035	9.502638
chr22	19263762	0.868385	9.502693
chr22	19263892	0.453523	9.502806
chr22	19264625	0.339569	9.503138
chr22	19265799	0.143599	9.503537
chr22	19267580	0.143404	9.503793
chr22	19268873	0.137616	9.503978
chr22	19271831	0.137783	9.504385
chr22	19273165	0.139723	9.504569
chr22	19273370	0.144932	9.504598
chr22	19273902	0.713265	9.504675
chr22	19274144	0.753052	9.504847
chr22	19275951	2.521677	9.506208
chr22	19277809	1.857585	9.510894
chr22	19279641	1.401294	9.514297
chr22	19279806	0.718544	9.514528
chr22	19280403	0.527176	9.514957
chr22	19283478	1.931413	9.516578
chr22	19283738	2.269123	9.517080
chr22	19285816	2.293525	9.521795
chr22	19286470	2.269105	9.523295
chr22	19287862	0.051380	9.526454
chr22	19289446	0.034129	9.526535
chr22	19290060	0.030453	9.526556
chr22	19290156	0.030453	9.526559
chr22	19290969	0.030275	9.526584
chr22	19292446	0.032658	9.526629
chr22	19293643	0.116477	9.526668
chr22	19293768	2.229333	9.526682
chr22	19294025	0.591480	9.527255
chr22	19294533	0.267338	9.527556
chr22	19294578	0.036845	9.527568
chr22	19298644	0.111551	9.527717
chr22	19299697	1.273164	9.527835
chr22	19303181	0.086509	9.532271
chr22	19303289	0.003267	9.532280
chr22	19305289	0.003213	9.532287
chr22	19306415	0.003212	9.532290
chr22	19306667	0.003212	9.532291
chr22	19307400	0.003212	9.532293
chr22	19308941	0.003210	9.532298
chr22	19309389	0.003210	9.532300
chr22	19309694	0.003210	9.532301
chr22	19310590	0.003210	9.532304
chr22	19310812	0.003248	9.532304
chr22	19312616	0.003383	9.532310
chr22	19314032	0.003388	9.532315
chr22	19314485	0.003388	9.532316
chr22	19316107	0.003386	9.532322
chr22	19319665	0.021171	9.532334
chr22	19319763	0.052222	9.532336
chr22	19320844	0.185394	9.532393
chr22	19320973	0.185394	9.532416
chr22	19321052	0.444192	9.532431
chr22	19322421	0.203034	9.533039
chr22	19322493	0.203034	9.533054
chr22	19322510	0.006419	9.533057
chr22	19323067	0.002669	9.533061
chr22	19323262	0.002184	9.533061
chr22	19325308	0.002129	9.533066
chr22	19327662	0.002127	9.533071
chr22	19327744	0.002127	9.533071
chr22	19327938	0.002127	9.533071
chr22	19328422	0.002127	9.533072
chr22	19329351	0.002127	9.533074
chr22	19334161	0.002127	9.533085
chr22	19334813	0.002127	9.533086
chr22	19334923	0.002127	9.533086
chr22	19335614	0.002134	9.533088
chr22	19337633	0.002777	9.533092
chr22	19338201	0.009125	9.533094
chr22	19338412	0.082005	9.533096
chr22	19339635	0.018809	9.533196
chr22	19342188	0.008554	9.533244
chr22	19343505	0.008554	9.533255
chr22	19345293	0.040386	9.533270
chr22	19345330	0.075639	9.533272
chr22	19346000	0.075639	9.533323
chr22	19346214	0.125531	9.533339
chr22	19346835	0.222167	9.533417
chr22	19347730	0.120790	9.533616
chr22	19348158	0.057655	9.533667
chr22	19348199	0.010559	9.533670
chr22	19348281	0.002697	9.533671
chr22	19348399	0.001633	9.533671
chr22	19349590	0.001633	9.533673
chr22	19349640	0.001615	9.533673
chr22	19349694	0.001615	9.533673
chr22	19350850	0.001615	9.533675
chr22	19351615	0.001615	9.533676
chr22	19351743	0.001615	9.533676
chr22	19351892	0.001615	9.533676
chr22	19352765	0.001615	9.533678
chr22	19353360	0.001615	9.533679
chr22	19356192	0.001615	9.533683
chr22	19357083	0.001615	9.533685
chr22	19358782	0.001616	9.533688
chr22	19359022	0.001616	9.533688
chr22	19359314	0.001617	9.533688
chr22	19362142	1.013429	9.533693
chr22	19362618	0.001680	9.534175
chr22	19362837	0.001680	9.534176
chr22	19364244	0.001680	9.534178
chr22	19364630	0.001684	9.534179
chr22	19364825	0.001684	9.534179
chr22	19365286	0.002436	9.534180
chr22	19368532	0.124383	9.534188
chr22	19368723	0.320487	9.534212
chr22	19370586	0.016793	9.534809
chr22	19370915	0.003527	9.534814
chr22	19371956	0.003527	9.534818
chr22	19372109	0.003527	9.534818
chr22	19372656	0.003526	9.534820
chr22	19372784	0.003526	9.534821
chr22	19372797	0.003523	9.534821
chr22	19373016	0.003523	9.534822
chr22	19373861	0.003523	9.534825
chr22	19375500	0.003523	9.534830
chr22	19376124	0.003525	9.534833
chr22	19376301	0.003525	9.534833
chr22	19376567	0.003541	9.534834
chr22	19376929	0.004477	9.534835
chr22	19377147	0.019083	9.534836
chr22	19377158	0.019083	9.534837
chr22	19377483	0.735671	9.534843
chr22	19378259	0.004531	9.535414
chr22	19378723	0.002982	9.535416
chr22	19380324	0.002982	9.535421
chr22	19380635	0.002973	9.535421
chr22	19380714	0.002973	9.535422
chr22	19381331	0.002973	9.535424
chr22	19381507	0.002973	9.535424
chr22	19382466	0.002971	9.535427
chr22	19382559	0.002971	9.535427
chr22	19382851	0.002967	9.535428
chr22	19384355	0.002967	9.535433
chr22	19384589	0.002967	9.535433
chr22	19385038	0.002967	9.535435
chr22	19386023	0.002967	9.535437
chr22	19386633	0.002967	9.535439
chr22	19387294	0.002967	9.535441
chr22	19387632	0.002987	9.535442
chr22	19387668	0.002987	9.535442
chr22	19388068	0.003369	9.535444
chr22	19388174	0.003616	9.535444
chr22	19388809	0.037605	9.535446
chr22	19388947	0.185303	9.535451
chr22	19389483	0.199030	9.535551
chr22	19390804	0.122551	9.535814
chr22	19392023	0.122551	9.535963
chr22	19392072	0.122551	9.535969
chr22	19392528	0.001543	9.536025
chr22	19393779	0.001543	9.536027
chr22	19395136	0.001464	9.536029
chr22	19395403	0.001464	9.536029
chr22	19396313	0.001461	9.536031
chr22	19397149	0.001448	9.536032
chr22	19397948	0.001448	9.536033
chr22	19398155	0.001448	9.536033
chr22	19398652	0.001437	9.536034
chr22	19398837	0.001437	9.536034
chr22	19398945	0.001430	9.536034
chr22	19399057	0.001430	9.536035
chr22	19399275	0.001421	9.536035
chr22	19399781	0.001421	9.536036
chr22	19399856	0.001413	9.536036
chr22	19400094	0.001392	9.536036
chr22	19400229	0.001392	9.536036
chr22	19400585	0.001392	9.536037
chr22	19400985	0.001392	9.536037
chr22	19401073	0.001392	9.536037
chr22	19402358	0.001392	9.536039
chr22	19403407	0.001392	9.536041
chr22	19403557	0.001392	9.536041
chr22	19403582	0.001392	9.536041
chr22	19407344	0.001392	9.536046
chr22	19407597	0.001394	9.536047
chr22	19409562	0.001394	9.536049
chr22	19409966	0.001394	9.536050
chr22	19410470	0.001394	9.536051
chr22	19411266	0.001394	9.536052
chr22	19411438	0.001398	9.536052
chr22	19412597	0.001404	9.536054
chr22	19413706	0.001436	9.536055
chr22	19414072	0.001436	9.536056
chr22	19414179	0.001436	9.536056
chr22	19414222	0.001540	9.536056
chr22	19414259	0.001810	9.536056
chr22	19414354	0.002127	9.536056
chr22	19414864	0.003384	9.536057
chr22	19416053	0.247237	9.536061
chr22	19416067	0.304111	9.536065
chr22	19420306	0.026475	9.537354
chr22	19420778	0.026948	9.537366
chr22	19421229	0.024614	9.537378
chr22	19421989	0.044762	9.537397
chr22	19422879	0.228997	9.537437
chr22	19422935	0.286462	9.537450
chr22	19422966	0.487833	9.537459
chr22	19423250	0.736699	9.537597
chr22	19424440	0.798476	9.538474
chr22	19424474	0.801255	9.538501
chr22	19426032	0.773802	9.539749
chr22	19427767	0.163131	9.541092
chr22	19428145	0.029742	9.541154
chr22	19428511	0.017711	9.541164
chr22	19429617	0.017975	9.541184
chr22	19430472	0.013597	9.541199
chr22	19431038	0.010660	9.541207
chr22	19431049	0.008445	9.541207
chr22	19431396	0.007717	9.541210
chr22	19432456	0.008541	9.541218
chr22	19434215	0.008541	9.541233
chr22	19437360	0.008541	9.541260
chr22	19437938	0.008567	9.541265
chr22	19437946	0.008594	9.541265
chr22	19438362	0.008596	9.541269
chr22	19439165	0.008784	9.541276
chr22	19439441	0.207247	9.541278
chr22	19439540	0.447136	9.541299
chr22	19441742	0.311015	9.542283
chr22	19442013	0.129594	9.542368
chr22	19443931	0.457522	9.542616
chr22	19444915	0.083768	9.543066
chr22	19445054	0.005981	9.543078
chr22	19447758	0.005981	9.543094
chr22	19448563	0.005277	9.543099
chr22	19451186	0.004798	9.543113
chr22	19451268	0.004455	9.543113
chr22	19451734	0.004372	9.543115
chr22	19453275	0.004372	9.543122
chr22	19453630	0.004372	9.543124
chr22	19453727	0.004356	9.543124
chr22	19454023	0.004356	9.543125
chr22	19454787	0.004356	9.543129
chr22	19454912	0.004356	9.543129
chr22	19455430	0.004359	9.543131
chr22	19455605	0.004361	9.543132
chr22	19455836	0.004361	9.543133
chr22	19455871	0.004366	9.543133
chr22	19456763	0.004366	9.543137
chr22	19457743	0.004366	9.543141
chr22	19457755	0.004366	9.543142
chr22	19458412	0.004412	9.543144
chr22	19459157	0.006192	9.543148
chr22	19460146	0.091598	9.543154
chr22	19460647	0.091598	9.543200
chr22	19460666	0.091598	9.543201
chr22	19464098	0.091598	9.543516
chr22	19466349	0.097150	9.543722
chr22	19468655	0.318477	9.543946
chr22	19470305	0.318480	9.544471
chr22	19471609	0.178053	9.544887
chr22	19472053	0.125566	9.544966
chr22	19472173	0.125552	9.544981
chr22	19472280	0.092759	9.544994
chr22	19472843	0.091578	9.545047
chr22	19473883	0.091578	9.545142
chr22	19473910	0.091578	9.545144
chr22	19478243	0.091578	9.545541
chr22	19478744	0.091578	9.545587
chr22	19479057	0.091578	9.545616
chr22	19479104	0.091578	9.545620
chr22	19479695	0.091597	9.545674
chr22	19480513	0.091600	9.545749
chr22	19481287	0.091600	9.545820
chr22	19481714	0.091600	9.545859
chr22	19482417	0.091603	9.545923
chr22	19482744	0.091637	9.545953
chr22	19483898	0.411044	9.546059
chr22	19484167	0.214406	9.546170
chr22	19485134	0.214608	9.546377
chr22	19485887	0.215431	9.546539
chr22	19486259	0.555560	9.546619
chr22	19486391	0.973165	9.546692
chr22	19486548	0.975104	9.546845
chr22	19486600	0.102483	9.546896
chr22	19487192	0.104480	9.546956
chr22	19488181	0.102680	9.547060
chr22	19488205	0.102675	9.547062
chr22	19488900	0.101442	9.547133
chr22	19490853	0.101442	9.547332
chr22	19491340	0.101442	9.547381
chr22	19491379	0.101442	9.547385
chr22	19491607	0.109822	9.547408
chr22	19492550	0.130887	9.547512
chr22	19492644	0.148600	9.547524
chr22	19492715	0.148629	9.547534
chr22	19492858	0.148635	9.547556
chr22	19493201	0.152455	9.547607
chr22	19493253	0.155866	9.547615
chr22	19493549	0.158593	9.547661
chr22	19493780	0.159977	9.547697
chr22	19494074	0.159977	9.547744
chr22	19494693	0.160852	9.547843
chr22	19495749	0.184246	9.548013
chr22	19495967	0.287051	9.548053
chr22	19496423	0.779228	9.548184
chr22	19496514	0.799910	9.548255
chr22	19496688	0.916659	9.548394
chr22	19496757	0.957086	9.548458
chr22	19496882	1.187186	9.548577
chr22	19498687	0.555358	9.550720
chr22	19499484	0.229365	9.551163
chr22	19500657	0.235020	9.551432
chr22	19500832	0.237268	9.551473
chr22	19501363	0.237255	9.551599
chr22	19501375	0.237255	9.551602
chr22	19501688	0.238638	9.551676
chr22	19501726	0.239805	9.551685
chr22	19501767	0.239804	9.551695
chr22	19502445	0.240732	9.551858
chr22	19503274	0.242773	9.552057
chr22	19503920	0.243479	9.552214
chr22	19504192	0.277426	9.552280
chr22	19504318	0.385250	9.552315
chr22	19504470	0.665945	9.552374
chr22	19505531	1.109929	9.553080
chr22	19506124	1.121489	9.553738
chr22	19506135	1.121124	9.553751
chr22	19506456	1.043082	9.554111
chr22	19506493	1.042787	9.554149
chr22	19506560	1.050717	9.554219
chr22	19506779	1.050434	9.554449
chr22	19506880	0.765817	9.554555
chr22	19507046	0.495241	9.554682
chr22	19507447	0.408414	9.554881
chr22	19508290	0.329435	9.555225
chr22	19509729	0.333487	9.555699
chr22	19510718	0.337814	9.556029
chr22	19510872	0.343092	9.556081
chr22	19511008	0.347307	9.556128
chr22	19513489	0.349881	9.556990
chr22	19513876	0.370285	9.557125
chr22	19513930	0.557329	9.557145
chr22	19513998	0.751567	9.557183
chr22	19514013	0.790143	9.557194
chr22	19514396	0.910811	9.557497
chr22	19515383	1.421719	9.558396
chr22	19517490	1.794665	9.561391
chr22	19518079	3.222659	9.562448
chr22	19518159	4.300170	9.562706
chr22	19518423	4.298341	9.563841
chr22	19521638	4.292067	9.577661
chr22	19522510	4.195260	9.581403
chr22	19524902	2.571681	9.591438
chr22	19527844	2.568916	9.599004
chr22	19528458	2.555517	9.600582
chr22	19529130	2.548754	9.602299
chr22	19532139	2.664858	9.609968
chr22	19532378	2.796571	9.610605
chr22	19534336	1.677602	9.616081
chr22	19534856	0.436435	9.616953
chr22	19536249	0.427393	9.617561
chr22	19536319	0.427328	9.617591
chr22	19536559	0.427218	9.617693
chr22	19537378	0.221434	9.618043
chr22	19537396	0.044876	9.618047
chr22	19537990	0.044803	9.618074
chr22	19538017	0.032926	9.618075
chr22	19538479	0.029953	9.618090
chr22	19538527	0.028092	9.618092
chr22	19538849	0.027724	9.618101
chr22	19541040	0.027724	9.618162
chr22	19541048	0.027728	9.618162
chr22	19542196	0.027728	9.618194
chr22	19542551	0.027736	9.618203
chr22	19543394	0.027736	9.618227
chr22	19543952	0.027840	9.618242
chr22	19544112	0.027947	9.618247
chr22	19547879	0.106945	9.618352
chr22	19547902	0.186901	9.618355
chr22	19548079	0.186901	9.618388
chr22	19550175	0.194753	9.618779
chr22	19550343	0.209936	9.618812
chr22	19550778	0.259833	9.618903
chr22	19551431	0.657383	9.619073
chr22	19553086	0.659428	9.620161
chr22	19553994	0.660181	9.620760
chr22	19554015	0.880797	9.620774
chr22	19555592	0.882661	9.622163
chr22	19556310	3.551128	9.622796
chr22	19556423	3.555876	9.623198
chr22	19557325	3.577926	9.626405
chr22	19558475	3.428391	9.630520
chr22	19559234	2.729524	9.633122
chr22	19559290	1.684665	9.633275
chr22	19559353	0.936550	9.633381
chr22	19559409	0.443346	9.633433
chr22	19559628	0.323436	9.633530
chr22	19561322	0.311543	9.634078
chr22	19561423	0.301963	9.634110
chr22	19561712	0.291734	9.634197
chr22	19562492	0.291967	9.634425
chr22	19563347	0.295160	9.634674
chr22	19564442	0.303633	9.634997
chr22	19564657	0.999371	9.635063
chr22	19565257	1.072132	9.635662
chr22	19565341	1.166162	9.635752
chr22	19565395	1.156805	9.635815
chr22	19565732	1.227032	9.636205
chr22	19565850	1.293961	9.636350
chr22	19566365	4.065577	9.637016
chr22	19567136	8.368244	9.640151
chr22	19567149	12.219481	9.640260
chr22	19567776	5.546415	9.647921
chr22	19567818	1.213796	9.648154
chr22	19567904	0.274523	9.648259
chr22	19569995	0.269151	9.648833
chr22	19573873	0.268914	9.649876
chr22	19574342	0.268702	9.650003
chr22	19574607	0.268377	9.650074
chr22	19574758	0.268438	9.650114
chr22	19575953	0.268248	9.650435
chr22	19576742	0.268253	9.650647
chr22	19577517	0.268195	9.650855
chr22	19578158	0.268145	9.651027
chr22	19578799	0.268086	9.651198
chr22	19579962	0.487989	9.651510
chr22	19580185	1.011551	9.651619
chr22	19580943	1.229090	9.652386
chr22	19581164	1.231478	9.652657
chr22	19581331	1.121451	9.652863
chr22	19581830	1.100805	9.653423
chr22	19581946	1.151531	9.653550
chr22	19581999	1.309528	9.653611
chr22	19582036	1.610713	9.653660
chr22	19582066	2.089591	9.653708
chr22	19582961	2.373612	9.655578
chr22	19583025	2.499211	9.655730
chr22	19583106	2.524007	9.655933
chr22	19584197	2.519013	9.658686
chr22	19584478	2.517251	9.659394
chr22	19584672	2.511513	9.659883
chr22	19584688	2.511969	9.659923
chr22	19585224	2.438529	9.661269
chr22	19585836	0.905835	9.662762
chr22	19587398	0.910368	9.664176
chr22	19588535	0.826584	9.665212
chr22	19589925	0.845229	9.666361
chr22	19590286	0.856297	9.666666
chr22	19590438	0.869014	9.666796
chr22	19591831	0.876224	9.668006
chr22	19593156	1.454542	9.669167
chr22	19593301	2.103356	9.669378
chr22	19593344	2.644348	9.669469
chr22	19593434	4.339165	9.669707
chr22	19593823	6.616533	9.671395
chr22	19593854	6.959862	9.671600
chr22	19593960	6.926902	9.672337
chr22	19594436	21.271024	9.675635
chr22	19594775	38.315314	9.682846
chr22	19595194	38.315314	9.698900
chr22	19595281	38.315314	9.702233
chr22	19595315	38.315314	9.703536
chr22	19595544	38.315427	9.712310
chr22	19596013	38.315427	9.730280
chr22	19598041	1.764271	9.807984
chr22	19599426	1.678529	9.810427
chr22	19600574	1.661508	9.812354
chr22	19600937	1.670225	9.812957
chr22	19601238	1.685657	9.813460
chr22	19601429	1.708714	9.813782
chr22	19601660	1.718084	9.814177
chr22	19602231	1.714977	9.815158
chr22	19603205	1.674916	9.816828
chr22	19603910	1.674971	9.818009
chr22	19603920	1.626199	9.818026
chr22	19603943	1.578847	9.818063
chr22	19606703	1.579302	9.822421
chr22	19608440	1.604673	9.825164
chr22	19608645	1.636717	9.825493
chr22	19608657	1.669409	9.825513
chr22	19609256	1.861305	9.826512
chr22	19609380	2.057388	9.826743
chr22	19609872	2.109794	9.827756
chr22	19609943	2.139567	9.827905
chr22	19609993	2.195661	9.828012
chr22	19610555	2.506870	9.829246
chr22	19610682	2.707783	9.829565
chr22	19612159	2.893125	9.833564
chr22	19613784	2.896130	9.838265
chr22	19614460	2.896136	9.840223
chr22	19615158	2.925731	9.842245
chr22	19615902	2.932739	9.844421
chr22	19616331	2.941106	9.845680
chr22	19616341	2.949601	9.845709
chr22	19616887	2.949561	9.847319
chr22	19616913	2.952227	9.847396
chr22	19617637	2.936583	9.849534
chr22	19617746	2.914304	9.849854
chr22	19618169	2.913941	9.851086
chr22	19618257	2.443616	9.851343
chr22	19618533	1.889381	9.852017
chr22	19618777	1.502309	9.852478
chr22	19619745	1.259847	9.853932
chr22	19620982	1.222517	9.855491
chr22	19621011	1.188016	9.855526
chr22	19622221	1.187763	9.856964
chr22	19622367	1.187356	9.857137
chr22	19622523	1.200404	9.857322
chr22	19622603	1.220038	9.857419
chr22	19622835	1.264608	9.857702
chr22	19623360	1.353232	9.858365
chr22	19623386	1.525518	9.858401
chr22	19623466	3.809227	9.858523
chr22	19623990	4.548369	9.860519
chr22	19624048	4.606567	9.860783
chr22	19624104	4.827143	9.861041
chr22	19624124	4.827774	9.861137
chr22	19624540	4.829148	9.863145
chr22	19626529	4.934023	9.872751
chr22	19626702	5.200689	9.873604
chr22	19627431	4.770220	9.877395
chr22	19627458	4.405795	9.877524
chr22	19627501	4.281530	9.877714
chr22	19627843	3.866463	9.879178
chr22	19628737	6.128103	9.882635
chr22	19628915	8.154280	9.883725
chr22	19629092	8.134934	9.885169
chr22	19629837	12.583542	9.891229
chr22	19631499	12.587814	9.912143
chr22	19631738	12.588141	9.915152
chr22	19632358	19.894055	9.922956
chr22	19632365	24.672566	9.923096
chr22	19632410	35.083703	9.924206
chr22	19632494	41.025819	9.927153
chr22	19632608	45.394751	9.931830
chr22	19633250	45.394751	9.960973
chr22	19634134	10.212735	10.001102
chr22	19634204	8.073640	10.001817
chr22	19634330	1.405620	10.002834
chr22	19634606	1.403314	10.003222
chr22	19634666	1.403518	10.003306
chr22	19634877	1.407078	10.003603
chr22	19636054	1.458003	10.005259
chr22	19636350	1.485424	10.005690
chr22	19636351	1.609593	10.005692
chr22	19636574	1.614345	10.006051
chr22	19636858	1.532089	10.006509
chr22	19636998	1.502729	10.006724
chr22	19637035	1.479368	10.006779
chr22	19637662	1.479707	10.007707
chr22	19638044	1.479466	10.008272
chr22	19638547	2.088724	10.009016
chr22	19639071	12.042919	10.010111
chr22	19639288	17.475978	10.012724
chr22	19639475	24.897164	10.015992
chr22	19639881	24.897164	10.026100
chr22	19640282	24.897164	10.036084
chr22	19640406	24.953544	10.039171
chr22	19640667	24.953544	10.045684
chr22	19640708	24.953544	10.046707
chr22	19640756	24.953544	10.047905
chr22	19641677	24.953544	10.070887
chr22	19641878	24.757793	10.075903
chr22	19642821	13.296902	10.099250
chr22	19642943	10.748768	10.100872
chr22	19643080	10.562156	10.102344
chr22	19643104	10.437187	10.102598
chr22	19643245	10.428933	10.104070
chr22	19643555	10.420446	10.107302
chr22	19643844	10.385398	10.110314
chr22	19644376	4.988013	10.115839
chr22	19644662	0.681858	10.117266
chr22	19644924	0.622962	10.117444
chr22	19645606	0.619116	10.117869
chr22	19645823	0.675767	10.118003
chr22	19646034	0.855706	10.118146
chr22	19647021	0.995065	10.118991
chr22	19647448	0.993975	10.119416
chr22	19649005	4.941850	10.120963
chr22	19649540	5.412826	10.123607
chr22	19649834	3.344913	10.125198
chr22	19651499	3.303261	10.130768
chr22	19651814	3.299700	10.131808
chr22	19651868	3.296742	10.131986
chr22	19651900	3.294367	10.132092
chr22	19652076	3.294126	10.132672
chr22	19652158	3.297138	10.132942
chr22	19652894	3.428507	10.135368
chr22	19653002	3.565429	10.135739
chr22	19653058	3.876070	10.135938
chr22	19654452	3.880108	10.141342
chr22	19655862	4.163593	10.146813
chr22	19658754	3.364747	10.158854
chr22	19658952	3.310904	10.159520
chr22	19659099	1.298350	10.160007
chr22	19659920	0.956130	10.161073
chr22	19660110	0.803189	10.161254
chr22	19660395	0.784570	10.161483
chr22	19661785	0.793073	10.162574
chr22	19662480	0.798011	10.163125
chr22	19662524	0.796853	10.163160
chr22	19662654	0.799879	10.163264
chr22	19663656	0.807060	10.164065
chr22	19663878	0.814327	10.164244
chr22	19664624	0.796947	10.164852
chr22	19665059	0.790774	10.165198
chr22	19665110	0.785262	10.165239
chr22	19665133	0.779517	10.165257
chr22	19665276	0.777604	10.165368
chr22	19665845	2.809047	10.165811
chr22	19668057	2.807568	10.172024
chr22	19668110	2.808180	10.172173
chr22	19668888	0.616329	10.174358
chr22	19669020	0.414938	10.174439
chr22	19671207	0.415932	10.175347
chr22	19671702	0.702612	10.175553
chr22	19671993	1.646563	10.175757
chr22	19672902	4.074971	10.177254
chr22	19674491	4.093329	10.183729
chr22	19674992	2.164449	10.185780
chr22	19675460	2.146558	10.186793
chr22	19675740	2.148798	10.187394
chr22	19676012	2.293667	10.187978
chr22	19676194	2.621773	10.188396
chr22	19676248	3.203603	10.188537
chr22	19676328	3.573749	10.188793
chr22	19676393	3.892045	10.189026
chr22	19676620	3.915552	10.189909
chr22	19677013	1.334915	10.191448
chr22	19677085	0.982901	10.191544
chr22	19677207	0.664919	10.191664
chr22	19677354	0.446212	10.191762
chr22	19677822	0.443654	10.191971
chr22	19677839	0.443686	10.191978
chr22	19678143	0.443527	10.192113
chr22	19678358	0.443469	10.192208
chr22	19678655	0.442466	10.192340
chr22	19678836	0.441895	10.192420
