Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chrX_par1	1671468	5.965385	15.329754
chrX_par1	1671487	6.316568	15.329867
chrX_par1	1671917	6.369474	15.332583
chrX_par1	1672041	6.368346	15.333373
chrX_par1	1674721	7.399034	15.350440
chrX_par1	1674744	8.629253	15.350610
chrX_par1	1675250	9.406049	15.354977
chrX_par1	1678713	10.132785	15.387550
chrX_par1	1681017	10.138290	15.410896
chrX_par1	1681102	10.137831	15.411758
chrX_par1	1684374	9.990062	15.444929
chrX_par1	1685639	9.917574	15.457566
chrX_par1	1688679	7.246007	15.487715
chrX_par1	1689795	7.245382	15.495802
chrX_par1	1690113	5.924280	15.498106
chrX_par1	1694861	5.827642	15.526234
chrX_par1	1698220	5.777622	15.545809
chrX_par1	1702312	5.732804	15.569452
chrX_par1	1703566	5.715359	15.576640
chrX_par1	1704677	5.690674	15.582990
chrX_par1	1711165	5.693088	15.619911
chrX_par1	1713021	5.663940	15.630478
chrX_par1	1714881	5.663330	15.641013
chrX_par1	1714968	5.664965	15.641505
chrX_par1	1717271	5.672061	15.654552
chrX_par1	1720821	8.872177	15.674688
chrX_par1	1721342	10.080171	15.679310
chrX_par1	1723806	10.912340	15.704147
chrX_par1	1725002	11.820080	15.717199
chrX_par1	1732824	11.869089	15.809655
chrX_par1	1733783	11.885044	15.821038
chrX_par1	1734143	11.901817	15.825316
chrX_par1	1735253	11.902380	15.838527
chrX_par1	1736866	11.907322	15.857726
chrX_par1	1743145	11.913336	15.932492
chrX_par1	1748274	11.918691	15.993596
chrX_par1	1748581	11.919875	15.997255
chrX_par1	1750310	11.921035	16.017864
chrX_par1	1752017	11.921035	16.038213
chrX_par1	1753118	11.920066	16.051338
chrX_par1	1753143	11.916911	16.051636
chrX_par1	1755404	11.914317	16.078580
chrX_par1	1755666	11.832999	16.081702
chrX_par1	1760863	8.119605	16.143198
chrX_par1	1761346	5.690482	16.147120
chrX_par1	1762558	5.316232	16.154017
chrX_par1	1762889	4.610817	16.155776
chrX_par1	1763574	4.617799	16.158935
chrX_par1	1764899	4.337984	16.165053
chrX_par1	1765205	4.120812	16.166381
chrX_par1	1765295	4.073697	16.166752
chrX_par1	1765335	4.056055	16.166915
chrX_par1	1765403	4.053800	16.167190
chrX_par1	1765442	4.055465	16.167349
chrX_par1	1766346	3.758693	16.171015
chrX_par1	1766576	3.801729	16.171879
chrX_par1	1767610	4.106651	16.175810
chrX_par1	1767629	4.416394	16.175888
chrX_par1	1768577	5.646755	16.180075
chrX_par1	1769269	6.067537	16.183982
chrX_par1	1774341	13.696271	16.214757
chrX_par1	1779352	6.843427	16.283389
chrX_par1	1780762	5.947321	16.293038
chrX_par1	1780904	5.149390	16.293883
chrX_par1	1785243	5.812034	16.316226
chrX_par1	1786584	5.931561	16.324020
chrX_par1	1789199	7.007881	16.339531
chrX_par1	1789808	7.134478	16.343799
chrX_par1	1792893	7.134124	16.365809
chrX_par1	1795890	7.135097	16.387190
chrX_par1	1797545	7.165182	16.398998
chrX_par1	1799396	7.171077	16.412261
chrX_par1	1803136	7.184759	16.439081
chrX_par1	1804441	7.204729	16.448457
chrX_par1	1804523	7.204729	16.449048
chrX_par1	1805528	7.233589	16.456288
chrX_par1	1805618	7.233589	16.456939
chrX_par1	1812114	7.232025	16.503929
chrX_par1	1812785	7.193300	16.508782
chrX_par1	1813685	6.960708	16.515255
chrX_par1	1814274	5.722671	16.519355
chrX_par1	1814379	2.205416	16.519956
chrX_par1	1818646	2.448482	16.529367
chrX_par1	1819958	2.492089	16.532579
chrX_par1	1829124	6.482442	16.555422
chrX_par1	1829559	10.715117	16.558242
chrX_par1	1830090	11.270043	16.563931
chrX_par1	1831121	11.920891	16.575551
chrX_par1	1833050	12.821593	16.598546
chrX_par1	1833138	13.416367	16.599674
chrX_par1	1833290	13.898340	16.601714
chrX_par1	1835718	7.309721	16.635459
chrX_par1	1836246	5.067240	16.639318
chrX_par1	1837219	4.818332	16.644249
chrX_par1	1838116	4.774315	16.648571
chrX_par1	1839529	4.748590	16.655317
chrX_par1	1842180	4.729694	16.667905
chrX_par1	1844738	4.727184	16.680004
chrX_par1	1849572	4.729869	16.702855
chrX_par1	1850595	4.739897	16.707694
chrX_par1	1850753	4.748760	16.708443
chrX_par1	1851665	4.759134	16.712774
chrX_par1	1852440	13.820590	16.716462
chrX_par1	1856145	14.801485	16.767667
chrX_par1	1856183	15.477259	16.768230
chrX_par1	1857146	11.423599	16.783134
chrX_par1	1857269	3.870772	16.784539
chrX_par1	1860872	3.829212	16.798486
chrX_par1	1861308	3.682967	16.800155
chrX_par1	1862133	2.583894	16.803194
chrX_par1	1863019	2.493893	16.805483
chrX_par1	1863246	2.450729	16.806049
chrX_par1	1864683	2.389342	16.809571
chrX_par1	1867483	1.814859	16.816261
chrX_par1	1867583	1.365264	16.816443
chrX_par1	1869262	1.353298	16.818735
chrX_par1	1870312	1.346269	16.820156
chrX_par1	1870949	1.342941	16.821013
chrX_par1	1871457	1.340323	16.821696
chrX_par1	1872326	1.338183	16.822860
chrX_par1	1872506	1.337296	16.823101
chrX_par1	1873436	1.330164	16.824345
chrX_par1	1874036	1.320479	16.825143
chrX_par1	1874313	1.308622	16.825509
chrX_par1	1875443	1.310712	16.826987
chrX_par1	1876640	1.323779	16.828556
chrX_par1	1877005	1.332928	16.829040
chrX_par1	1877389	1.332406	16.829551
chrX_par1	1878306	1.334890	16.830773
chrX_par1	1881148	5.839271	16.834567
chrX_par1	1882034	5.839271	16.839741
chrX_par1	1884419	5.838663	16.853667
chrX_par1	1884579	10.446361	16.854601
chrX_par1	1884595	15.291065	16.854769
chrX_par1	1885709	15.294123	16.871803
chrX_par1	1885889	15.603912	16.874556
chrX_par1	1886889	15.603912	16.890160
chrX_par1	1887221	15.603912	16.895340
chrX_par1	1890603	13.068169	16.948113
chrX_par1	1891047	9.994729	16.953915
chrX_par1	1892006	6.512757	16.963500
chrX_par1	1893048	6.468890	16.970286
chrX_par1	1893215	6.443999	16.971366
chrX_par1	1896021	6.437458	16.989448
chrX_par1	1897254	6.423139	16.997386
chrX_par1	1897487	6.414177	16.998882
chrX_par1	1897612	6.437208	16.999684
chrX_par1	1897620	6.498017	16.999736
chrX_par1	1898102	9.069527	17.002868
chrX_par1	1898448	10.676266	17.006006
chrX_par1	1898866	23.296860	17.010468
chrX_par1	1899032	23.336013	17.014336
chrX_par1	1899125	23.336013	17.016506
chrX_par1	1900406	23.336013	17.046399
chrX_par1	1901503	10.559059	17.071999
chrX_par1	1902799	7.562046	17.085683
chrX_par1	1902907	5.458337	17.086500
chrX_par1	1904088	4.694855	17.092946
chrX_par1	1904684	4.429361	17.095745
chrX_par1	1910400	4.429472	17.121063
chrX_par1	1919902	1.431467	17.163152
chrX_par1	1922521	1.482094	17.166901
chrX_par1	1922771	1.538189	17.167271
chrX_par1	1926327	1.548293	17.172741
chrX_par1	1942416	1.529860	17.197651
chrX_par1	1944449	1.529712	17.200762
chrX_par1	1946364	1.530598	17.203691
chrX_par1	1946415	1.532122	17.203769
chrX_par1	1946681	1.533140	17.204177
chrX_par1	1947830	1.533260	17.205938
chrX_par1	1950375	1.644466	17.209840
chrX_par1	1950457	1.793146	17.209975
chrX_par1	1950752	1.880538	17.210504
chrX_par1	1952578	1.874745	17.213938
chrX_par1	1952600	1.872250	17.213979
chrX_par1	1953828	1.854759	17.216278
chrX_par1	1954917	1.753308	17.218298
chrX_par1	1957029	1.380699	17.222001
chrX_par1	1957876	1.277333	17.223171
chrX_par1	1957900	1.170639	17.223201
chrX_par1	1959947	3.592759	17.225598
chrX_par1	1959974	7.007186	17.225695
chrX_par1	1961647	9.538381	17.237418
chrX_par1	1964074	9.540293	17.260567
chrX_par1	1964187	9.539955	17.261645
chrX_par1	1964335	9.538786	17.263057
chrX_par1	1964506	9.529788	17.264688
chrX_par1	1967210	1.001275	17.290457
chrX_par1	1969840	1.006983	17.293090
chrX_par1	1970781	6.676927	17.294038
chrX_par1	1977379	9.035114	17.338092
chrX_par1	1979521	15.441639	17.357445
chrX_par1	1979769	16.710922	17.361275
chrX_par1	1979915	16.822312	17.363715
chrX_par1	1980121	16.993718	17.367180
chrX_par1	1982328	16.993718	17.404685
chrX_par1	1982608	16.993718	17.409444
chrX_par1	1983125	16.993718	17.418229
chrX_par1	1983505	16.993689	17.424687
chrX_par1	1983792	16.993689	17.429564
chrX_par1	1984055	16.993689	17.434033
chrX_par1	1985473	16.993689	17.458131
chrX_par1	1985554	16.983653	17.459507
chrX_par1	1986252	16.797192	17.471362
chrX_par1	1986273	16.270710	17.471714
chrX_par1	1986325	11.182788	17.472560
chrX_par1	1988777	11.189043	17.499981
chrX_par1	1990357	11.189043	17.517659
chrX_par1	1990404	15.262733	17.518185
chrX_par1	1991050	15.262733	17.528045
chrX_par1	1991067	17.093505	17.528304
chrX_par1	1991529	17.093505	17.536202
chrX_par1	1996632	9.171138	17.623430
chrX_par1	1996915	7.018732	17.626025
chrX_par1	1997200	6.766074	17.628025
chrX_par1	1998498	6.830729	17.636808
chrX_par1	1999475	6.800002	17.643481
chrX_par1	1999621	5.295671	17.644474
chrX_par1	2000601	4.401532	17.649664
chrX_par1	2000771	4.402706	17.650412
chrX_par1	2001977	4.076862	17.655722
chrX_par1	2002717	3.987691	17.658739
chrX_par1	2004163	3.987691	17.664505
chrX_par1	2005339	4.025488	17.669195
chrX_par1	2005813	4.380538	17.671103
chrX_par1	2009720	4.065670	17.688217
chrX_par1	2011557	4.195609	17.695686
chrX_par1	2012446	4.214708	17.699416
chrX_par1	2012500	4.264605	17.699644
chrX_par1	2013886	4.234813	17.705554
chrX_par1	2016718	4.211353	17.717547
chrX_par1	2017562	4.197467	17.721102
chrX_par1	2019193	4.189345	17.727948
chrX_par1	2019852	4.136114	17.730709
chrX_par1	2019854	4.083309	17.730717
chrX_par1	2019962	4.029444	17.731158
chrX_par1	2022358	4.022104	17.740812
chrX_par1	2022499	4.007379	17.741379
chrX_par1	2023101	4.082776	17.743792
chrX_par1	2023168	4.940254	17.744065
chrX_par1	2024744	5.557362	17.751851
chrX_par1	2027174	7.778258	17.765356
chrX_par1	2030940	8.471045	17.794649
chrX_par1	2034752	8.425606	17.826940
chrX_par1	2038794	9.380419	17.860996
chrX_par1	2044767	8.307367	17.917026
chrX_par1	2046202	8.362950	17.928947
chrX_par1	2046600	8.373436	17.932275
chrX_par1	2051182	8.438968	17.970642
chrX_par1	2054290	3.656220	17.996871
chrX_par1	2055410	3.727254	18.000966
chrX_par1	2055888	4.592672	18.002747
chrX_par1	2057013	6.658238	18.007914
chrX_par1	2057870	7.474869	18.013620
chrX_par1	2058584	7.496331	18.018957
chrX_par1	2058653	7.396187	18.019474
chrX_par1	2060692	6.548556	18.034555
chrX_par1	2061045	5.928850	18.036867
chrX_par1	2061165	5.083914	18.037578
chrX_par1	2062722	5.140036	18.045494
chrX_par1	2062772	5.133872	18.045751
chrX_par1	2063606	4.587098	18.050033
chrX_par1	2063700	3.043800	18.050464
chrX_par1	2282259	1.581860	18.715714
chrX_par1	2296571	0.637665	18.738353
chrX_par1	2297391	0.542412	18.738876
chrX_par1	2303627	0.536078	18.742259
chrX_par1	2320028	6.491218	18.751051
chrX_par1	2320453	6.901245	18.753810
chrX_par1	2323009	6.897842	18.771449
chrX_par1	2323044	3.187870	18.771691
chrX_par1	2325651	3.181392	18.780001
chrX_par1	2326722	3.173379	18.783409
chrX_par1	2326782	3.165639	18.783599
chrX_par1	2328760	4.494986	18.789861
chrX_par1	2330049	4.480320	18.795655
chrX_par1	2330125	4.465100	18.795995
chrX_par1	2330293	4.132857	18.796745
chrX_par1	2331749	3.798242	18.802763
chrX_par1	2334418	3.798505	18.812900
chrX_par1	2335187	2.734189	18.815821
chrX_par1	2335323	2.666034	18.816193
chrX_par1	2335372	2.658616	18.816324
chrX_par1	2335503	2.649967	18.816672
chrX_par1	2337247	2.640092	18.821294
chrX_par1	2338852	2.637934	18.825531
chrX_par1	2338896	2.635673	18.825647
chrX_par1	2339103	2.633769	18.826193
chrX_par1	2339117	2.631162	18.826230
chrX_par1	2339691	2.639921	18.827740
chrX_par1	2339810	2.793123	18.828054
chrX_par1	2339952	4.941642	18.828451
chrX_par1	2340219	2.839218	18.829770
chrX_par1	2341708	2.839316	18.833998
chrX_par1	2341942	2.838812	18.834662
chrX_par1	2342848	2.842988	18.837234
chrX_par1	2342856	5.739534	18.837257
chrX_par1	2343454	5.742045	18.840689
chrX_par1	2343610	4.462809	18.841585
chrX_par1	2343613	3.189741	18.841598
chrX_par1	2347088	1.957784	18.852683
chrX_par1	2347212	1.842688	18.852925
chrX_par1	2347246	1.852720	18.852988
chrX_par1	2349470	5.569706	18.857108
chrX_par1	2349843	5.602621	18.859186
chrX_par1	2350586	5.584080	18.863349
chrX_par1	2350661	5.556351	18.863767
chrX_par1	2351404	7.408864	18.867896
chrX_par1	2354408	3.916088	18.890152
chrX_par1	2357557	3.914886	18.902484
chrX_par1	2358140	3.931380	18.904766
chrX_par1	2358971	4.108658	18.908033
chrX_par1	2360089	5.004012	18.912627
chrX_par1	2360301	5.197499	18.913688
chrX_par1	2360741	6.679255	18.915974
chrX_par1	2362324	10.802715	18.926548
chrX_par1	2362499	17.790902	18.928438
chrX_par1	2363528	17.676097	18.946745
chrX_par1	2363601	17.485429	18.948035
chrX_par1	2364135	2.174207	18.957373
chrX_par1	2367482	2.169076	18.964650
chrX_par1	2367577	2.161591	18.964856
chrX_par1	2368032	2.048842	18.965839
chrX_par1	2368142	1.958996	18.966065
chrX_par1	2368659	1.907987	18.967077
chrX_par1	2368688	1.863854	18.967133
chrX_par1	2368929	1.503435	18.967582
chrX_par1	2369804	1.504043	18.968897
chrX_par1	2369978	1.395147	18.969159
chrX_par1	2370485	1.378044	18.969866
chrX_par1	2370735	1.377821	18.970211
chrX_par1	2370863	1.360624	18.970387
chrX_par1	2372220	1.358134	18.972234
chrX_par1	2373829	1.359347	18.974419
chrX_par1	2376636	0.626684	18.978235
chrX_par1	2377798	0.625116	18.978963
chrX_par1	2381374	0.626135	18.981198
chrX_par1	2381922	0.626294	18.981541
chrX_par1	2382204	0.626376	18.981718
chrX_par1	2382295	0.626617	18.981775
chrX_par1	2382310	0.626520	18.981784
chrX_par1	2382381	0.626561	18.981829
chrX_par1	2382445	0.626455	18.981869
chrX_par1	2382973	0.626016	18.982200
chrX_par1	2383513	0.626047	18.982538
chrX_par1	2383562	0.626177	18.982568
chrX_par1	2384700	0.630448	18.983281
chrX_par1	2385572	0.933375	18.983831
chrX_par1	2385596	1.224868	18.983853
chrX_par1	2386146	0.914417	18.984527
chrX_par1	2386332	0.898518	18.984697
chrX_par1	2386846	0.520817	18.985159
chrX_par1	2387869	0.519214	18.985692
chrX_par1	2389250	0.389206	18.986409
chrX_par1	2389656	0.259117	18.986567
chrX_par1	2389805	0.159302	18.986605
chrX_par1	2391346	0.157615	18.986851
chrX_par1	2392338	0.165835	18.987007
chrX_par1	2392648	0.197916	18.987058
chrX_par1	2392995	0.271952	18.987127
chrX_par1	2393496	0.523806	18.987263
chrX_par1	2394683	0.543120	18.987885
chrX_par1	2395496	0.563920	18.988327
chrX_par1	2397904	0.801698	18.989685
chrX_par1	2398330	0.804364	18.990026
chrX_par1	2400657	1.359299	18.991898
chrX_par1	2400835	1.560489	18.992140
chrX_par1	2401872	28.695012	18.993758
chrX_par1	2401894	37.881497	18.994389
chrX_par1	2401923	39.692853	18.995488
chrX_par1	2402734	39.692853	19.027679
chrX_par1	2402864	39.692853	19.032839
chrX_par1	2402884	39.692853	19.033633
chrX_par1	2402945	39.692853	19.036054
chrX_par1	2403108	39.692853	19.042524
chrX_par1	2403167	39.692853	19.044866
chrX_par1	2403425	39.692853	19.055107
chrX_par1	2404482	39.692853	19.097062
chrX_par1	2404619	39.653591	19.102500
chrX_par1	2404691	25.948729	19.105355
chrX_par1	2405264	8.856810	19.120224
chrX_par1	2405396	2.643034	19.121393
chrX_par1	2405741	1.855687	19.122305
chrX_par1	2406150	1.854826	19.123063
chrX_par1	2406170	1.719513	19.123101
chrX_par1	2406530	1.717959	19.123720
chrX_par1	2407207	1.414409	19.124883
chrX_par1	2411427	1.406023	19.130851
chrX_par1	2412802	1.403369	19.132785
chrX_par1	2415147	1.399358	19.136076
chrX_par1	2416792	1.395808	19.138378
chrX_par1	2419861	1.390683	19.142661
chrX_par1	2420392	1.391191	19.143400
chrX_par1	2420722	1.356724	19.143859
chrX_par1	2422146	1.247151	19.145791
chrX_par1	2422308	1.140685	19.145993
chrX_par1	2422941	1.103629	19.146715
chrX_par1	2423102	1.065647	19.146893
chrX_par1	2428085	1.271786	19.152203
chrX_par1	2428117	1.501212	19.152243
chrX_par1	2428889	1.539374	19.153402
chrX_par1	2430456	5.755203	19.155815
chrX_par1	2430467	9.929875	19.155878
chrX_par1	2436203	5.658163	19.212836
chrX_par1	2436434	3.386842	19.214143
chrX_par1	2439652	3.487013	19.225042
chrX_par1	2440936	3.548009	19.229519
chrX_par1	2441021	3.609395	19.229820
chrX_par1	2442471	3.587910	19.235054
chrX_par1	2442667	3.562485	19.235757
chrX_par1	2443157	3.538154	19.237503
chrX_par1	2443345	3.513788	19.238168
chrX_par1	2443636	3.505557	19.239191
chrX_par1	2444217	6.402636	19.241227
chrX_par1	2444271	10.199923	19.241573
chrX_par1	2444749	11.193230	19.246449
chrX_par1	2445967	11.193230	19.260082
chrX_par1	2447220	11.193467	19.274107
chrX_par1	2447271	11.193059	19.274678
chrX_par1	2451175	6.669547	19.318376
chrX_par1	2451181	2.557916	19.318416
chrX_par1	2452291	2.336808	19.321255
chrX_par1	2452432	2.088677	19.321584
chrX_par1	2455036	2.088677	19.327023
chrX_par1	2456449	2.062065	19.329975
chrX_par1	2461365	2.071536	19.340112
chrX_par1	2462164	2.434137	19.341767
chrX_par1	2463369	2.245327	19.344700
chrX_par1	2463374	2.052592	19.344711
chrX_par1	2465729	1.623874	19.349545
chrX_par1	2466724	1.623895	19.351161
chrX_par1	2468074	1.739723	19.353353
chrX_par1	2468540	1.971677	19.354164
chrX_par1	2468578	2.459772	19.354239
chrX_par1	2468602	2.528860	19.354298
chrX_par1	2468717	2.537899	19.354589
chrX_par1	2468895	1.838321	19.355040
chrX_par1	2468902	1.033813	19.355053
chrX_par1	2469758	1.513681	19.355938
chrX_par1	2469838	2.246565	19.356059
chrX_par1	2470254	2.054167	19.356994
chrX_par1	2470852	2.054421	19.358222
chrX_par1	2471092	1.802008	19.358715
chrX_par1	2471121	1.386990	19.358768
chrX_par1	2471314	1.568992	19.359035
chrX_par1	2471534	1.669206	19.359380
chrX_par1	2471647	1.790852	19.359569
chrX_par1	2471723	2.027666	19.359705
chrX_par1	2471916	2.305520	19.360097
chrX_par1	2473906	2.255640	19.364685
chrX_par1	2473976	2.204676	19.364842
chrX_par1	2474375	2.166136	19.365722
chrX_par1	2475074	1.828543	19.367236
chrX_par1	2475212	1.487297	19.367489
chrX_par1	2475486	1.486781	19.367896
chrX_par1	2475899	1.581807	19.368510
chrX_par1	2476008	1.554376	19.368683
chrX_par1	2476073	1.288355	19.368784
chrX_par1	2476788	0.505080	19.369705
chrX_par1	2477187	0.543054	19.369906
chrX_par1	2477195	0.580845	19.369911
chrX_par1	2477451	0.579516	19.370059
chrX_par1	2477704	0.453254	19.370206
chrX_par1	2478296	0.455375	19.370474
chrX_par1	2478595	0.495648	19.370610
chrX_par1	2478739	0.558429	19.370682
chrX_par1	2478806	0.653668	19.370719
chrX_par1	2478827	0.751677	19.370733
chrX_par1	2479664	0.738840	19.371362
chrX_par1	2480894	0.803145	19.372271
chrX_par1	2482829	0.879592	19.373825
chrX_par1	2483289	0.924233	19.374230
chrX_par1	2483461	1.206281	19.374389
chrX_par1	2483943	1.389722	19.374970
chrX_par1	2484103	1.453601	19.375192
chrX_par1	2484928	1.505809	19.376392
chrX_par1	2485998	1.537619	19.378003
chrX_par1	2486516	1.610468	19.378799
chrX_par1	2487613	1.669348	19.380566
chrX_par1	2490525	1.699464	19.385427
chrX_par1	2491419	1.836177	19.386946
chrX_par1	2492302	1.836668	19.388568
chrX_par1	2493225	1.834317	19.390263
chrX_par1	2493262	1.817888	19.390331
chrX_par1	2493304	1.776444	19.390407
chrX_par1	2496185	2.407873	19.395525
chrX_par1	2496921	3.064340	19.397297
chrX_par1	2496995	3.476640	19.397524
chrX_par1	2498614	3.542948	19.403153
chrX_par1	2503731	3.553902	19.421282
chrX_par1	2505394	6.731838	19.427192
chrX_par1	2507693	6.830339	19.442669
chrX_par1	2508998	7.513639	19.451582
chrX_par1	2521342	10.934357	19.544331
chrX_par1	2523113	10.980153	19.563695
chrX_par1	2527089	11.094345	19.607352
chrX_par1	2529287	11.129819	19.631738
chrX_par1	2532771	11.139684	19.670514
chrX_par1	2533642	11.152150	19.680217
chrX_par1	2533881	11.166201	19.682882
chrX_par1	2533984	11.170136	19.684032
chrX_par1	2534402	11.268142	19.688701
chrX_par1	2534707	11.479420	19.692138
chrX_par1	2534840	11.480107	19.693665
chrX_par1	2535285	11.723897	19.698774
chrX_par1	2535445	11.951804	19.700649
chrX_par1	2537648	11.872370	19.726979
chrX_par1	2541655	4.037606	19.774552
chrX_par1	2542222	1.600389	19.776841
chrX_par1	2543788	1.523799	19.779347
chrX_par1	2544488	1.498597	19.780414
chrX_par1	2544550	1.477582	19.780507
chrX_par1	2545172	1.318025	19.781426
chrX_par1	2545593	0.814117	19.781981
chrX_par1	2546305	0.767712	19.782560
chrX_par1	2546321	0.723332	19.782573
chrX_par1	2550650	0.783586	19.785704
chrX_par1	2551811	0.992157	19.786614
chrX_par1	2553545	1.014680	19.788334
chrX_par1	2553842	1.044033	19.788636
chrX_par1	2554896	1.395431	19.789736
chrX_par1	2555569	1.506540	19.790675
chrX_par1	2556024	1.905347	19.791361
chrX_par1	2556061	2.366951	19.791431
chrX_par1	2557148	2.317677	19.794004
chrX_par1	2557284	2.265337	19.794319
chrX_par1	2557310	2.217010	19.794378
chrX_par1	2557643	2.098604	19.795116
chrX_par1	2558148	2.072041	19.796176
chrX_par1	2558217	2.055022	19.796319
chrX_par1	2559247	2.322276	19.798436
chrX_par1	2559951	2.442674	19.800071
chrX_par1	2560111	2.839757	19.800461
chrX_par1	2560189	3.206449	19.800683
chrX_par1	2560365	3.270703	19.801247
chrX_par1	2560578	6.400994	19.801944
chrX_par1	2561316	6.657909	19.806668
chrX_par1	2562338	2.603208	19.813472
chrX_par1	2563359	2.533845	19.816130
chrX_par1	2563679	2.548555	19.816941
chrX_par1	2563891	2.680358	19.817481
chrX_par1	2564410	3.505843	19.818872
chrX_par1	2565015	3.531853	19.820993
chrX_par1	2565296	3.702898	19.821986
chrX_par1	2565431	3.720033	19.822486
chrX_par1	2565442	3.733445	19.822527
chrX_par1	2565588	3.749631	19.823072
chrX_par1	2565620	3.768156	19.823192
chrX_par1	2565832	3.745892	19.823991
chrX_par1	2566123	2.076922	19.825081
chrX_par1	2566750	2.221584	19.826383
chrX_par1	2567114	2.244656	19.827192
chrX_par1	2567203	2.244829	19.827391
chrX_par1	2567237	2.244498	19.827468
chrX_par1	2567285	3.448467	19.827575
chrX_par1	2567377	3.897654	19.827893
chrX_par1	2567547	13.907202	19.828555
chrX_par1	2567647	21.723734	19.829946
chrX_par1	2571725	21.458105	19.918535
chrX_par1	2573339	20.996567	19.953169
chrX_par1	2574604	14.904568	19.979729
chrX_par1	2574976	13.564586	19.985274
chrX_par1	2575151	13.057270	19.987648
chrX_par1	2576488	12.429465	20.005105
chrX_par1	2576541	12.429465	20.005764
chrX_par1	2579667	3.850154	20.044619
chrX_par1	2581670	3.854972	20.052330
chrX_par1	2582648	3.928957	20.056101
chrX_par1	2582972	4.884790	20.057374
chrX_par1	2583065	5.403760	20.057828
chrX_par1	2583761	17.486408	20.061589
chrX_par1	2585244	20.471515	20.087521
chrX_par1	2585621	20.596426	20.095239
chrX_par1	2585747	20.600193	20.097834
chrX_par1	2585794	20.600193	20.098802
chrX_par1	2586870	20.573741	20.120968
chrX_par1	2587045	12.087711	20.124569
chrX_par1	2588919	7.599487	20.147221
chrX_par1	2589272	7.545022	20.149904
chrX_par1	2589457	7.550230	20.151299
chrX_par1	2589517	7.560270	20.151752
chrX_par1	2590115	9.199149	20.156273
chrX_par1	2590182	10.517731	20.156890
chrX_par1	2591190	10.610857	20.167492
chrX_par1	2591888	10.662398	20.174898
chrX_par1	2594011	18.439048	20.197534
chrX_par1	2594150	26.599497	20.200097
chrX_par1	2595059	26.599497	20.224276
chrX_par1	2595450	26.607622	20.234677
chrX_par1	2595659	26.607622	20.240238
chrX_par1	2596778	20.948517	20.270012
chrX_par1	2598397	13.101868	20.303927
chrX_par1	2599319	2.352796	20.316007
chrX_par1	2599449	1.156777	20.316313
chrX_par1	2599615	1.158620	20.316505
chrX_par1	2602911	1.205968	20.320324
chrX_par1	2604674	1.418227	20.322450
chrX_par1	2605022	2.534031	20.322944
chrX_par1	2608135	4.499785	20.330832
chrX_par1	2610494	4.511465	20.341447
chrX_par1	2613232	4.509597	20.353799
chrX_par1	2613997	4.506178	20.357249
chrX_par1	2614012	4.498689	20.357317
chrX_par1	2614082	4.429472	20.357632
chrX_par1	2614112	4.301105	20.357765
chrX_par1	2614186	4.294238	20.358083
chrX_par1	2615596	1.393235	20.364138
chrX_par1	2615987	0.955001	20.364682
chrX_par1	2616892	0.661017	20.365547
chrX_par1	2618088	0.637737	20.366337
chrX_par1	2619477	0.655261	20.367223
chrX_par1	2622418	0.664347	20.369150
chrX_par1	2623153	0.997930	20.369639
chrX_par1	2624467	1.234107	20.370950
chrX_par1	2624524	1.493580	20.371020
chrX_par1	2624707	1.705992	20.371294
chrX_par1	2625443	1.717129	20.372549
chrX_par1	2625766	1.715333	20.373104
chrX_par1	2626702	1.716977	20.374709
chrX_par1	2626860	1.706242	20.374981
chrX_par1	2627704	2.375616	20.376421
chrX_par1	2627829	3.459386	20.376718
chrX_par1	2628479	3.682358	20.378966
chrX_par1	2628776	3.669156	20.380060
chrX_par1	2630620	4.207173	20.386826
chrX_par1	2632822	23.134399	20.396090
chrX_par1	2633624	23.134399	20.414644
chrX_par1	2633980	23.134399	20.422880
chrX_par1	2634821	20.750984	20.442336
chrX_par1	2635089	16.050679	20.447897
chrX_par1	2635489	8.973507	20.454317
chrX_par1	2635620	3.290190	20.455493
chrX_par1	2637014	3.292627	20.460079
chrX_par1	2637230	3.266987	20.460790
chrX_par1	2637507	3.266041	20.461695
chrX_par1	2638112	4.553624	20.463671
chrX_par1	2638499	5.180621	20.465434
chrX_par1	2639027	5.179351	20.468169
chrX_par1	2641202	5.146086	20.479434
chrX_par1	2641612	5.104092	20.481544
chrX_par1	2642269	5.075050	20.484897
chrX_par1	2643485	5.228697	20.491069
chrX_par1	2644302	5.290009	20.495340
chrX_par1	2645366	5.407356	20.500969
chrX_par1	2647649	6.792715	20.513314
chrX_par1	2648084	6.792715	20.516269
chrX_par1	2648588	7.666464	20.519692
chrX_par1	2649057	7.912498	20.523288
chrX_par1	2649832	7.991906	20.529420
chrX_par1	2650283	8.010480	20.533024
chrX_par1	2650310	8.016419	20.533241
chrX_par1	2650564	8.001906	20.535277
chrX_par1	2650892	7.827595	20.537902
chrX_par1	2651377	6.751249	20.541698
chrX_par1	2653552	5.803309	20.556382
chrX_par1	2653913	5.303522	20.558477
chrX_par1	2654460	3.663182	20.561378
chrX_par1	2655132	3.617289	20.563840
chrX_par1	2656261	3.430321	20.567924
chrX_par1	2656850	3.188793	20.569944
chrX_par1	2658299	3.173749	20.574565
chrX_par1	2658316	3.158592	20.574618
chrX_par1	2659439	3.044692	20.578166
chrX_par1	2659951	1.578270	20.579724
chrX_par1	2661852	1.527447	20.582725
