Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr14	42164490	0.195058	38.483634
chr14	42164608	0.259283	38.483657
chr14	42165449	1.297029	38.483875
chr14	42166111	0.345890	38.484734
chr14	42166943	0.345854	38.485022
chr14	42168893	0.529342	38.485696
chr14	42169429	0.766361	38.485980
chr14	42169777	2.141511	38.486247
chr14	42170935	1.802379	38.488727
chr14	42170951	1.772054	38.488755
chr14	42171574	0.310641	38.489859
chr14	42172353	0.248388	38.490101
chr14	42173542	0.261674	38.490397
chr14	42174445	0.237104	38.490633
chr14	42174515	0.211550	38.490650
chr14	42174624	0.177511	38.490673
chr14	42176771	0.173662	38.491054
chr14	42178473	0.335413	38.491349
chr14	42179650	0.583924	38.491744
chr14	42179732	0.982512	38.491792
chr14	42181334	1.092073	38.493366
chr14	42182103	1.028670	38.494206
chr14	42182364	0.852560	38.494474
chr14	42182402	0.691116	38.494507
chr14	42183025	1.887088	38.494937
chr14	42183213	3.452548	38.495292
chr14	42183782	3.462280	38.497257
chr14	42183783	3.880305	38.497260
chr14	42183901	6.132104	38.497718
chr14	42184173	5.036493	38.499386
chr14	42184282	3.250665	38.499935
chr14	42184642	1.618682	38.501105
chr14	42184671	0.047270	38.501152
chr14	42187572	0.107393	38.501289
chr14	42187817	0.531242	38.501315
chr14	42187916	0.804236	38.501368
chr14	42187932	1.017133	38.501381
chr14	42188443	0.375732	38.501901
chr14	42188499	0.019005	38.501922
chr14	42189017	0.019005	38.501931
chr14	42190961	0.020355	38.501968
chr14	42190977	0.020918	38.501969
chr14	42191023	0.022395	38.501970
chr14	42191062	0.023200	38.501971
chr14	42191204	0.030464	38.501974
chr14	42191216	0.040923	38.501974
chr14	42191960	0.033403	38.502005
chr14	42191974	0.030833	38.502005
chr14	42192086	0.026848	38.502009
chr14	42193114	0.028641	38.502036
chr14	42193569	0.063730	38.502049
chr14	42193633	0.125766	38.502053
chr14	42194021	0.044744	38.502102
chr14	42194373	0.027445	38.502118
chr14	42194714	0.023085	38.502127
chr14	42195024	0.021907	38.502134
chr14	42195082	0.020795	38.502136
chr14	42195523	0.020472	38.502145
chr14	42195714	0.020318	38.502149
chr14	42195874	0.020133	38.502152
chr14	42196107	0.020140	38.502157
chr14	42196193	0.019443	38.502158
chr14	42196323	0.019275	38.502161
chr14	42196975	0.019030	38.502174
chr14	42197266	0.018844	38.502179
chr14	42198467	0.018937	38.502202
chr14	42199319	0.024825	38.502218
chr14	42200595	0.072262	38.502249
chr14	42200774	0.147451	38.502262
chr14	42200882	0.233633	38.502278
chr14	42201854	0.619270	38.502505
chr14	42212376	0.468391	38.509021
chr14	42213816	0.229617	38.509696
chr14	42215425	0.201813	38.510065
chr14	42215426	0.173275	38.510066
chr14	42217148	0.168782	38.510364
chr14	42219629	0.178396	38.510783
chr14	42219705	0.185724	38.510796
chr14	42220872	0.173079	38.511013
chr14	42220920	0.158331	38.511021
chr14	42227933	0.187300	38.512132
chr14	42228458	0.868338	38.512230
chr14	42229116	0.571657	38.512801
chr14	42229744	0.346242	38.513160
chr14	42230108	0.272520	38.513286
chr14	42230241	0.292601	38.513323
chr14	42231019	0.518233	38.513550
chr14	42231890	0.234394	38.514002
chr14	42232591	0.203317	38.514166
chr14	42232595	0.171186	38.514167
chr14	42232604	0.135125	38.514168
chr14	42233193	0.096117	38.514248
chr14	42233384	0.048820	38.514266
chr14	42235024	0.048324	38.514346
chr14	42235190	0.048185	38.514354
chr14	42237667	0.059720	38.514474
chr14	42237790	0.072345	38.514481
chr14	42237807	0.084722	38.514482
chr14	42239540	0.111075	38.514629
chr14	42240835	0.113813	38.514773
chr14	42242257	0.115228	38.514935
chr14	42242623	0.118497	38.514977
chr14	42242938	2.448217	38.515014
chr14	42243211	0.170394	38.515683
chr14	42243597	0.166438	38.515748
chr14	42243781	0.189472	38.515779
chr14	42245103	0.595208	38.516030
chr14	42245684	5.411066	38.516375
chr14	42245741	0.569330	38.516684
chr14	42246961	0.245145	38.517378
chr14	42247483	0.491230	38.517506
chr14	42248288	0.509086	38.517902
chr14	42249022	1.284842	38.518275
chr14	42249282	1.511402	38.518609
chr14	42249768	1.848793	38.519344
chr14	42251751	0.965082	38.523010
chr14	42252358	0.920717	38.523596
chr14	42252412	0.750234	38.523646
chr14	42252673	0.264046	38.523842
chr14	42252779	0.191588	38.523870
chr14	42254858	0.194682	38.524268
chr14	42255638	0.197987	38.524420
chr14	42255989	0.201490	38.524489
chr14	42257523	0.203910	38.524798
chr14	42258045	0.203912	38.524905
chr14	42259068	0.337509	38.525113
chr14	42259154	0.617896	38.525142
chr14	42259551	0.615068	38.525388
chr14	42260338	0.320733	38.525872
chr14	42260668	0.138188	38.525978
chr14	42261814	0.119584	38.526136
chr14	42263436	0.108506	38.526330
chr14	42264093	0.103941	38.526401
chr14	42265188	0.102152	38.526515
chr14	42265202	0.100465	38.526516
chr14	42265840	0.099432	38.526580
chr14	42266064	0.098724	38.526603
chr14	42266718	0.097889	38.526667
chr14	42268827	0.098228	38.526874
chr14	42269560	0.098492	38.526946
chr14	42269955	0.099714	38.526985
chr14	42270369	0.101119	38.527026
chr14	42270615	0.105610	38.527051
chr14	42270855	0.108672	38.527076
chr14	42270888	0.109033	38.527080
chr14	42270916	0.113880	38.527083
chr14	42271141	0.116245	38.527108
chr14	42271197	0.119127	38.527115
chr14	42271225	0.121230	38.527118
chr14	42271807	0.145764	38.527189
chr14	42272634	0.805105	38.527309
chr14	42273057	0.805169	38.527650
chr14	42275923	0.575697	38.529958
chr14	42275964	0.355891	38.529981
chr14	42277333	0.336203	38.530468
chr14	42278074	0.232400	38.530718
chr14	42278333	0.181631	38.530778
chr14	42279039	0.178345	38.530906
chr14	42279059	0.175894	38.530909
chr14	42280192	0.179055	38.531109
chr14	42280439	0.189823	38.531153
chr14	42281419	0.254144	38.531339
chr14	42281445	0.317946	38.531346
chr14	42282236	0.317503	38.531597
chr14	42282261	0.317118	38.531605
chr14	42285326	0.220560	38.532577
chr14	42286833	0.193928	38.532909
chr14	42287432	0.177732	38.533026
chr14	42287845	0.164974	38.533099
chr14	42288888	0.164908	38.533271
chr14	42289888	0.164932	38.533436
chr14	42291304	0.163931	38.533670
chr14	42292205	0.163785	38.533817
chr14	42292672	0.163810	38.533894
chr14	42293782	0.163831	38.534076
chr14	42294789	0.163659	38.534241
chr14	42298763	0.163985	38.534891
chr14	42299006	0.163923	38.534931
chr14	42301985	0.610395	38.535419
chr14	42301986	1.082862	38.535420
chr14	42302552	0.137348	38.536033
chr14	42305296	0.137129	38.536409
chr14	42305932	0.138594	38.536497
chr14	42307585	0.138572	38.536726
chr14	42307799	0.138768	38.536755
chr14	42307815	0.139006	38.536758
chr14	42308018	0.138842	38.536786
chr14	42308246	0.138934	38.536818
chr14	42308366	0.139151	38.536834
chr14	42308464	0.139149	38.536848
chr14	42308478	0.139366	38.536850
chr14	42309123	0.139368	38.536940
chr14	42309260	0.140055	38.536959
chr14	42309603	0.142348	38.537007
chr14	42309843	0.146460	38.537041
chr14	42310584	0.158862	38.537149
chr14	42310739	0.173323	38.537174
chr14	42311215	0.175625	38.537257
chr14	42311431	0.178247	38.537295
chr14	42312351	0.991531	38.537459
chr14	42312694	2.162318	38.537799
chr14	42312770	2.315416	38.537963
chr14	42312874	3.414611	38.538204
chr14	42313911	3.437746	38.541745
chr14	42314553	2.093267	38.543952
chr14	42314739	1.818035	38.544341
chr14	42315005	1.794826	38.544825
chr14	42315223	1.543542	38.545216
chr14	42315244	1.291676	38.545248
chr14	42315658	0.200525	38.545783
chr14	42315824	0.162799	38.545816
chr14	42316724	0.158055	38.545963
chr14	42317082	0.151142	38.546020
chr14	42317153	0.223034	38.546030
chr14	42317467	0.330931	38.546100
chr14	42318698	0.325416	38.546508
chr14	42319212	0.330268	38.546675
chr14	42319515	0.330587	38.546775
chr14	42319581	0.328985	38.546797
chr14	42319725	0.330229	38.546844
chr14	42319865	0.331225	38.546890
chr14	42320025	0.341334	38.546943
chr14	42321101	0.514744	38.547311
chr14	42321934	0.744023	38.547739
chr14	42322772	0.781847	38.548363
chr14	42323108	0.766590	38.548626
chr14	42323110	0.798427	38.548627
chr14	42323324	0.840548	38.548798
chr14	42323442	0.892162	38.548897
chr14	42324370	0.803667	38.549725
chr14	42324719	0.802680	38.550006
chr14	42325414	0.799263	38.550564
chr14	42325504	0.799627	38.550635
chr14	42325675	0.797430	38.550772
chr14	42326572	3.787580	38.551487
chr14	42326933	4.385706	38.552855
chr14	42327528	1.860024	38.555464
chr14	42327831	1.212221	38.556028
chr14	42327977	1.133004	38.556205
chr14	42328104	0.360943	38.556349
chr14	42328538	0.260857	38.556505
chr14	42330714	0.259958	38.557073
chr14	42330905	0.259528	38.557123
chr14	42331197	0.259132	38.557198
chr14	42331576	0.258990	38.557297
chr14	42332804	0.258971	38.557615
chr14	42334155	0.258886	38.557965
chr14	42335108	0.259591	38.558211
chr14	42335478	0.260621	38.558307
chr14	42336209	0.262494	38.558498
chr14	42336575	0.265075	38.558594
chr14	42336636	0.269295	38.558610
chr14	42336736	0.274601	38.558637
chr14	42337898	0.313821	38.558956
chr14	42338011	0.354153	38.558992
chr14	42338095	0.404317	38.559021
chr14	42339461	1.140511	38.559574
chr14	42341057	0.246811	38.561394
chr14	42343743	0.243608	38.562057
chr14	42344822	0.243318	38.562320
chr14	42346200	0.244489	38.562655
chr14	42347727	0.244716	38.563028
chr14	42347733	0.245103	38.563030
chr14	42347752	0.247867	38.563034
chr14	42348052	0.249135	38.563109
chr14	42350342	0.245598	38.563679
chr14	42351466	0.380283	38.563955
chr14	42351938	0.353098	38.564135
chr14	42353448	0.145441	38.564668
chr14	42354477	0.133684	38.564818
chr14	42355771	0.122961	38.564991
chr14	42356005	0.114331	38.565019
chr14	42358081	0.111282	38.565257
chr14	42358487	0.124485	38.565302
chr14	42358851	0.449061	38.565347
chr14	42360633	0.116255	38.566148
chr14	42361442	0.116263	38.566242
chr14	42362706	0.114887	38.566389
chr14	42363127	0.114900	38.566437
chr14	42363161	0.114783	38.566441
chr14	42363287	0.114493	38.566455
chr14	42363739	0.114321	38.566507
chr14	42364959	0.114485	38.566647
chr14	42366483	0.114816	38.566821
chr14	42367434	0.117004	38.566930
chr14	42367680	0.115101	38.566959
chr14	42367857	0.114084	38.566979
chr14	42368055	0.114103	38.567002
chr14	42370525	0.109074	38.567284
chr14	42371297	0.097721	38.567368
chr14	42371327	0.082505	38.567371
chr14	42373839	0.086392	38.567578
chr14	42375243	0.066911	38.567699
chr14	42386601	0.055810	38.568459
chr14	42386859	0.044275	38.568474
chr14	42393541	0.044104	38.568770
chr14	42394189	0.044040	38.568798
chr14	42395196	0.044038	38.568843
chr14	42397399	0.044031	38.568940
chr14	42397496	0.044027	38.568944
chr14	42398147	0.044027	38.568973
chr14	42398688	0.044082	38.568996
chr14	42402097	0.458216	38.569147
chr14	42402416	29.213935	38.569293
chr14	42402558	0.065210	38.573441
chr14	42402920	0.062932	38.573465
chr14	42407596	0.251049	38.573759
chr14	42408943	1.119919	38.574097
chr14	42409483	0.114799	38.574702
chr14	42409618	0.034600	38.574717
chr14	42409841	0.034463	38.574725
chr14	42410318	0.034123	38.574742
chr14	42413647	0.036784	38.574855
chr14	42413758	0.036792	38.574859
chr14	42414455	0.036792	38.574885
chr14	42415080	0.044724	38.574908
chr14	42415441	0.050047	38.574924
chr14	42415623	0.163175	38.574933
chr14	42415677	0.351321	38.574942
chr14	42416778	2.295552	38.575329
chr14	42416889	1.431699	38.575584
chr14	42416899	0.762021	38.575598
chr14	42416908	0.247994	38.575605
chr14	42419538	0.537116	38.576257
chr14	42420968	0.671088	38.577025
chr14	42421165	3.641091	38.577157
chr14	42421254	3.933835	38.577481
chr14	42421571	0.530760	38.578728
chr14	42422532	0.304486	38.579238
chr14	42424474	1.300525	38.579830
chr14	42424719	0.162138	38.580148
chr14	42425515	0.159079	38.580277
chr14	42427507	0.127266	38.580594
chr14	42428257	0.126629	38.580690
chr14	42428658	0.092103	38.580741
chr14	42428755	0.059600	38.580749
chr14	42429836	0.053501	38.580814
chr14	42430719	0.049954	38.580861
chr14	42431239	0.047801	38.580887
chr14	42431701	0.046763	38.580909
chr14	42433099	0.046380	38.580975
chr14	42435091	0.046343	38.581067
chr14	42437517	0.046376	38.581179
chr14	42438099	0.046469	38.581206
chr14	42438637	0.046608	38.581231
chr14	42440012	0.046789	38.581295
chr14	42441349	0.046939	38.581358
chr14	42443173	0.048176	38.581444
chr14	42444183	0.051357	38.581492
chr14	42445001	0.059691	38.581534
chr14	42446685	0.088365	38.581635
chr14	42446967	0.798786	38.581660
chr14	42447949	0.522553	38.582444
chr14	42448239	0.087202	38.582596
chr14	42450041	0.088763	38.582753
chr14	42450922	0.088796	38.582831
chr14	42453926	0.500213	38.583098
chr14	42454319	1.395290	38.583294
chr14	42454564	1.412052	38.583636
chr14	42454783	1.088455	38.583945
chr14	42455061	1.083771	38.584248
chr14	42455196	1.081276	38.584394
chr14	42455216	0.633333	38.584416
chr14	42455373	0.231789	38.584515
chr14	42455882	0.166426	38.584633
chr14	42456606	0.156600	38.584754
chr14	42457794	0.155211	38.584940
chr14	42458510	0.148141	38.585051
chr14	42459342	0.147693	38.585174
chr14	42460147	0.147526	38.585293
chr14	42462719	0.147193	38.585673
chr14	42462768	0.147243	38.585680
chr14	42463075	0.147310	38.585725
chr14	42463836	0.146728	38.585837
chr14	42464020	0.146314	38.585864
chr14	42465943	0.153787	38.586146
chr14	42466574	0.650526	38.586243
chr14	42467441	0.394061	38.586807
chr14	42467597	0.121642	38.586868
chr14	42468024	0.091139	38.586920
chr14	42468323	0.082944	38.586947
chr14	42468545	0.079395	38.586966
chr14	42469567	0.079321	38.587047
chr14	42469834	0.079325	38.587068
chr14	42470003	0.079119	38.587081
chr14	42470599	0.078980	38.587129
chr14	42471141	0.078966	38.587171
chr14	42472498	0.079143	38.587278
chr14	42473895	0.081825	38.587389
chr14	42474204	0.085802	38.587414
chr14	42474614	0.092359	38.587450
chr14	42476287	0.109628	38.587604
chr14	42476299	0.260378	38.587605
chr14	42476502	0.720463	38.587658
chr14	42477049	0.331885	38.588052
chr14	42477137	0.275253	38.588082
chr14	42477256	0.238166	38.588114
chr14	42477917	0.352539	38.588272
chr14	42478232	3.177588	38.588383
chr14	42478258	3.354223	38.588465
chr14	42478517	3.592316	38.589334
chr14	42478818	1.453596	38.590415
chr14	42479464	1.163184	38.591354
chr14	42479488	0.900749	38.591382
chr14	42480288	1.864399	38.592103
chr14	42480374	2.317874	38.592263
chr14	42480460	2.752201	38.592463
chr14	42480923	0.481367	38.593737
chr14	42481561	0.344123	38.594044
chr14	42481827	0.297201	38.594136
chr14	42482049	0.240400	38.594201
chr14	42483251	0.109512	38.594490
chr14	42484127	0.107577	38.594586
chr14	42484194	0.106578	38.594594
chr14	42485257	0.111471	38.594707
chr14	42485287	0.119442	38.594710
chr14	42485776	0.146135	38.594769
chr14	42485790	0.170839	38.594771
chr14	42485933	0.192151	38.594795
chr14	42486063	0.252458	38.594820
chr14	42486150	0.339337	38.594842
chr14	42486161	0.427286	38.594846
chr14	42486266	0.426415	38.594891
chr14	42486982	0.365960	38.595196
chr14	42487008	0.300838	38.595205
chr14	42487046	0.237936	38.595217
chr14	42489278	0.239684	38.595748
chr14	42489638	1.141062	38.595834
chr14	42490372	0.235077	38.596672
chr14	42491063	0.235107	38.596834
chr14	42491094	0.235733	38.596842
chr14	42491226	0.238069	38.596873
chr14	42491358	0.241828	38.596904
chr14	42492170	0.372438	38.597100
chr14	42493922	0.382992	38.597753
chr14	42495951	0.374588	38.598530
chr14	42495991	0.363527	38.598545
chr14	42496593	0.363923	38.598764
chr14	42497032	0.366326	38.598924
chr14	42497221	0.370533	38.598993
chr14	42497334	0.352472	38.599035
chr14	42497664	0.300648	38.599151
chr14	42498031	0.283560	38.599261
chr14	42498510	0.251399	38.599397
chr14	42500225	0.203053	38.599828
chr14	42500513	0.190242	38.599887
chr14	42506205	0.104235	38.600970
chr14	42509895	0.104300	38.601354
chr14	42509970	0.104335	38.601362
chr14	42509986	0.104363	38.601364
chr14	42510566	0.104401	38.601424
chr14	42511322	0.104614	38.601503
chr14	42511847	0.104987	38.601558
chr14	42514779	0.105284	38.601866
chr14	42515584	0.106396	38.601951
chr14	42516197	0.107897	38.602016
chr14	42521352	0.378076	38.602572
chr14	42521704	0.435983	38.602705
chr14	42525055	0.473222	38.604166
chr14	42525361	0.523891	38.604311
chr14	42526666	0.412816	38.604995
chr14	42527477	1.030878	38.605330
chr14	42527909	1.018183	38.605775
chr14	42528296	0.328640	38.606169
chr14	42528962	0.251284	38.606388
chr14	42529084	0.185316	38.606418
chr14	42529201	0.126235	38.606440
chr14	42530837	0.113001	38.606647
chr14	42532051	0.114063	38.606784
chr14	42534801	0.170296	38.607098
chr14	42535261	0.284657	38.607176
chr14	42537175	0.292769	38.607721
chr14	42538021	0.306312	38.607968
chr14	42542317	0.302931	38.609284
chr14	42542834	0.302972	38.609441
chr14	42545841	0.740385	38.610352
chr14	42546056	1.118692	38.610511
chr14	42546154	1.688987	38.610621
chr14	42546366	3.975850	38.610979
chr14	42547019	3.997810	38.613575
chr14	42547058	4.004719	38.613731
chr14	42547110	4.014005	38.613939
chr14	42547285	4.036348	38.614642
chr14	42547320	4.070882	38.614783
chr14	42547369	4.063534	38.614982
chr14	42547516	4.204619	38.615580
chr14	42547717	4.205018	38.616425
chr14	42547909	2.269573	38.617232
chr14	42547980	1.669443	38.617393
chr14	42548202	1.603917	38.617764
chr14	42548257	1.556611	38.617852
chr14	42548268	1.520455	38.617869
chr14	42548455	1.519603	38.618154
chr14	42548794	1.524357	38.618669
chr14	42548912	1.504945	38.618849
chr14	42549082	1.488634	38.619105
chr14	42549888	1.620385	38.620304
chr14	42550210	1.815239	38.620826
chr14	42550279	1.874918	38.620951
chr14	42550303	1.851139	38.620996
chr14	42550329	1.662857	38.621045
chr14	42550890	1.972192	38.621977
chr14	42551181	2.107638	38.622551
chr14	42551697	3.693698	38.623639
chr14	42551770	5.038270	38.623908
chr14	42552103	2.292049	38.625586
chr14	42553422	2.286192	38.628609
chr14	42553916	2.075776	38.629739
chr14	42554084	1.893255	38.630088
chr14	42554430	1.555304	38.630743
chr14	42556372	1.124809	38.633763
chr14	42556863	0.559789	38.634315
chr14	42557164	0.387833	38.634484
chr14	42557917	0.217161	38.634776
chr14	42560347	0.126743	38.635304
chr14	42564162	0.229236	38.635787
chr14	42564297	0.393374	38.635818
chr14	42565943	0.524568	38.636465
chr14	42565960	0.653961	38.636474
chr14	42567888	0.167557	38.637735
chr14	42570146	0.077065	38.638114
chr14	42571156	0.045131	38.638191
chr14	42571212	0.023995	38.638194
chr14	42571958	0.017867	38.638212
chr14	42572558	0.015890	38.638223
chr14	42572695	0.014562	38.638225
chr14	42573263	0.014045	38.638233
chr14	42573834	0.013825	38.638241
chr14	42573973	0.013722	38.638243
chr14	42577667	0.013885	38.638294
chr14	42579717	3.823734	38.638322
chr14	42579874	0.012730	38.638922
chr14	42584172	0.094405	38.638977
chr14	42584436	0.244595	38.639002
chr14	42584645	0.244595	38.639053
chr14	42585814	0.024902	38.639339
chr14	42586660	0.024902	38.639360
chr14	42587328	0.016689	38.639377
chr14	42587456	0.006437	38.639379
chr14	42592764	0.005841	38.639413
chr14	42592836	0.005147	38.639414
chr14	42592938	0.004613	38.639414
chr14	42593041	0.004201	38.639415
chr14	42593535	0.003817	38.639417
chr14	42594178	0.003687	38.639419
chr14	42596381	0.003661	38.639427
chr14	42597168	0.003661	38.639430
chr14	42597626	0.003656	38.639432
chr14	42597666	0.003656	38.639432
chr14	42597871	0.003663	38.639433
chr14	42599477	0.003669	38.639439
chr14	42600093	0.003669	38.639441
chr14	42600677	0.021572	38.639443
chr14	42600724	0.048276	38.639444
chr14	42600936	0.228784	38.639454
chr14	42602456	0.211684	38.639802
chr14	42602909	0.095955	38.639898
chr14	42603099	0.042705	38.639916
chr14	42603174	0.010465	38.639919
chr14	42603319	0.010465	38.639921
chr14	42603429	0.007339	38.639922
chr14	42603477	0.005198	38.639922
chr14	42603539	0.005198	38.639923
chr14	42603838	0.005198	38.639924
chr14	42604162	0.005186	38.639926
chr14	42604874	0.005182	38.639930
chr14	42605529	0.005181	38.639933
chr14	42607888	0.005186	38.639945
chr14	42608003	0.005211	38.639946
chr14	42608299	0.005275	38.639947
chr14	42608377	0.005323	38.639948
chr14	42608495	0.005451	38.639948
chr14	42609183	0.006260	38.639952
chr14	42609243	0.007170	38.639952
chr14	42609590	0.008581	38.639955
chr14	42610408	0.020968	38.639962
chr14	42610569	0.037410	38.639965
chr14	42610885	0.055162	38.639977
chr14	42611960	0.061459	38.640036
chr14	42614919	0.059916	38.640218
chr14	42616000	0.059920	38.640283
chr14	42617364	0.059564	38.640365
chr14	42617389	0.059214	38.640366
chr14	42618186	0.060250	38.640413
chr14	42618460	0.065437	38.640430
chr14	42619261	7.955032	38.640482
chr14	42619332	7.846261	38.641047
chr14	42619335	0.058867	38.641071
chr14	42619512	0.058585	38.641081
chr14	42624562	0.058832	38.641377
chr14	42625427	0.140323	38.641428
chr14	42625616	0.612977	38.641454
chr14	42626582	0.308074	38.642047
chr14	42626758	0.673173	38.642101
chr14	42626949	0.060219	38.642229
chr14	42627497	0.061138	38.642262
chr14	42629816	0.061123	38.642404
chr14	42634072	0.028184	38.642664
chr14	42635007	0.003036	38.642691
chr14	42643153	0.003036	38.642715
chr14	42644106	0.003034	38.642718
chr14	42644233	0.003034	38.642719
chr14	42644617	0.003033	38.642720
chr14	42645257	0.003031	38.642722
chr14	42645937	0.003031	38.642724
chr14	42646594	0.003035	38.642726
chr14	42651762	0.003047	38.642742
chr14	42651780	0.003047	38.642742
chr14	42652038	0.003061	38.642742
chr14	42652193	0.003061	38.642743
chr14	42655275	0.003090	38.642752
chr14	42656202	0.003109	38.642755
chr14	42664093	0.003109	38.642780
chr14	42665686	0.003112	38.642785
chr14	42669392	0.004491	38.642796
chr14	42669435	0.004940	38.642796
chr14	42670228	0.014634	38.642800
chr14	42671258	1.122103	38.642815
chr14	42671416	1.122738	38.642993
chr14	42671745	0.012112	38.643362
chr14	42672410	0.379441	38.643370
chr14	42672513	0.722938	38.643409
chr14	42673200	0.020042	38.643906
chr14	42677023	0.018388	38.643982
chr14	42678772	0.018511	38.644015
chr14	42679631	0.019277	38.644030
chr14	42680240	0.057385	38.644042
chr14	42681176	0.397191	38.644096
chr14	42682266	0.090545	38.644529
chr14	42684415	0.071346	38.644723
chr14	42684977	0.678665	38.644764
chr14	42686173	0.075090	38.645575
chr14	42689194	0.075090	38.645802
chr14	42692456	0.129840	38.646047
chr14	42693725	0.259479	38.646212
chr14	42694015	0.411941	38.646287
chr14	42694266	0.485339	38.646390
chr14	42695455	0.540470	38.646967
chr14	42695486	0.599491	38.646984
chr14	42697928	3.471859	38.648448
chr14	42698006	5.264621	38.648719
chr14	42698548	5.291139	38.651572
chr14	42698622	5.302580	38.651964
chr14	42699090	5.114565	38.654446
chr14	42699209	4.742459	38.655054
chr14	42699246	4.399410	38.655230
chr14	42699479	4.053741	38.656255
chr14	42699653	1.967137	38.656960
chr14	42700179	1.097628	38.657995
chr14	42700527	0.963351	38.658377
chr14	42700859	0.954610	38.658697
chr14	42701536	0.998509	38.659343
chr14	42701609	1.039419	38.659416
chr14	42701632	1.071024	38.659440
chr14	42701926	1.267505	38.659755
chr14	42702129	0.747031	38.660012
chr14	42702147	0.174759	38.660025
chr14	42705668	0.174941	38.660641
chr14	42706983	0.175002	38.660871
chr14	42710883	0.175368	38.661553
chr14	42711075	0.175856	38.661587
chr14	42711822	0.226251	38.661718
chr14	42712266	0.353516	38.661819
chr14	42712332	0.498392	38.661842
chr14	42712658	0.640545	38.662005
chr14	42712853	0.764276	38.662129
chr14	42713348	0.764262	38.662508
chr14	42713573	0.764108	38.662680
chr14	42714156	0.728769	38.663125
chr14	42714733	0.728861	38.663546
chr14	42715029	0.726986	38.663761
chr14	42716036	0.772702	38.664493
chr14	42716280	0.772663	38.664682
chr14	42716645	1.202301	38.664964
chr14	42716716	1.527220	38.665049
chr14	42716829	4.235098	38.665222
chr14	42716939	4.432034	38.665688
chr14	42717951	28.199690	38.670173
chr14	42718215	83.379148	38.677618
chr14	42718306	83.412148	38.685205
chr14	42719051	83.412148	38.747347
chr14	42719498	24.097943	38.784633
chr14	42719741	24.097948	38.790488
chr14	42719754	24.098879	38.790802
chr14	42719803	24.088979	38.791982
chr14	42720281	0.526765	38.803497
chr14	42721157	4.529813	38.803958
chr14	42721463	2.065140	38.805345
chr14	42721505	0.138117	38.805431
chr14	42723247	0.138898	38.805672
chr14	42723870	0.143387	38.805758
chr14	42723920	0.147410	38.805766
chr14	42723949	0.160907	38.805770
chr14	42724077	0.162721	38.805790
chr14	42724237	0.152191	38.805817
chr14	42727959	0.130896	38.806383
chr14	42728452	0.118320	38.806448
chr14	42728468	0.107624	38.806449
chr14	42728705	0.102398	38.806475
chr14	42729134	0.104107	38.806519
chr14	42730214	0.093621	38.806631
chr14	42734827	0.112695	38.807063
chr14	42736427	0.154695	38.807243
chr14	42743586	0.069352	38.808351
chr14	42747239	0.068333	38.808604
chr14	42747321	0.066872	38.808610
chr14	42747845	0.066666	38.808645
chr14	42748098	0.066633	38.808662
chr14	42750786	0.107939	38.808841
chr14	42751746	0.250827	38.808945
chr14	42753602	0.250746	38.809410
chr14	42753634	0.250338	38.809418
chr14	42755214	0.314656	38.809814
chr14	42755393	0.489394	38.809870
chr14	42755844	0.467242	38.810091
chr14	42755889	0.350917	38.810112
chr14	42755963	0.226452	38.810138
chr14	42760105	0.103650	38.811076
chr14	42764266	0.102034	38.811507
chr14	42768646	0.105373	38.811954
chr14	42769076	0.173276	38.811999
chr14	42769284	0.378906	38.812035
chr14	42769493	0.379712	38.812114
chr14	42770518	0.106574	38.812504
chr14	42770887	0.090654	38.812543
chr14	42772076	0.089070	38.812651
chr14	42772429	0.084495	38.812682
chr14	42773858	0.061789	38.812803
chr14	42774965	0.054831	38.812871
chr14	42775052	0.054785	38.812876
chr14	42775786	0.050940	38.812916
chr14	42775846	0.047557	38.812919
chr14	42776977	0.045071	38.812973
chr14	42777671	0.042486	38.813004
chr14	42778073	0.042487	38.813021
chr14	42779911	0.042473	38.813100
chr14	42779977	0.041158	38.813102
chr14	42781943	0.105256	38.813183
chr14	42782006	0.292787	38.813190
chr14	42782203	0.975175	38.813248
chr14	42782876	0.358074	38.813904
chr14	42782920	0.037379	38.813920
chr14	42784046	0.037593	38.813962
chr14	42784434	0.037593	38.813976
chr14	42784886	0.062276	38.813993
chr14	42785001	0.099236	38.814000
chr14	42785198	0.278880	38.814020
chr14	42785398	0.457805	38.814076
chr14	42786633	0.460052	38.814641
chr14	42787248	0.579161	38.814924
chr14	42791243	0.578345	38.817238
chr14	42791903	0.565175	38.817620
chr14	42792667	0.564036	38.818051
chr14	42793126	0.554220	38.818310
chr14	42796970	0.613978	38.820441
chr14	42801754	0.467375	38.823378
chr14	42804299	0.469523	38.824567
chr14	42805005	0.477522	38.824899
chr14	42805905	0.513222	38.825329
chr14	42806065	0.541710	38.825411
chr14	42806600	0.541865	38.825701
chr14	42807199	0.542687	38.826025
chr14	42808815	0.579789	38.826902
chr14	42808905	0.588840	38.826954
chr14	42809025	0.576347	38.827025
chr14	42809949	0.539416	38.827558
chr14	42810067	0.526294	38.827621
chr14	42811233	0.287953	38.828235
chr14	42811740	0.226427	38.828381
chr14	42811788	0.172979	38.828392
chr14	42812994	0.171528	38.828600
chr14	42813101	0.170238	38.828619
chr14	42814417	0.170204	38.828843
chr14	42815100	0.257017	38.828959
chr14	42815365	0.538258	38.829027
chr14	42817612	0.300542	38.830237
