Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr21	22839419	0.033661	18.902576
chr21	22839816	0.033793	18.902589
chr21	22841584	0.033793	18.902649
chr21	22841646	0.033786	18.902651
chr21	22842175	0.033813	18.902669
chr21	22844549	0.034258	18.902749
chr21	22844615	0.034755	18.902751
chr21	22846359	0.035473	18.902812
chr21	22846849	0.035473	18.902829
chr21	22847241	0.034858	18.902843
chr21	22847300	0.034639	18.902845
chr21	22847693	0.034469	18.902859
chr21	22848121	0.034268	18.902874
chr21	22848277	0.034089	18.902879
chr21	22849331	0.034147	18.902915
chr21	22850187	0.040619	18.902944
chr21	22850458	0.074176	18.902955
chr21	22850491	7.024449	18.902958
chr21	22851313	1.562955	18.908732
chr21	22852266	1.398743	18.910221
chr21	22852354	1.119544	18.910344
chr21	22852361	0.788788	18.910352
chr21	22853692	0.775085	18.911402
chr21	22853846	0.765895	18.911522
chr21	22855138	0.769827	18.912511
chr21	22855189	0.772833	18.912550
chr21	22855368	0.778286	18.912689
chr21	22855892	0.772614	18.913097
chr21	22856146	0.766633	18.913293
chr21	22856357	0.754437	18.913455
chr21	22856459	0.751712	18.913531
chr21	22856505	0.736243	18.913566
chr21	22856582	0.725412	18.913623
chr21	22856789	0.720496	18.913773
chr21	22857282	0.718036	18.914128
chr21	22857328	0.714197	18.914161
chr21	22857652	0.712094	18.914393
chr21	22857725	0.709758	18.914445
chr21	22858733	0.706239	18.915160
chr21	22859132	0.451606	18.915442
chr21	22859325	0.361227	18.915529
chr21	22859922	0.355378	18.915745
chr21	22860668	0.394671	18.916010
chr21	22861140	0.461998	18.916196
chr21	22861778	4.568941	18.916491
chr21	22863748	4.554977	18.925492
chr21	22863949	1.122640	18.926407
chr21	22864581	2.149843	18.927117
chr21	22864658	1.819104	18.927282
chr21	22864921	2.083238	18.927761
chr21	22865228	1.773094	18.928400
chr21	22865641	1.728758	18.929132
chr21	22866168	1.425876	18.930043
chr21	22866317	1.216408	18.930256
chr21	22866524	1.057075	18.930508
chr21	22867049	1.054856	18.931063
chr21	22867087	1.042180	18.931103
chr21	22867288	1.046376	18.931312
chr21	22868864	0.546980	18.932961
chr21	22869596	0.523873	18.933362
chr21	22870063	0.518149	18.933606
chr21	22872623	0.520356	18.934933
chr21	22873866	0.531589	18.935580
chr21	22875620	0.553898	18.936512
chr21	22876662	0.875775	18.937089
chr21	22878227	2.597013	18.938460
chr21	22879687	8.246686	18.942251
chr21	22881251	16.892786	18.955149
chr21	22883278	28.510076	18.989391
chr21	22887260	10.239128	19.102918
chr21	22887770	0.571815	19.108140
chr21	22888198	0.573464	19.108385
chr21	22888328	0.573229	19.108459
chr21	22888671	0.573484	19.108656
chr21	22889048	0.569350	19.108872
chr21	22889709	0.567508	19.109248
chr21	22890229	0.567916	19.109544
chr21	22890282	0.534819	19.109574
chr21	22890642	0.494193	19.109766
chr21	22891176	0.494980	19.110030
chr21	22892026	0.495638	19.110451
chr21	22892128	0.451369	19.110501
chr21	22892182	0.407254	19.110526
chr21	22893662	0.409586	19.111128
chr21	22896160	7.991334	19.112152
chr21	22896335	8.493268	19.113550
chr21	22896615	8.235537	19.115928
chr21	22898455	0.129309	19.131082
chr21	22899718	0.120088	19.131245
chr21	22900053	0.120160	19.131285
chr21	22900161	0.119999	19.131298
chr21	22900281	0.119442	19.131313
chr21	22901333	0.119200	19.131438
chr21	22902814	0.141927	19.131615
chr21	22904009	0.203933	19.131784
chr21	22904654	0.247282	19.131916
chr21	22906335	0.252812	19.132332
chr21	22907265	0.251808	19.132567
chr21	22907677	0.250944	19.132670
chr21	22908466	0.312204	19.132868
chr21	22908476	0.378439	19.132871
chr21	22908538	0.493329	19.132895
chr21	22908623	1.449679	19.132937
chr21	22909075	0.599774	19.133592
chr21	22909205	0.582193	19.133670
chr21	22910051	0.584454	19.134163
chr21	22910116	0.586194	19.134201
chr21	22910123	0.586093	19.134205
chr21	22910790	0.589975	19.134596
chr21	22911396	0.589453	19.134953
chr21	22911511	0.589182	19.135021
chr21	22912020	0.602637	19.135321
chr21	22912031	0.616221	19.135327
chr21	22913625	0.765835	19.136310
chr21	22915229	0.765215	19.137538
chr21	22917547	0.703212	19.139312
chr21	22917558	0.641093	19.139320
chr21	22917684	0.640714	19.139400
chr21	22917769	0.621659	19.139455
chr21	22918521	0.630627	19.139922
chr21	22918620	0.620778	19.139985
chr21	22918823	0.619246	19.140111
chr21	22919553	0.157717	19.140563
chr21	22920847	0.157617	19.140767
chr21	22921793	0.157617	19.140916
chr21	22921994	0.157461	19.140948
chr21	22922109	0.157372	19.140966
chr21	22924405	0.225270	19.141327
chr21	22925625	0.246894	19.141602
chr21	22926026	0.341099	19.141701
chr21	22926491	1.982087	19.141860
chr21	22926967	0.920617	19.142803
chr21	22927004	0.198580	19.142837
chr21	22927458	0.190860	19.142927
chr21	22927639	0.201866	19.142962
chr21	22927799	0.230258	19.142994
chr21	22927843	0.259282	19.143004
chr21	22928553	0.594723	19.143188
chr21	22929171	0.605267	19.143556
chr21	22930243	2.258623	19.144205
chr21	22930440	2.132894	19.144650
chr21	22930486	1.938929	19.144748
chr21	22930489	1.736597	19.144754
chr21	22930745	0.451650	19.145198
chr21	22931980	2.661343	19.145756
chr21	22932803	2.661417	19.147946
chr21	22933162	0.630067	19.148902
chr21	22934005	0.629512	19.149433
chr21	22936264	0.629907	19.150855
chr21	22936416	0.629491	19.150951
chr21	22937109	0.628787	19.151387
chr21	22939570	3.907167	19.152934
chr21	22941434	0.951796	19.160217
chr21	22942004	0.951067	19.160760
chr21	22942136	0.058807	19.160885
chr21	22945197	0.312862	19.161065
chr21	22946468	0.378845	19.161463
chr21	22947278	0.397058	19.161770
chr21	22947760	0.385201	19.161961
chr21	22950983	0.147617	19.163203
chr21	22951624	0.082760	19.163297
chr21	22953568	0.082550	19.163458
chr21	22954458	0.082580	19.163532
chr21	22955525	0.082580	19.163620
chr21	22957596	0.082609	19.163791
chr21	22958330	0.082649	19.163852
chr21	22958433	0.082644	19.163860
chr21	22958655	0.082672	19.163878
chr21	22960166	0.082673	19.164003
chr21	22960824	0.082807	19.164058
chr21	22961265	0.082812	19.164094
chr21	22961526	0.082928	19.164116
chr21	22961644	0.082980	19.164126
chr21	22964039	0.153626	19.164324
chr21	22964165	0.161265	19.164344
chr21	22964764	0.726719	19.164440
chr21	22968044	0.688710	19.166824
chr21	22968232	0.680948	19.166953
chr21	22969048	0.375773	19.167509
chr21	22969300	0.177315	19.167604
chr21	22969535	0.038500	19.167645
chr21	22970159	0.028662	19.167670
chr21	22970201	0.020375	19.167671
chr21	22971689	0.020377	19.167701
chr21	22972408	0.020377	19.167716
chr21	22972442	0.287588	19.167716
chr21	22973036	0.287500	19.167887
chr21	22973742	0.287499	19.168090
chr21	22974801	0.287368	19.168395
chr21	22974992	0.026291	19.168450
chr21	22975807	0.020420	19.168471
chr21	22975884	0.016378	19.168473
chr21	22976267	0.016196	19.168479
chr21	22976408	0.016284	19.168481
chr21	22976545	0.016360	19.168483
chr21	22976711	0.017157	19.168486
chr21	22976740	0.017464	19.168487
chr21	22977104	0.019954	19.168493
chr21	22977175	0.022689	19.168494
chr21	22977232	0.026776	19.168496
chr21	22977396	0.036145	19.168500
chr21	22977456	0.049953	19.168502
chr21	22977772	0.086161	19.168518
chr21	22978276	0.191171	19.168561
chr21	22980217	0.193180	19.168932
chr21	22980556	0.191825	19.168998
chr21	22980857	0.193693	19.169056
chr21	22981114	0.238615	19.169105
chr21	22981475	0.220347	19.169192
chr21	22981476	0.209762	19.169192
chr21	22981634	0.182763	19.169225
chr21	22982833	0.182763	19.169444
chr21	22983162	0.071863	19.169504
chr21	22983216	0.071864	19.169508
chr21	22984486	0.073430	19.169599
chr21	22985063	0.669683	19.169642
chr21	22985405	0.925331	19.169871
chr21	22985654	0.925513	19.170101
chr21	22986181	2.796865	19.170589
chr21	22986884	2.793172	19.172555
chr21	22987149	2.771406	19.173295
chr21	22987296	5.885352	19.173703
chr21	22987315	5.883347	19.173814
chr21	22987404	5.763752	19.174338
chr21	22987496	1.888688	19.174868
chr21	22987718	0.213184	19.175288
chr21	22987926	0.157993	19.175332
chr21	22988446	0.156944	19.175414
chr21	22988803	0.155956	19.175470
chr21	22989156	0.154711	19.175525
chr21	22989295	0.154712	19.175547
chr21	22989657	0.153402	19.175603
chr21	22990795	0.153553	19.175777
chr21	22992631	0.172884	19.176059
chr21	22993188	0.405691	19.176156
chr21	22994113	1.393787	19.176531
chr21	22994349	3.235803	19.176860
chr21	22994492	3.110939	19.177322
chr21	22994563	3.308939	19.177543
chr21	22994693	4.292763	19.177974
chr21	22994820	1.632715	19.178519
chr21	22994843	1.006015	19.178556
chr21	22994891	0.483485	19.178605
chr21	22995142	0.486709	19.178726
chr21	22995670	0.486746	19.178983
chr21	22996444	0.486754	19.179360
chr21	22996885	0.552108	19.179574
chr21	22997309	0.479043	19.179808
chr21	22998447	0.153583	19.180354
chr21	22998979	0.348728	19.180435
chr21	22999037	0.489255	19.180455
chr21	22999146	0.650857	19.180509
chr21	22999387	0.561464	19.180666
chr21	22999741	0.007672	19.180864
chr21	23000575	0.007519	19.180871
chr21	23001080	0.007508	19.180875
chr21	23002299	0.007508	19.180884
chr21	23002643	0.007508	19.180886
chr21	23005809	0.007507	19.180910
chr21	23007623	0.007501	19.180924
chr21	23009583	0.007536	19.180938
chr21	23011624	0.007539	19.180954
chr21	23011645	0.007946	19.180954
chr21	23012487	0.023057	19.180961
chr21	23012990	0.327619	19.180972
chr21	23013219	0.964441	19.181047
chr21	23013230	1.150272	19.181058
chr21	23014693	2.778407	19.182741
chr21	23014761	2.357359	19.182930
chr21	23014782	1.699976	19.182979
chr21	23014827	0.552443	19.183056
chr21	23014991	0.537615	19.183146
chr21	23015508	0.545306	19.183424
chr21	23015697	0.524145	19.183527
chr21	23015905	0.430207	19.183636
chr21	23015955	0.309821	19.183658
chr21	23016231	0.135734	19.183743
chr21	23017287	0.124714	19.183887
chr21	23017912	0.123379	19.183965
chr21	23019791	0.138374	19.184196
chr21	23020055	0.161835	19.184233
chr21	23021549	0.187237	19.184475
chr21	23021767	0.207089	19.184516
chr21	23023413	0.211373	19.184856
chr21	23023731	0.221768	19.184924
chr21	23024834	0.221768	19.185168
chr21	23026228	1.121931	19.185477
chr21	23027113	1.054812	19.186470
chr21	23027178	0.815978	19.186539
chr21	23027205	1.171847	19.186561
chr21	23027930	1.175051	19.187410
chr21	23028268	1.182659	19.187808
chr21	23028478	1.182772	19.188056
chr21	23029350	1.228778	19.189087
chr21	23030488	0.140662	19.190486
chr21	23031941	0.124924	19.190690
chr21	23032332	0.120395	19.190739
chr21	23032627	0.119371	19.190774
chr21	23034970	0.119356	19.191054
chr21	23035081	0.094743	19.191067
chr21	23035381	0.073548	19.191096
chr21	23035765	0.073629	19.191124
chr21	23036691	0.073666	19.191192
chr21	23037355	0.195179	19.191241
chr21	23039183	0.195955	19.191598
chr21	23039717	0.508281	19.191703
chr21	23039758	1.740126	19.191723
chr21	23040486	2.865799	19.192990
chr21	23042497	2.865799	19.198753
chr21	23042508	2.856311	19.198785
chr21	23042642	2.855877	19.199168
chr21	23043241	1.339464	19.200878
chr21	23043396	0.679378	19.201086
chr21	23043753	0.677342	19.201328
chr21	23044914	0.706084	19.202115
chr21	23044990	7.674437	19.202169
chr21	23045281	8.042620	19.204402
chr21	23045362	8.034552	19.205053
chr21	23045462	0.446454	19.205857
chr21	23045925	0.436700	19.206063
chr21	23046215	0.436655	19.206190
chr21	23046725	0.358848	19.206413
chr21	23046910	0.321102	19.206479
chr21	23047133	0.307136	19.206551
chr21	23047167	0.290694	19.206561
chr21	23047354	0.283887	19.206616
chr21	23047398	0.278570	19.206628
chr21	23048157	0.278326	19.206839
chr21	23049069	0.288235	19.207093
chr21	23049247	3.666996	19.207145
chr21	23049859	3.665199	19.209389
chr21	23050798	0.223431	19.212830
chr21	23050976	0.169438	19.212870
chr21	23051050	0.109012	19.212883
chr21	23052306	0.027882	19.213020
chr21	23053446	0.031102	19.213051
chr21	23053546	0.036250	19.213055
chr21	23054951	0.243907	19.213105
chr21	23055800	0.559020	19.213313
chr21	23056357	0.164717	19.213624
chr21	23057305	0.132200	19.213780
chr21	23057534	0.097101	19.213810
chr21	23057764	0.174786	19.213833
chr21	23058033	0.256473	19.213880
chr21	23058351	0.306766	19.213961
chr21	23058444	0.296345	19.213990
chr21	23058877	3.417528	19.214118
chr21	23059052	0.428590	19.214716
chr21	23059127	0.289463	19.214748
chr21	23059409	0.285649	19.214830
chr21	23060761	0.945277	19.215216
chr21	23061865	0.245924	19.216260
chr21	23062401	0.075781	19.216392
chr21	23062672	0.075780	19.216412
chr21	23062687	0.037682	19.216413
chr21	23062835	0.025356	19.216419
chr21	23063019	0.021730	19.216423
chr21	23063033	0.021724	19.216424
chr21	23063205	0.020811	19.216427
chr21	23065263	0.041306	19.216470
chr21	23065876	0.125902	19.216496
chr21	23066805	0.505472	19.216613
chr21	23067995	0.558612	19.217214
chr21	23068522	0.236487	19.217509
chr21	23069008	0.195910	19.217623
chr21	23069668	0.195910	19.217753
chr21	23069787	0.060154	19.217776
chr21	23072101	0.054926	19.217915
chr21	23073684	0.054844	19.218002
chr21	23073762	0.054831	19.218006
chr21	23074809	0.054851	19.218064
chr21	23075594	0.054857	19.218107
chr21	23077899	0.054843	19.218233
chr21	23078317	0.054869	19.218256
chr21	23078339	0.054871	19.218258
chr21	23082067	0.054888	19.218462
chr21	23082397	0.054766	19.218480
chr21	23083278	0.056606	19.218528
chr21	23083525	0.057538	19.218542
chr21	23083844	0.206284	19.218561
chr21	23083859	0.364622	19.218564
chr21	23086216	0.056904	19.219423
chr21	23086597	0.064335	19.219445
chr21	23088892	0.645565	19.219593
chr21	23089847	0.056400	19.220209
chr21	23090516	0.057579	19.220247
chr21	23091467	0.712875	19.220302
chr21	23091764	3.799842	19.220513
chr21	23091994	0.695365	19.221387
chr21	23092174	0.384689	19.221512
chr21	23092198	0.103401	19.221522
chr21	23092895	0.092088	19.221594
chr21	23093551	0.092088	19.221654
chr21	23093774	0.092000	19.221675
chr21	23094246	0.091935	19.221718
chr21	23094898	0.091954	19.221778
chr21	23095233	0.092159	19.221809
chr21	23095470	0.092237	19.221831
chr21	23095600	0.092414	19.221843
chr21	23095996	0.092502	19.221879
chr21	23096376	0.093051	19.221914
chr21	23096826	0.093052	19.221956
chr21	23097311	0.093646	19.222001
chr21	23097461	0.094041	19.222016
chr21	23098066	0.094380	19.222072
chr21	23098320	0.094563	19.222096
chr21	23098917	0.094689	19.222153
chr21	23099210	0.094804	19.222181
chr21	23100072	0.094854	19.222262
chr21	23100907	0.094854	19.222342
chr21	23101812	0.094791	19.222427
chr21	23104425	0.094800	19.222675
chr21	23105383	0.094921	19.222766
chr21	23106996	1.084109	19.222919
chr21	23107064	7.279067	19.222993
chr21	23108617	7.298881	19.234297
chr21	23109831	4.688169	19.243158
chr21	23111622	4.514157	19.251554
chr21	23112344	4.701212	19.254814
chr21	23112846	4.627441	19.257174
chr21	23114039	4.571150	19.262694
chr21	23114183	4.704493	19.263352
chr21	23116263	5.022650	19.273138
chr21	23117019	8.766005	19.276935
chr21	23118033	8.517281	19.285824
chr21	23118192	1.311586	19.287178
chr21	23118210	1.140775	19.287202
chr21	23119387	1.150398	19.288544
chr21	23120439	1.147933	19.289754
chr21	23120462	1.150209	19.289781
chr21	23120478	1.153350	19.289799
chr21	23121579	4.754258	19.291069
chr21	23122074	8.499675	19.293422
chr21	23122108	12.045969	19.293711
chr21	23122347	10.162491	19.296590
chr21	23122601	10.169719	19.299172
chr21	23122960	9.734753	19.302823
chr21	23122976	7.959212	19.302978
chr21	23123156	1.952518	19.304411
chr21	23123597	0.094639	19.305272
chr21	23123776	0.041084	19.305289
chr21	23124089	0.040500	19.305302
chr21	23124196	0.040466	19.305306
chr21	23124238	0.040137	19.305308
chr21	23124609	0.040179	19.305323
chr21	23124870	0.040223	19.305333
chr21	23125299	0.040201	19.305351
chr21	23125825	2.017870	19.305372
chr21	23126244	1.914459	19.306217
chr21	23126438	1.856231	19.306589
chr21	23126503	1.505466	19.306709
chr21	23126792	0.241865	19.307144
chr21	23127074	0.253152	19.307213
chr21	23127077	0.265327	19.307213
chr21	23127828	0.249868	19.307413
chr21	23127949	0.242924	19.307443
chr21	23128450	0.241841	19.307564
chr21	23128959	0.241707	19.307688
chr21	23129152	0.241658	19.307734
chr21	23129215	0.241639	19.307749
chr21	23129250	0.241560	19.307758
chr21	23129326	0.242126	19.307776
chr21	23129397	0.248419	19.307793
chr21	23129509	2.438997	19.307821
chr21	23129844	0.310142	19.308638
chr21	23129925	0.249924	19.308663
chr21	23129975	0.246659	19.308676
chr21	23130482	0.246427	19.308801
chr21	23130518	0.246306	19.308810
chr21	23130589	0.246271	19.308827
chr21	23130862	0.246256	19.308895
chr21	23131050	0.246316	19.308941
chr21	23131154	0.246316	19.308967
chr21	23131166	0.246324	19.308969
chr21	23131643	0.246230	19.309087
chr21	23132166	0.246145	19.309216
chr21	23132370	0.246685	19.309266
chr21	23132566	0.246528	19.309314
chr21	23132607	0.246434	19.309324
chr21	23132803	0.245651	19.309373
chr21	23132906	0.245309	19.309398
chr21	23132937	0.244997	19.309406
chr21	23133474	0.244692	19.309537
chr21	23134214	2.169785	19.309718
chr21	23134593	2.397112	19.310541
chr21	23134940	2.460242	19.311372
chr21	23135050	2.806371	19.311643
chr21	23135079	2.895445	19.311724
chr21	23135178	2.896703	19.312011
chr21	23135345	1.781787	19.312495
chr21	23135383	0.447273	19.312563
chr21	23135771	0.339728	19.312736
chr21	23135803	0.281303	19.312747
chr21	23136053	0.280654	19.312817
chr21	23136281	0.281507	19.312881
chr21	23136334	0.282733	19.312896
chr21	23136541	0.294852	19.312955
chr21	23136565	0.309660	19.312962
chr21	23136873	0.380485	19.313057
chr21	23137037	0.449029	19.313120
chr21	23137335	0.485599	19.313253
chr21	23138255	0.433195	19.313700
chr21	23140414	0.431796	19.314635
chr21	23140523	0.431579	19.314682
chr21	23140573	0.431335	19.314704
chr21	23140616	0.430785	19.314723
chr21	23140716	0.429382	19.314766
chr21	23141845	0.429380	19.315250
chr21	23142748	0.437790	19.315638
chr21	23143693	0.512155	19.316052
chr21	23143986	0.678370	19.316202
chr21	23144602	0.726081	19.316620
chr21	23145426	0.833391	19.317218
chr21	23145950	2.216137	19.317655
chr21	23146186	2.284773	19.318178
chr21	23149250	2.289533	19.325178
chr21	23152608	2.107733	19.332867
chr21	23152747	1.047969	19.333160
chr21	23153614	0.627399	19.334068
chr21	23154544	0.591911	19.334652
chr21	23155399	0.549571	19.335158
chr21	23155859	0.533267	19.335411
chr21	23156221	0.524992	19.335604
chr21	23156249	0.521665	19.335618
chr21	23156374	0.517348	19.335683
chr21	23156988	0.515417	19.336001
chr21	23158454	0.515855	19.336757
chr21	23159225	0.519643	19.337154
chr21	23160695	0.698299	19.337918
chr21	23163131	3.715440	19.339619
chr21	23164232	7.757524	19.343710
chr21	23164667	7.763314	19.347085
chr21	23164745	7.754861	19.347690
chr21	23165115	7.700196	19.350559
chr21	23167342	2.129664	19.367708
chr21	23169770	3.214850	19.372879
chr21	23170769	0.765203	19.376090
chr21	23170925	0.344063	19.376210
chr21	23171057	0.291332	19.376255
chr21	23171352	0.426636	19.376341
chr21	23171512	1.377384	19.376409
chr21	23172064	0.488705	19.377170
chr21	23172395	0.357988	19.377331
chr21	23172423	0.253229	19.377341
chr21	23173032	0.248658	19.377496
chr21	23173176	0.244740	19.377531
chr21	23173531	0.242585	19.377618
chr21	23174530	0.239801	19.377861
chr21	23174737	0.237360	19.377910
chr21	23175415	0.235350	19.378071
chr21	23176146	0.235347	19.378243
chr21	23177505	0.235045	19.378563
chr21	23177912	0.234963	19.378659
chr21	23178740	0.234860	19.378853
chr21	23179936	0.235007	19.379134
chr21	23180006	0.235398	19.379151
chr21	23180410	0.235398	19.379246
chr21	23180570	0.235810	19.379283
chr21	23181384	0.235950	19.379475
chr21	23181421	0.236395	19.379484
chr21	23182590	0.265304	19.379760
chr21	23182688	0.314278	19.379786
chr21	23182736	0.352435	19.379801
chr21	23182789	0.413466	19.379820
chr21	23182839	0.425911	19.379841
chr21	23183066	0.463119	19.379937
chr21	23183816	0.459734	19.380285
chr21	23184329	0.468173	19.380521
chr21	23184784	0.619562	19.380734
chr21	23184822	0.817015	19.380757
chr21	23185443	0.802835	19.381265
chr21	23185518	1.253437	19.381325
chr21	23185531	1.242340	19.381341
chr21	23185634	1.650204	19.381469
chr21	23185881	1.647717	19.381877
chr21	23185901	1.652851	19.381910
chr21	23186211	1.605252	19.382422
chr21	23186263	1.604093	19.382505
chr21	23186327	1.089370	19.382608
chr21	23186876	1.088901	19.383206
chr21	23186937	1.088901	19.383273
chr21	23186980	1.088016	19.383319
chr21	23187032	0.588946	19.383376
chr21	23187187	0.588753	19.383467
chr21	23187538	0.588737	19.383674
chr21	23187602	0.557102	19.383712
chr21	23187682	0.544324	19.383756
chr21	23188178	0.545366	19.384026
chr21	23188416	0.545483	19.384156
chr21	23188511	0.552651	19.384208
chr21	23188598	0.552992	19.384256
chr21	23188675	0.579129	19.384298
chr21	23188999	0.614034	19.384486
chr21	23189370	0.697840	19.384714
chr21	23190190	1.546622	19.385286
chr21	23190356	2.304005	19.385543
chr21	23190531	1.984243	19.385946
chr21	23190963	2.210727	19.386803
chr21	23191323	2.207758	19.387599
chr21	23191386	2.127245	19.387738
chr21	23191470	0.226634	19.387917
chr21	23191534	0.148363	19.387931
chr21	23192397	0.148320	19.388059
chr21	23193704	0.148299	19.388253
chr21	23193860	0.148014	19.388276
chr21	23194676	0.147854	19.388397
chr21	23195955	0.147854	19.388586
chr21	23196249	0.147865	19.388630
chr21	23196292	0.148167	19.388636
chr21	23196417	0.148139	19.388655
chr21	23196432	0.148322	19.388657
chr21	23196585	0.148334	19.388680
chr21	23196817	0.151529	19.388714
chr21	23197189	0.152941	19.388770
chr21	23197312	0.153126	19.388789
chr21	23197793	0.181619	19.388863
chr21	23198086	2.466393	19.388916
chr21	23198187	1.587702	19.389165
chr21	23198397	0.822135	19.389499
chr21	23198981	0.822393	19.389979
chr21	23199042	0.484658	19.390029
chr21	23199055	0.040641	19.390035
chr21	23199607	1.254892	19.390058
chr21	23200084	0.042612	19.390656
chr21	23200818	0.042605	19.390687
chr21	23201162	0.050502	19.390702
chr21	23201280	0.050518	19.390708
chr21	23201467	0.513699	19.390718
chr21	23201512	0.914790	19.390741
chr21	23201737	0.971129	19.390946
chr21	23202004	0.978728	19.391206
chr21	23202214	0.509239	19.391411
chr21	23203181	0.049473	19.391904
chr21	23204444	0.050305	19.391966
chr21	23204620	0.391678	19.391975
chr21	23204641	0.878997	19.391983
chr21	23205480	0.627095	19.392721
chr21	23205542	0.318505	19.392760
chr21	23205558	0.031480	19.392765
chr21	23205808	0.030671	19.392773
chr21	23205992	0.030360	19.392778
chr21	23206056	0.030258	19.392780
chr21	23207153	7.081279	19.392813
chr21	23207461	0.456793	19.394994
chr21	23208236	0.457997	19.395348
chr21	23208604	0.209573	19.395517
chr21	23208984	0.744845	19.395597
chr21	23209605	0.013908	19.396059
chr21	23209673	0.011130	19.396060
chr21	23212083	0.011128	19.396087
chr21	23213331	0.011130	19.396101
chr21	23214046	0.011175	19.396109
chr21	23214164	0.011175	19.396110
chr21	23215137	0.129326	19.396121
chr21	23215180	1.332622	19.396127
chr21	23215613	0.021009	19.396704
chr21	23216195	0.007642	19.396716
chr21	23216342	0.007642	19.396717
chr21	23216378	0.005622	19.396717
chr21	23216734	0.005600	19.396719
chr21	23217172	0.005600	19.396722
chr21	23217232	0.005601	19.396722
chr21	23217632	0.005600	19.396724
chr21	23217693	0.005602	19.396725
chr21	23217831	0.005602	19.396725
chr21	23217871	0.005604	19.396726
chr21	23217877	0.005602	19.396726
chr21	23217903	0.005603	19.396726
chr21	23217951	0.005600	19.396726
chr21	23218024	0.005600	19.396726
chr21	23218292	0.005597	19.396728
chr21	23218791	0.005597	19.396731
chr21	23218885	0.005597	19.396731
chr21	23218925	0.005595	19.396731
chr21	23218954	0.005640	19.396732
chr21	23219469	0.014987	19.396735
chr21	23219639	0.229202	19.396737
chr21	23219716	0.229202	19.396755
chr21	23219734	0.794681	19.396759
chr21	23220365	0.740799	19.397260
chr21	23220385	0.693116	19.397275
chr21	23220428	0.672912	19.397305
chr21	23220572	0.672794	19.397402
chr21	23220596	0.672055	19.397418
chr21	23221088	0.672055	19.397749
chr21	23221432	0.394774	19.397980
chr21	23221455	0.137979	19.397989
chr21	23221565	0.083330	19.398004
chr21	23221980	0.082847	19.398039
chr21	23222256	0.086235	19.398062
chr21	23222378	0.092700	19.398072
chr21	23222868	0.348983	19.398117
chr21	23224665	0.349089	19.398745
chr21	23225628	0.146936	19.399081
chr21	23225893	0.095740	19.399120
chr21	23226656	0.095983	19.399193
chr21	23226738	0.096391	19.399201
chr21	23226854	0.097628	19.399212
chr21	23226937	0.097910	19.399220
chr21	23229010	0.108036	19.399423
chr21	23229544	1.040600	19.399481
chr21	23230102	0.114554	19.400061
chr21	23230423	0.112063	19.400098
chr21	23230518	0.111816	19.400109
chr21	23230706	0.111201	19.400130
chr21	23231832	0.111845	19.400255
chr21	23231909	0.113575	19.400263
chr21	23232057	0.114664	19.400280
chr21	23232251	0.118774	19.400303
chr21	23232357	0.128489	19.400315
chr21	23232661	0.210365	19.400354
chr21	23233238	0.604370	19.400476
chr21	23234122	0.795939	19.401010
chr21	23234135	0.797311	19.401020
chr21	23234204	0.969872	19.401075
chr21	23234286	0.971075	19.401155
chr21	23234334	0.970587	19.401201
chr21	23234928	0.993034	19.401778
chr21	23235054	1.420713	19.401903
chr21	23235115	2.513958	19.401990
chr21	23235521	2.443207	19.403010
chr21	23235584	2.383892	19.403164
chr21	23235604	2.207442	19.403212
chr21	23235818	0.640183	19.403684
chr21	23236900	0.642669	19.404377
chr21	23237003	0.644185	19.404443
chr21	23237043	0.645166	19.404469
chr21	23238540	0.644889	19.405435
chr21	23238752	0.644823	19.405571
chr21	23238909	0.645010	19.405673
chr21	23240009	3.340239	19.406382
chr21	23241837	3.339961	19.412488
chr21	23243158	3.339290	19.416900
chr21	23243363	3.338180	19.417585
chr21	23244294	3.332925	19.420693
chr21	23245177	3.332925	19.423636
chr21	23245764	3.244809	19.425592
chr21	23245832	3.243773	19.425813
chr21	23245899	3.115601	19.426030
chr21	23247220	3.039008	19.430146
chr21	23247427	2.460480	19.430775
chr21	23247498	1.746916	19.430950
chr21	23247927	1.745330	19.431699
chr21	23248219	0.340685	19.432209
chr21	23249207	0.339886	19.432545
chr21	23250041	0.347197	19.432829
chr21	23250326	0.364790	19.432928
chr21	23250438	0.364933	19.432968
chr21	23251085	0.561879	19.433205
chr21	23251216	0.583545	19.433278
chr21	23251259	0.604391	19.433303
chr21	23251587	0.871158	19.433502
chr21	23252183	1.015346	19.434021
chr21	23252284	1.151399	19.434123
chr21	23252543	1.177438	19.434421
chr21	23252845	1.275473	19.434777
chr21	23253038	1.315149	19.435023
chr21	23254055	1.330266	19.436361
chr21	23254350	1.341279	19.436753
chr21	23254375	1.356209	19.436787
chr21	23258196	1.660800	19.441969
chr21	23258743	1.082209	19.442877
chr21	23259392	0.830643	19.443580
chr21	23260091	0.585794	19.444160
chr21	23260324	0.564610	19.444297
chr21	23260348	0.416434	19.444310
chr21	23262840	0.416282	19.445348
chr21	23264430	0.434458	19.446010
chr21	23264876	0.464274	19.446204
chr21	23266183	0.589743	19.446810
chr21	23266339	0.720395	19.446902
chr21	23267032	0.711193	19.447402
chr21	23268062	0.677565	19.448134
chr21	23270643	23.124800	19.449883
chr21	23272525	23.124800	19.493404
chr21	23274075	23.124800	19.529247
