Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr15	29283766	2.979557	32.984934
chr15	29283914	2.904463	32.985375
chr15	29284059	2.800078	32.985796
chr15	29284113	2.782882	32.985948
chr15	29284241	0.337469	32.986304
chr15	29286504	0.258667	32.987068
chr15	29286832	0.179543	32.987152
chr15	29286898	0.135238	32.987164
chr15	29286939	0.104105	32.987170
chr15	29287028	0.095274	32.987179
chr15	29288022	1.569459	32.987274
chr15	29288420	0.080231	32.987898
chr15	29289312	0.076914	32.987970
chr15	29289473	0.072835	32.987982
chr15	29289503	0.069806	32.987985
chr15	29289589	0.065939	32.987991
chr15	29290474	0.065619	32.988049
chr15	29290663	0.064854	32.988061
chr15	29290816	0.064261	32.988071
chr15	29293324	0.064155	32.988232
chr15	29294047	0.064258	32.988279
chr15	29294180	0.064254	32.988287
chr15	29294522	0.064254	32.988309
chr15	29294704	0.064254	32.988321
chr15	29295477	0.080778	32.988371
chr15	29295646	0.100135	32.988384
chr15	29295870	0.124183	32.988407
chr15	29295943	0.153390	32.988416
chr15	29296505	0.311856	32.988502
chr15	29296829	0.369056	32.988603
chr15	29296842	0.418864	32.988608
chr15	29296850	0.472592	32.988611
chr15	29296859	0.530837	32.988615
chr15	29297468	0.512446	32.988939
chr15	29298583	0.312501	32.989510
chr15	29299012	0.313103	32.989644
chr15	29299760	0.193126	32.989878
chr15	29299858	0.099668	32.989897
chr15	29303531	1.422127	32.990263
chr15	29303803	1.249070	32.990650
chr15	29303996	0.101238	32.990891
chr15	29305373	0.101362	32.991031
chr15	29305437	0.102486	32.991037
chr15	29307904	1.149544	32.991290
chr15	29309360	1.245932	32.992964
chr15	29309891	0.760162	32.993625
chr15	29309931	0.179300	32.993656
chr15	29310138	0.042709	32.993693
chr15	29310663	0.024366	32.993715
chr15	29310720	0.010282	32.993717
chr15	29314772	0.010297	32.993758
chr15	29314782	0.010316	32.993758
chr15	29315315	0.010357	32.993764
chr15	29315344	0.010888	32.993764
chr15	29315604	0.070290	32.993767
chr15	29315794	1.442865	32.993780
chr15	29316466	1.440979	32.994750
chr15	29316737	0.612351	32.995141
chr15	29316878	0.446678	32.995227
chr15	29316895	0.282704	32.995234
chr15	29317011	0.222193	32.995267
chr15	29317103	0.170630	32.995288
chr15	29317460	0.172023	32.995349
chr15	29317850	0.182637	32.995416
chr15	29318544	0.283245	32.995542
chr15	29318648	0.439593	32.995572
chr15	29323273	0.203223	32.997605
chr15	29324853	0.202053	32.997926
chr15	29325421	0.193672	32.998041
chr15	29325866	0.195178	32.998127
chr15	29327352	0.198376	32.998417
chr15	29327883	0.197238	32.998522
chr15	29328870	0.433859	32.998717
chr15	29329233	0.751890	32.998875
chr15	29330054	1.228194	32.999492
chr15	29330591	1.297782	33.000151
chr15	29331898	0.588103	33.001848
chr15	29332198	0.588103	33.002024
chr15	29332275	0.468476	33.002069
chr15	29332395	0.397251	33.002126
chr15	29332586	0.285720	33.002201
chr15	29333026	0.158018	33.002327
chr15	29333200	0.131953	33.002355
chr15	29334024	0.131953	33.002463
chr15	29334291	0.131210	33.002499
chr15	29334760	0.130906	33.002560
chr15	29334963	0.131658	33.002587
chr15	29335139	0.131805	33.002610
chr15	29335301	0.132009	33.002631
chr15	29335474	0.132480	33.002654
chr15	29336605	34.523844	33.002804
chr15	29338209	60.933110	33.058180
chr15	29338326	61.105169	33.065309
chr15	29338502	61.105169	33.076064
chr15	29339209	61.087416	33.119265
chr15	29339499	37.462862	33.136981
chr15	29339947	1.819184	33.153764
chr15	29341605	1.807420	33.156780
chr15	29342107	1.515939	33.157687
chr15	29343628	0.902437	33.159993
chr15	29343792	0.498732	33.160141
chr15	29345896	0.502141	33.161191
chr15	29346606	0.502914	33.161547
chr15	29347019	0.501415	33.161755
chr15	29348326	0.377291	33.162410
chr15	29348457	0.255955	33.162460
chr15	29350072	0.244729	33.162873
chr15	29350412	0.237661	33.162956
chr15	29351561	0.235730	33.163229
chr15	29352665	0.234213	33.163489
chr15	29354847	0.235539	33.164001
chr15	29357554	0.332816	33.164638
chr15	29358967	0.700242	33.165108
chr15	29359948	0.873421	33.165795
chr15	29360401	0.925743	33.166191
chr15	29362165	0.919564	33.167824
chr15	29362214	0.863416	33.167869
chr15	29362955	0.861424	33.168509
chr15	29367617	0.860772	33.172525
chr15	29368316	0.870406	33.173126
chr15	29368515	0.887469	33.173300
chr15	29368537	0.910789	33.173319
chr15	29370178	0.554213	33.174814
chr15	29370947	0.224889	33.175240
chr15	29374218	0.227841	33.175976
chr15	29376774	0.227787	33.176558
chr15	29378674	0.244590	33.176991
chr15	29378816	0.270005	33.177026
chr15	29379254	0.341226	33.177144
chr15	29379764	0.903118	33.177318
chr15	29380123	1.538546	33.177642
chr15	29380784	1.903871	33.178659
chr15	29381175	4.937830	33.179403
chr15	29381801	5.262782	33.182494
chr15	29382463	5.299550	33.185978
chr15	29382828	5.311864	33.187913
chr15	29383069	5.313069	33.189193
chr15	29383916	5.135453	33.193693
chr15	29383972	1.889685	33.193981
chr15	29384350	1.457304	33.194695
chr15	29384362	1.006010	33.194712
chr15	29384951	0.913965	33.195305
chr15	29385099	0.718850	33.195440
chr15	29385149	0.484191	33.195476
chr15	29385204	0.277612	33.195503
chr15	29386016	0.276665	33.195728
chr15	29386278	0.276399	33.195801
chr15	29386593	0.276423	33.195888
chr15	29386733	0.276852	33.195927
chr15	29389024	0.275926	33.196561
chr15	29389354	0.275027	33.196652
chr15	29390183	0.275001	33.196880
chr15	29392150	0.274343	33.197421
chr15	29393069	0.274317	33.197673
chr15	29396321	4.326011	33.198565
chr15	29397345	9.227332	33.202995
chr15	29398914	9.246259	33.217473
chr15	29399597	9.244611	33.223788
chr15	29400009	9.013874	33.227596
chr15	29402338	0.844967	33.248590
chr15	29404545	0.849985	33.250455
chr15	29404865	0.859744	33.250727
chr15	29405375	0.862535	33.251165
chr15	29405523	0.868816	33.251293
chr15	29406340	0.893309	33.252003
chr15	29406546	0.909540	33.252187
chr15	29406611	0.928832	33.252246
chr15	29406697	0.939862	33.252326
chr15	29407508	2.240640	33.253088
chr15	29407918	2.321188	33.254006
chr15	29408046	2.871241	33.254304
chr15	29408237	3.279183	33.254852
chr15	29408887	5.898718	33.256983
chr15	29410073	2.341353	33.263979
chr15	29410238	1.711135	33.264366
chr15	29410553	1.702564	33.264905
chr15	29410578	1.689931	33.264947
chr15	29410589	1.678063	33.264966
chr15	29410723	1.661843	33.265191
chr15	29411070	1.658345	33.265767
chr15	29411326	1.658966	33.266192
chr15	29412047	2.701265	33.267388
chr15	29412079	3.706856	33.267474
chr15	29412344	3.721445	33.268457
chr15	29412402	3.720103	33.268673
chr15	29412566	3.735549	33.269283
chr15	29412629	3.744542	33.269518
chr15	29412951	3.729677	33.270724
chr15	29413063	3.460808	33.271142
chr15	29413095	2.103879	33.271252
chr15	29413678	1.913380	33.272479
chr15	29414237	1.907479	33.273548
chr15	29414546	1.907014	33.274138
chr15	29414884	1.901777	33.274782
chr15	29415560	1.922674	33.276068
chr15	29415698	1.966548	33.276333
chr15	29416901	2.134228	33.278699
chr15	29417057	2.350087	33.279032
chr15	29417099	2.601754	33.279131
chr15	29417148	2.851161	33.279258
chr15	29417536	2.850671	33.280364
chr15	29417662	2.868547	33.280724
chr15	29418115	2.880493	33.282023
chr15	29418331	2.885359	33.282645
chr15	29418574	2.853886	33.283346
chr15	29418745	2.434013	33.283834
chr15	29418987	2.020443	33.284423
chr15	29419270	1.903871	33.284995
chr15	29419891	1.905797	33.286178
chr15	29419895	1.914346	33.286185
chr15	29420188	4.651042	33.286746
chr15	29420381	10.302931	33.287644
chr15	29421014	15.188405	33.294165
chr15	29421054	20.807825	33.294773
chr15	29424755	20.807825	33.371783
chr15	29424836	20.807825	33.373468
chr15	29425240	20.849188	33.381875
chr15	29426247	20.849188	33.402870
chr15	29429017	12.595538	33.460622
chr15	29429088	4.836837	33.461516
chr15	29429346	4.807763	33.462764
chr15	29431765	4.816590	33.474394
chr15	29431821	4.826629	33.474664
chr15	29432182	4.808204	33.476406
chr15	29434029	4.803207	33.485287
chr15	29436224	4.802770	33.495830
chr15	29438152	2.762409	33.505090
chr15	29438477	0.998679	33.505988
chr15	29441017	5.078207	33.508524
chr15	29442204	9.221838	33.514552
chr15	29442374	9.324150	33.516120
chr15	29442439	9.324150	33.516726
chr15	29442525	9.347912	33.517528
chr15	29442657	9.348493	33.518762
chr15	29442791	8.208657	33.520014
chr15	29443122	0.333918	33.522731
chr15	29443267	0.269711	33.522780
chr15	29443314	0.271930	33.522793
chr15	29443336	0.283295	33.522798
chr15	29443392	0.407316	33.522814
chr15	29443426	0.868187	33.522828
chr15	29443474	1.220140	33.522870
chr15	29443503	1.671685	33.522905
chr15	29443548	2.718683	33.522980
chr15	29443707	0.143558	33.523413
chr15	29443762	0.025264	33.523421
chr15	29443857	0.025011	33.523423
chr15	29443949	0.024931	33.523425
chr15	29444078	0.024932	33.523429
chr15	29444156	0.024910	33.523431
chr15	29444332	0.024907	33.523435
chr15	29444370	0.024904	33.523436
chr15	29444493	0.024902	33.523439
chr15	29444662	0.025211	33.523443
chr15	29445007	0.350907	33.523452
chr15	29445035	0.774237	33.523462
chr15	29445681	0.535329	33.523962
chr15	29445702	0.697712	33.523973
chr15	29446620	3.118064	33.524614
chr15	29447049	3.269365	33.525951
chr15	29447147	3.235429	33.526272
chr15	29447887	15.076969	33.528666
chr15	29448057	52.344364	33.531229
chr15	29448137	52.432873	33.535416
chr15	29449345	52.432873	33.598755
chr15	29449729	52.432873	33.618890
chr15	29450276	32.487478	33.647570
chr15	29450344	9.786714	33.649779
chr15	29450927	1.612195	33.655485
chr15	29451046	1.607632	33.655677
chr15	29451098	1.621500	33.655761
chr15	29451264	1.728887	33.656030
chr15	29451613	1.338682	33.656633
chr15	29451629	0.881798	33.656655
chr15	29452178	0.780757	33.657139
chr15	29452379	0.687571	33.657296
chr15	29453000	0.503308	33.657723
chr15	29453505	0.405881	33.657977
chr15	29454634	0.310408	33.658435
chr15	29454669	0.219217	33.658446
chr15	29460393	0.428188	33.659701
chr15	29461343	9.888219	33.660107
chr15	29461470	15.233116	33.661363
chr15	29461533	19.389271	33.662323
chr15	29462834	22.932212	33.687548
chr15	29463112	22.932212	33.693924
chr15	29464042	10.475233	33.715250
chr15	29464133	10.956945	33.716204
chr15	29464390	10.953137	33.719020
chr15	29464881	11.117852	33.724398
chr15	29465115	11.092316	33.726999
chr15	29465176	11.023497	33.727676
chr15	29465210	10.936812	33.728051
chr15	29465243	10.870541	33.728412
chr15	29465428	10.856295	33.730423
chr15	29467353	9.007937	33.751321
chr15	29467472	2.112074	33.752393
chr15	29467583	2.425316	33.752627
chr15	29467605	2.385718	33.752681
chr15	29467622	2.663411	33.752721
chr15	29467747	2.868457	33.753054
chr15	29468664	2.365625	33.755685
chr15	29468794	2.141139	33.755992
chr15	29468888	2.113782	33.756193
chr15	29469221	2.074126	33.756897
chr15	29469236	1.894223	33.756928
chr15	29469871	0.184177	33.758131
chr15	29474703	0.104613	33.759021
chr15	29478962	0.104668	33.759467
chr15	29479038	0.104668	33.759475
chr15	29482443	0.661540	33.759831
chr15	29483650	0.214294	33.760630
chr15	29483735	0.117105	33.760648
chr15	29483810	0.106431	33.760657
chr15	29484171	0.106330	33.760695
chr15	29484213	0.106316	33.760699
chr15	29484716	0.107090	33.760753
chr15	29485311	0.108951	33.760817
chr15	29485336	0.110564	33.760819
chr15	29485826	0.114617	33.760874
chr15	29486588	0.147217	33.760961
chr15	29488241	0.424089	33.761204
chr15	29489068	0.462928	33.761555
chr15	29490217	0.325056	33.762087
chr15	29491711	0.325060	33.762572
chr15	29493154	0.333193	33.763042
chr15	29494394	0.478439	33.763455
chr15	29496627	0.527507	33.764523
chr15	29496834	0.500474	33.764632
chr15	29496888	0.499206	33.764659
chr15	29497885	0.498468	33.765157
chr15	29498865	2.318048	33.765645
chr15	29499037	2.398765	33.766044
chr15	29499492	2.622612	33.767136
chr15	29499561	2.981107	33.767317
chr15	29499576	3.048420	33.767361
chr15	29500246	2.429508	33.769404
chr15	29500299	1.702881	33.769533
chr15	29501220	1.700804	33.771101
chr15	29502957	1.554617	33.774055
chr15	29504437	1.278261	33.776356
chr15	29505054	0.104783	33.777145
chr15	29507078	0.104658	33.777357
chr15	29508833	0.105722	33.777540
chr15	29512697	0.261698	33.777949
chr15	29515658	0.263435	33.778724
chr15	29515693	0.265907	33.778733
chr15	29516232	0.268205	33.778876
chr15	29516408	0.269253	33.778924
chr15	29516635	0.270082	33.778985
chr15	29517620	0.271178	33.779251
chr15	29518889	0.269851	33.779595
chr15	29519164	1.366644	33.779669
chr15	29519813	0.261476	33.780556
chr15	29521213	0.255544	33.780922
chr15	29521322	0.248357	33.780950
chr15	29521751	0.239585	33.781056
chr15	29522231	0.219338	33.781171
chr15	29523475	0.201765	33.781444
chr15	29523992	0.192001	33.781549
chr15	29525144	0.181249	33.781770
chr15	29525591	0.170220	33.781851
chr15	29525855	0.162069	33.781896
chr15	29526279	2.814671	33.781965
chr15	29526725	2.813120	33.783220
chr15	29526921	0.209457	33.783771
chr15	29526971	0.209500	33.783782
chr15	29527212	0.211452	33.783832
chr15	29527837	0.813386	33.783964
chr15	29528216	0.954093	33.784273
chr15	29528229	1.112442	33.784285
chr15	29528928	1.273107	33.785063
chr15	29529018	1.799527	33.785177
chr15	29529753	1.825405	33.786500
chr15	29530483	1.375062	33.787832
chr15	29531333	1.345079	33.789001
chr15	29531378	1.320423	33.789062
chr15	29533378	3.513498	33.791703
chr15	29534680	0.166169	33.796277
chr15	29535308	0.104411	33.796381
chr15	29535970	0.104236	33.796451
chr15	29536173	0.103949	33.796472
chr15	29536192	0.103874	33.796474
chr15	29536453	0.104030	33.796501
chr15	29536945	0.104030	33.796552
chr15	29537186	0.105212	33.796577
chr15	29537602	0.106651	33.796621
chr15	29539657	0.387270	33.796840
chr15	29540199	0.393329	33.797050
chr15	29540263	0.398015	33.797075
chr15	29540417	0.395046	33.797136
chr15	29541111	0.377359	33.797411
chr15	29542532	0.717285	33.797947
chr15	29542774	1.015419	33.798120
chr15	29542955	1.042042	33.798304
chr15	29542977	1.067059	33.798327
chr15	29543112	0.939055	33.798471
chr15	29543192	0.795890	33.798546
chr15	29544523	0.803969	33.799606
chr15	29544656	1.973735	33.799713
chr15	29545128	0.811916	33.800644
chr15	29546333	0.508624	33.801623
chr15	29547310	2.101497	33.802119
chr15	29548483	0.336016	33.804584
chr15	29548569	0.267121	33.804613
chr15	29548720	0.231106	33.804654
chr15	29549235	0.228528	33.804773
chr15	29550515	0.229156	33.805065
chr15	29550819	0.229156	33.805135
chr15	29551145	0.229156	33.805210
chr15	29551374	0.229351	33.805262
chr15	29551464	0.229466	33.805283
chr15	29551632	0.229633	33.805321
chr15	29551684	0.229631	33.805333
chr15	29552556	0.229631	33.805533
chr15	29552843	0.229883	33.805599
chr15	29553262	0.229883	33.805696
chr15	29553323	0.229624	33.805710
chr15	29553368	0.230231	33.805720
chr15	29553682	0.230194	33.805792
chr15	29553759	0.228909	33.805810
chr15	29554751	0.228923	33.806037
chr15	29554915	0.249408	33.806075
chr15	29555017	0.250123	33.806100
chr15	29555513	0.333545	33.806224
chr15	29555686	0.460488	33.806282
chr15	29555737	0.859364	33.806305
chr15	29556567	1.056776	33.807019
chr15	29558858	1.167526	33.809440
chr15	29559399	1.134263	33.810071
chr15	29559436	1.104699	33.810113
chr15	29559600	1.067956	33.810294
chr15	29562100	1.065240	33.812964
chr15	29562640	1.045340	33.813540
chr15	29564635	3.700358	33.815625
chr15	29567212	3.697435	33.825161
chr15	29568587	1.058255	33.830245
chr15	29570118	1.058607	33.831865
chr15	29570218	1.058831	33.831971
chr15	29570728	12.133138	33.832511
chr15	29571426	1.242018	33.840980
chr15	29572716	1.369373	33.842582
chr15	29572773	1.368278	33.842660
chr15	29572864	1.618481	33.842785
chr15	29573383	1.603947	33.843625
chr15	29573617	0.611562	33.844000
chr15	29573699	0.481331	33.844050
chr15	29573780	0.349111	33.844089
chr15	29573857	0.247908	33.844116
chr15	29573894	0.161314	33.844125
chr15	29574030	0.086382	33.844147
chr15	29574251	0.086310	33.844166
chr15	29574439	0.078535	33.844182
chr15	29574961	0.079078	33.844223
chr15	29575836	0.894183	33.844293
chr15	29576072	1.045695	33.844504
chr15	29576453	2.557751	33.844902
chr15	29577446	1.414035	33.847442
chr15	29577655	0.198425	33.847737
chr15	29579411	0.195542	33.848086
chr15	29580148	0.197421	33.848230
chr15	29580538	0.197617	33.848307
chr15	29582511	0.326027	33.848697
chr15	29582526	0.457114	33.848702
chr15	29582647	0.611883	33.848757
chr15	29582833	0.678618	33.848871
chr15	29582965	0.615173	33.848960
chr15	29583063	0.542821	33.849021
chr15	29583880	0.559612	33.849464
chr15	29584194	2.022390	33.849640
chr15	29585248	3.977580	33.851772
chr15	29585938	3.994103	33.854516
chr15	29586073	3.995853	33.855055
chr15	29586577	4.516305	33.857069
chr15	29586627	5.013776	33.857295
chr15	29586959	5.012219	33.858960
chr15	29587462	20.146194	33.861481
chr15	29587821	47.547234	33.868713
chr15	29589281	0.254743	33.938132
chr15	29589340	0.251436	33.938147
chr15	29589362	0.246842	33.938153
chr15	29589416	0.245892	33.938166
chr15	29589472	0.248606	33.938180
chr15	29589533	0.253253	33.938195
chr15	29589782	0.297017	33.938258
chr15	29589801	0.355733	33.938264
chr15	29590282	0.483833	33.938435
chr15	29590389	0.733881	33.938487
chr15	29590406	1.078208	33.938499
chr15	29590493	1.867505	33.938593
chr15	29590658	1.336731	33.938901
chr15	29590879	0.596712	33.939196
chr15	29590948	0.188723	33.939238
chr15	29591134	0.036338	33.939273
chr15	29594537	0.204973	33.939396
chr15	29595240	0.305719	33.939540
chr15	29597320	0.306199	33.940176
chr15	29597802	0.306251	33.940324
chr15	29599848	0.306279	33.940950
chr15	29600003	0.306367	33.940998
chr15	29600331	0.306333	33.941098
chr15	29602461	0.306360	33.941751
chr15	29603003	0.311279	33.941917
chr15	29603612	0.311279	33.942107
chr15	29604582	0.522233	33.942408
chr15	29605097	0.541357	33.942677
chr15	29605444	0.541357	33.942865
chr15	29605719	0.541357	33.943014
chr15	29605859	0.541333	33.943090
chr15	29605931	0.540274	33.943129
chr15	29606574	0.533013	33.943476
chr15	29607335	0.533013	33.943882
chr15	29608186	0.533277	33.944336
chr15	29608239	0.533851	33.944364
chr15	29608398	0.543771	33.944449
chr15	29608469	0.561172	33.944487
chr15	29608614	0.548005	33.944569
chr15	29608678	0.525693	33.944604
chr15	29608825	0.525642	33.944681
chr15	29610416	0.526543	33.945517
chr15	29611201	0.526462	33.945931
chr15	29611228	0.535481	33.945945
chr15	29611468	0.536699	33.946073
chr15	29611953	0.536859	33.946334
chr15	29612099	0.537625	33.946412
chr15	29612124	0.537744	33.946425
chr15	29612537	0.540782	33.946648
chr15	29613328	0.843659	33.947075
chr15	29613917	0.854455	33.947572
chr15	29615111	0.856233	33.948592
chr15	29615616	0.854586	33.949025
chr15	29616897	0.859222	33.950120
chr15	29617158	0.861760	33.950344
chr15	29618350	1.307619	33.951371
chr15	29618361	1.307065	33.951385
chr15	29619594	26.469752	33.952997
chr15	29619824	33.472080	33.959085
chr15	29620854	33.472080	33.993561
chr15	29621073	33.472080	34.000892
chr15	29622800	33.487481	34.058698
chr15	29622847	33.502786	34.060272
chr15	29622949	33.598372	34.063689
chr15	29623375	33.598372	34.078002
chr15	29623996	33.591004	34.098867
chr15	29625367	33.588289	34.144920
chr15	29625717	32.909684	34.156676
chr15	29625939	9.582346	34.163982
chr15	29626449	1.416985	34.168869
chr15	29626481	1.218083	34.168914
chr15	29626710	1.202226	34.169193
chr15	29627223	1.167035	34.169810
chr15	29627362	0.883507	34.169972
chr15	29628438	0.527261	34.170923
chr15	29628873	0.299381	34.171152
chr15	29629511	0.226791	34.171343
chr15	29630168	0.223703	34.171492
chr15	29631006	0.213527	34.171680
chr15	29631037	0.213612	34.171686
chr15	29631199	0.207617	34.171721
chr15	29631220	0.202977	34.171725
chr15	29631396	0.203202	34.171761
chr15	29631419	0.201327	34.171766
chr15	29632393	0.200913	34.171962
chr15	29634514	0.201477	34.172388
chr15	29634575	0.201675	34.172400
chr15	29636258	0.204330	34.172739
chr15	29636480	1.584858	34.172785
chr15	29636868	10.711527	34.173400
chr15	29638189	10.701817	34.187550
chr15	29638225	10.707109	34.187935
chr15	29638490	0.466347	34.190772
chr15	29639361	0.464246	34.191179
chr15	29640307	0.462564	34.191618
chr15	29640835	0.461982	34.191862
chr15	29641077	0.462168	34.191974
chr15	29641369	0.462460	34.192109
chr15	29642183	0.463211	34.192485
chr15	29642839	0.463291	34.192789
chr15	29643062	0.463666	34.192892
chr15	29643181	0.464967	34.192947
chr15	29644135	0.467797	34.193391
chr15	29645100	5.701269	34.193842
chr15	29645263	5.842490	34.194772
chr15	29645276	5.919410	34.194848
chr15	29645473	0.552658	34.196014
chr15	29647224	0.732567	34.196982
chr15	29648991	0.732511	34.198276
chr15	29649077	0.867665	34.198339
chr15	29652830	0.843067	34.201595
chr15	29653289	0.637851	34.201982
chr15	29653997	0.469137	34.202434
chr15	29654085	0.332775	34.202475
chr15	29656920	0.225210	34.203419
chr15	29657816	0.190950	34.203620
chr15	29657822	0.190998	34.203622
chr15	29659013	0.190944	34.203849
chr15	29659132	0.190840	34.203872
chr15	29659204	0.191065	34.203885
chr15	29659629	0.191140	34.203967
chr15	29659890	0.191722	34.204017
chr15	29661095	0.272445	34.204248
chr15	29661634	0.272456	34.204394
chr15	29661660	0.354473	34.204402
chr15	29662356	0.541246	34.204648
chr15	29662786	0.572346	34.204881
chr15	29665115	3.458620	34.206214
chr15	29665162	5.779568	34.206377
chr15	29665319	6.974117	34.207284
chr15	29665562	6.985506	34.208979
chr15	29665953	1.211082	34.211710
chr15	29666557	0.762523	34.212441
chr15	29668495	0.765618	34.213919
chr15	29668609	0.766851	34.214007
chr15	29668611	0.767425	34.214008
chr15	29669194	0.765661	34.214455
chr15	29670069	2.288700	34.215125
chr15	29670291	0.870174	34.215634
chr15	29670314	0.143448	34.215654
chr15	29670769	0.138626	34.215719
chr15	29671081	0.136385	34.215762
chr15	29671103	0.135165	34.215765
chr15	29671219	0.134015	34.215781
chr15	29671295	0.133962	34.215791
chr15	29671700	0.138782	34.215845
chr15	29671774	0.146220	34.215855
chr15	29672142	0.173915	34.215909
chr15	29674789	1.361989	34.216370
chr15	29674854	1.374463	34.216458
chr15	29675224	1.153358	34.216967
chr15	29675274	0.725693	34.217024
chr15	29675294	0.317023	34.217039
chr15	29675431	0.666782	34.217082
chr15	29675668	0.685320	34.217240
chr15	29675684	0.684619	34.217251
chr15	29676527	0.765730	34.217828
chr15	29676644	0.819188	34.217918
chr15	29676714	0.528692	34.217975
chr15	29677186	0.523252	34.218225
chr15	29677367	0.512409	34.218320
chr15	29677653	0.506664	34.218466
chr15	29677984	0.531516	34.218634
chr15	29678082	0.530621	34.218686
chr15	29678918	0.530172	34.219130
chr15	29682156	1.443449	34.220846
chr15	29682217	1.811761	34.220934
chr15	29682506	2.116192	34.221458
chr15	29682594	2.260818	34.221644
chr15	29682967	2.482100	34.222487
chr15	29684658	2.139276	34.226685
chr15	29684952	1.335185	34.227314
chr15	29685134	1.173708	34.227557
chr15	29685340	1.062907	34.227798
chr15	29685764	0.916028	34.228249
chr15	29686861	0.915632	34.229254
chr15	29687404	0.915868	34.229751
chr15	29687453	0.916003	34.229796
chr15	29687487	0.915963	34.229827
chr15	29687969	0.921419	34.230269
chr15	29688336	1.084490	34.230607
chr15	29688498	2.071552	34.230782
chr15	29689260	7.689322	34.232361
chr15	29689274	27.157044	34.232469
chr15	29689858	27.232896	34.248328
chr15	29690408	29.260050	34.263306
chr15	29690603	29.260050	34.269012
chr15	29692142	29.261635	34.314043
chr15	29692305	29.261635	34.318813
chr15	29692391	28.321590	34.321330
chr15	29692680	5.907836	34.329514
chr15	29693623	1.431077	34.335086
chr15	29695122	1.441138	34.337231
chr15	29695270	1.454355	34.337444
chr15	29695368	1.455982	34.337587
chr15	29695789	1.466157	34.338200
chr15	29696279	1.466158	34.338918
chr15	29696330	1.472315	34.338993
chr15	29696401	1.467561	34.339097
chr15	29696656	1.468015	34.339471
chr15	29696778	1.469683	34.339651
chr15	29697833	1.466277	34.341201
chr15	29700366	0.097754	34.344915
chr15	29703452	0.096821	34.345217
chr15	29703820	0.096740	34.345252
chr15	29703890	0.095961	34.345259
chr15	29704000	0.094765	34.345270
chr15	29704164	0.094530	34.345285
chr15	29704905	0.094549	34.345355
chr15	29704993	0.094428	34.345364
chr15	29705099	0.094201	34.345374
chr15	29705572	0.094362	34.345418
chr15	29705848	0.094414	34.345444
chr15	29705968	0.094583	34.345456
chr15	29709712	0.105386	34.345810
chr15	29710092	0.121914	34.345850
chr15	29711630	0.144162	34.346037
chr15	29713862	0.196356	34.346359
chr15	29713935	0.196976	34.346373
chr15	29714747	0.232462	34.346533
chr15	29715408	0.232456	34.346687
chr15	29715446	0.231698	34.346696
chr15	29715692	0.373625	34.346753
chr15	29716141	0.560938	34.346921
chr15	29716859	0.560034	34.347323
chr15	29717045	0.464372	34.347428
chr15	29718086	0.466149	34.347911
chr15	29719086	0.477223	34.348377
chr15	29719284	0.498922	34.348472
chr15	29719388	0.561416	34.348523
chr15	29719664	0.761951	34.348678
chr15	29719799	0.978898	34.348781
chr15	29719880	1.056558	34.348861
chr15	29720356	0.900163	34.349363
chr15	29721205	0.649134	34.350128
chr15	29721331	0.467910	34.350210
chr15	29721626	0.369198	34.350348
chr15	29721817	0.207810	34.350418
chr15	29722088	0.182738	34.350474
chr15	29722121	0.161883	34.350480
chr15	29722148	0.148798	34.350485
chr15	29722292	0.146825	34.350506
chr15	29723116	0.146978	34.350627
chr15	29724535	0.345133	34.350836
chr15	29725168	0.390808	34.351054
chr15	29725663	0.391095	34.351248
chr15	29726088	0.396889	34.351414
chr15	29726212	0.401352	34.351463
chr15	29726251	0.404942	34.351479
chr15	29726318	0.408242	34.351506
chr15	29726438	0.408242	34.351555
chr15	29727096	0.410006	34.351824
chr15	29727474	0.409449	34.351978
chr15	29727598	0.408868	34.352029
chr15	29728403	0.413162	34.352358
chr15	29728490	0.412857	34.352394
chr15	29728948	0.419122	34.352583
chr15	29729036	0.426829	34.352620
chr15	29729063	0.427674	34.352632
chr15	29729879	1.228815	34.352981
chr15	29730152	3.833962	34.353316
chr15	29730473	1.166274	34.354547
chr15	29730996	23.187762	34.355157
chr15	29731244	57.277091	34.360908
chr15	29731444	71.016129	34.372363
chr15	29732181	71.016129	34.424702
chr15	29733221	34.069465	34.498559
chr15	29733283	8.507435	34.500671
chr15	29733674	5.472562	34.503997
chr15	29734659	5.473982	34.509388
chr15	29735404	5.384369	34.513466
chr15	29735779	2.745186	34.515485
chr15	29735946	0.331340	34.515943
chr15	29737555	0.034336	34.516477
chr15	29738029	0.023215	34.516493
chr15	29741014	0.023208	34.516562
chr15	29741121	0.023056	34.516565
chr15	29741156	0.022993	34.516565
chr15	29741279	0.022925	34.516568
chr15	29741522	0.022911	34.516574
chr15	29743658	0.023141	34.516623
chr15	29743852	0.023156	34.516627
chr15	29744362	0.167984	34.516639
chr15	29744533	1.635483	34.516668
chr15	29745131	2.801105	34.517646
chr15	29745193	3.201593	34.517820
chr15	29745971	0.879265	34.520310
chr15	29746034	0.171174	34.520366
chr15	29746161	0.142935	34.520387
chr15	29746475	0.139267	34.520432
chr15	29746759	0.139562	34.520472
chr15	29746889	0.139587	34.520490
chr15	29747511	0.139584	34.520577
chr15	29747573	0.139601	34.520586
chr15	29747758	0.139615	34.520611
chr15	29750584	0.139729	34.521006
chr15	29750963	0.139729	34.521059
chr15	29751126	0.140127	34.521082
