Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr16	26140149	2.668809	51.614418
chr16	26140276	2.835489	51.614757
chr16	26140474	2.847659	51.615318
chr16	26140985	2.848522	51.616773
chr16	26141645	2.816331	51.618653
chr16	26141819	2.261126	51.619144
chr16	26142786	1.437732	51.621330
chr16	26143232	0.955885	51.621971
chr16	26144128	0.949641	51.622828
chr16	26144424	0.950325	51.623109
chr16	26144975	0.949759	51.623632
chr16	26146662	1.128254	51.625235
chr16	26147454	1.139550	51.626128
chr16	26147911	34.684122	51.626649
chr16	26148292	36.858623	51.639864
chr16	26150433	36.253504	51.718778
chr16	26152155	9.151466	51.781207
chr16	26152211	7.993174	51.781719
chr16	26152447	7.971814	51.783605
chr16	26154059	7.801989	51.796456
chr16	26154187	7.410015	51.797455
chr16	26154232	0.549121	51.797788
chr16	26155366	0.519243	51.798411
chr16	26155719	0.481154	51.798594
chr16	26157304	0.367938	51.799357
chr16	26158567	0.347694	51.799821
chr16	26159716	0.338411	51.800221
chr16	26159750	0.329888	51.800232
chr16	26159850	0.327999	51.800265
chr16	26160474	0.316966	51.800470
chr16	26162150	0.290378	51.801001
chr16	26166356	0.286295	51.802223
chr16	26166531	0.280934	51.802273
chr16	26167076	0.278595	51.802426
chr16	26168017	0.276657	51.802688
chr16	26170153	0.278290	51.803279
chr16	26170940	0.279761	51.803498
chr16	26171330	0.281903	51.803607
chr16	26175028	0.279959	51.804650
chr16	26177848	0.275562	51.805439
chr16	26178238	0.272078	51.805547
chr16	26179620	0.272006	51.805923
chr16	26181062	0.270033	51.806315
chr16	26184893	0.239995	51.807349
chr16	26185987	0.203218	51.807612
chr16	26188062	0.193727	51.808033
chr16	26193155	0.193801	51.809020
chr16	26193438	0.194053	51.809075
chr16	26193476	0.194687	51.809082
chr16	26194033	0.195521	51.809191
chr16	26195328	0.195489	51.809444
chr16	26195406	0.195509	51.809459
chr16	26196843	0.196512	51.809740
chr16	26197530	0.196840	51.809875
chr16	26199383	0.219623	51.810240
chr16	26200014	8.783778	51.810379
chr16	26201006	8.889798	51.819092
chr16	26201372	8.889515	51.822346
chr16	26201771	8.871786	51.825893
chr16	26202215	6.041712	51.829832
chr16	26202851	4.339275	51.833674
chr16	26203613	4.248278	51.836981
chr16	26204300	1.927375	51.839899
chr16	26206263	1.087072	51.843683
chr16	26206995	1.037830	51.844478
chr16	26207748	1.023670	51.845260
chr16	26208742	0.963461	51.846277
chr16	26210030	0.948237	51.847518
chr16	26211832	0.946052	51.849227
chr16	26212360	0.948410	51.849727
chr16	26212405	0.945210	51.849769
chr16	26212447	0.942165	51.849809
chr16	26213766	0.823289	51.851052
chr16	26214282	0.612095	51.851477
chr16	26214568	0.473819	51.851652
chr16	26215192	0.451546	51.851947
chr16	26216616	0.447649	51.852590
chr16	26217027	0.444333	51.852774
chr16	26219889	0.443968	51.854046
chr16	26221132	0.613896	51.854598
chr16	26221957	1.206843	51.855104
chr16	26222031	1.207647	51.855194
chr16	26223079	1.198515	51.856459
chr16	26223341	1.198038	51.856773
chr16	26224298	1.024454	51.857920
chr16	26224650	0.846941	51.858280
chr16	26224707	0.667591	51.858329
chr16	26224712	0.497004	51.858332
chr16	26225690	0.495502	51.858818
chr16	26227006	0.495735	51.859470
chr16	26228200	0.499898	51.860062
chr16	26228248	0.505756	51.860086
chr16	26228287	0.512567	51.860106
chr16	26228476	0.520859	51.860203
chr16	26228849	0.532607	51.860397
chr16	26229571	0.532368	51.860781
chr16	26231942	0.533760	51.862044
chr16	26235193	1.690601	51.863779
chr16	26236401	1.688514	51.865821
chr16	26236602	1.585292	51.866161
chr16	26237406	0.540520	51.867435
chr16	26239026	0.539548	51.868311
chr16	26239084	0.539169	51.868342
chr16	26239245	0.538417	51.868429
chr16	26243264	1.186384	51.870593
chr16	26243311	1.694111	51.870649
chr16	26243918	0.569174	51.871677
chr16	26247168	0.554970	51.873527
chr16	26248429	0.546824	51.874226
chr16	26249373	0.540852	51.874743
chr16	26250307	0.534092	51.875248
chr16	26250370	0.526850	51.875282
chr16	26254300	0.526197	51.877352
chr16	26257751	0.544647	51.879168
chr16	26259764	0.470171	51.880264
chr16	26260788	0.387164	51.880746
chr16	26260994	0.321026	51.880826
chr16	26261150	0.269360	51.880876
chr16	26262284	0.269960	51.881181
chr16	26263239	0.266852	51.881439
chr16	26264264	0.249997	51.881712
chr16	26264310	0.233981	51.881724
chr16	26264962	0.234686	51.881876
chr16	26266514	0.236273	51.882241
chr16	26266649	0.281733	51.882273
chr16	26267275	0.487703	51.882449
chr16	26267458	0.809637	51.882538
chr16	26268207	0.822837	51.883145
chr16	26269056	0.778960	51.883843
chr16	26269640	0.730025	51.884298
chr16	26270437	0.681509	51.884880
chr16	26272972	0.346509	51.886608
chr16	26273121	0.125227	51.886659
chr16	26274296	0.120724	51.886806
chr16	26274792	0.119288	51.886866
chr16	26275193	0.111056	51.886914
chr16	26275224	0.103565	51.886917
chr16	26276984	0.104105	51.887100
chr16	26277199	0.104457	51.887122
chr16	26277419	0.107001	51.887145
chr16	26278871	0.134471	51.887300
chr16	26279425	0.222533	51.887375
chr16	26280224	0.388045	51.887553
chr16	26280373	0.554974	51.887611
chr16	26281716	0.708567	51.888356
chr16	26283092	0.741753	51.889331
chr16	26284111	0.754222	51.890087
chr16	26284629	0.879140	51.890477
chr16	26284753	0.907211	51.890586
chr16	26285501	0.736769	51.891265
chr16	26285846	0.707073	51.891519
chr16	26286273	0.682161	51.891821
chr16	26287015	0.681915	51.892327
chr16	26287220	0.682644	51.892467
chr16	26287351	0.687838	51.892557
chr16	26287380	0.690425	51.892577
chr16	26287636	7.771513	51.892753
chr16	26287694	8.433654	51.893204
chr16	26288066	8.432621	51.896341
chr16	26288512	0.785723	51.900102
chr16	26288751	0.778055	51.900290
chr16	26288813	0.783784	51.900338
chr16	26289250	2.729816	51.900681
chr16	26289353	5.682464	51.900962
chr16	26290849	8.872300	51.909463
chr16	26291022	10.017708	51.910998
chr16	26291188	10.052914	51.912661
chr16	26291366	10.069150	51.914450
chr16	26291675	2.826273	51.917562
chr16	26291875	1.314186	51.918127
chr16	26292663	0.750369	51.919162
chr16	26293006	0.663379	51.919420
chr16	26293284	0.567164	51.919604
chr16	26293345	0.476285	51.919639
chr16	26293389	0.351810	51.919660
chr16	26293552	0.317851	51.919717
chr16	26293782	0.318451	51.919790
chr16	26293858	0.326468	51.919814
chr16	26293884	0.342184	51.919823
chr16	26293907	0.372527	51.919831
chr16	26294228	1.990194	51.919950
chr16	26294486	3.828541	51.920464
chr16	26294534	1.726816	51.920648
chr16	26294549	0.348519	51.920673
chr16	26294895	0.345833	51.920794
chr16	26295044	0.345799	51.920846
chr16	26295515	0.345941	51.921008
chr16	26296096	0.672306	51.921209
chr16	26296142	0.672411	51.921240
chr16	26296253	2.480182	51.921315
chr16	26296468	2.515634	51.921848
chr16	26296596	4.018098	51.922170
chr16	26296959	3.558778	51.923629
chr16	26297062	2.860628	51.923995
chr16	26297177	0.927381	51.924324
chr16	26297809	0.927284	51.924910
chr16	26299093	0.928868	51.926101
chr16	26300219	0.940112	51.927147
chr16	26300522	0.940840	51.927432
chr16	26301093	1.034016	51.927969
chr16	26301198	1.143833	51.928078
chr16	26301460	1.393395	51.928377
chr16	26302122	1.401787	51.929300
chr16	26302167	1.413250	51.929363
chr16	26302428	1.431334	51.929732
chr16	26303655	3.440890	51.931488
chr16	26304247	10.997542	51.933525
chr16	26305122	10.357679	51.943148
chr16	26305437	1.804323	51.946410
chr16	26306929	0.743001	51.949103
chr16	26307379	0.180147	51.949437
chr16	26308662	0.179133	51.949668
chr16	26308680	0.179439	51.949671
chr16	26308704	0.178803	51.949676
chr16	26308937	0.178803	51.949717
chr16	26309698	0.160021	51.949853
chr16	26310731	0.159956	51.950019
chr16	26311315	0.129286	51.950112
chr16	26311548	0.112477	51.950142
chr16	26311704	0.101367	51.950160
chr16	26313147	0.101820	51.950306
chr16	26313184	0.102687	51.950310
chr16	26313367	0.104894	51.950328
chr16	26313547	0.110175	51.950347
chr16	26316191	0.063938	51.950639
chr16	26319906	0.169913	51.950876
chr16	26319948	0.169913	51.950883
chr16	26320139	0.503466	51.950916
chr16	26321251	1.246931	51.951476
chr16	26321459	1.514823	51.951735
chr16	26321475	1.672189	51.951759
chr16	26321722	1.682445	51.952172
chr16	26322086	2.071053	51.952785
chr16	26322307	0.814781	51.953242
chr16	26323305	0.938297	51.954056
chr16	26323436	1.263119	51.954178
chr16	26323475	1.453759	51.954228
chr16	26323703	1.057754	51.954559
chr16	26323868	0.620165	51.954734
chr16	26324505	0.241416	51.955129
chr16	26326164	0.253963	51.955529
chr16	26326433	0.474442	51.955598
chr16	26326601	1.520848	51.955677
chr16	26327144	0.318653	51.956503
chr16	26327366	0.318686	51.956574
chr16	26327421	0.334778	51.956591
chr16	26327822	0.352870	51.956726
chr16	26328263	0.363614	51.956881
chr16	26328655	0.370680	51.957024
chr16	26329862	0.369312	51.957471
chr16	26331173	0.352760	51.957955
chr16	26333536	0.352519	51.958789
chr16	26333605	0.518106	51.958813
chr16	26333846	0.747180	51.958938
chr16	26335800	0.417325	51.960398
chr16	26335819	0.115480	51.960406
chr16	26337428	0.115411	51.960592
chr16	26338745	0.114866	51.960744
chr16	26339056	0.115107	51.960780
chr16	26339093	0.114943	51.960784
chr16	26341856	0.116630	51.961101
chr16	26343604	0.130777	51.961305
chr16	26344426	0.131008	51.961413
chr16	26344602	0.186793	51.961436
chr16	26347671	0.381123	51.962009
chr16	26347780	0.646596	51.962051
chr16	26348522	0.512214	51.962530
chr16	26348734	0.749493	51.962639
chr16	26350077	0.562234	51.963646
chr16	26350126	0.480356	51.963673
chr16	26350436	0.516805	51.963822
chr16	26351625	0.027249	51.964437
chr16	26351897	0.010274	51.964444
chr16	26352048	0.009595	51.964445
chr16	26352382	0.009481	51.964449
chr16	26352468	0.009435	51.964450
chr16	26353144	0.009105	51.964456
chr16	26353250	0.008889	51.964457
chr16	26354051	0.009295	51.964464
chr16	26354107	0.009572	51.964464
chr16	26354315	0.028985	51.964466
chr16	26354719	0.156403	51.964478
chr16	26354779	0.469144	51.964488
chr16	26355423	0.475168	51.964790
chr16	26355458	0.477320	51.964806
chr16	26356217	0.475788	51.965169
chr16	26356261	0.474536	51.965190
chr16	26356369	0.473010	51.965241
chr16	26356383	0.473019	51.965247
chr16	26356437	0.471314	51.965273
chr16	26357235	1.174421	51.965649
chr16	26357434	4.285054	51.965883
chr16	26357471	9.882061	51.966041
chr16	26357720	7.280222	51.968502
chr16	26357925	2.624960	51.969994
chr16	26358132	0.678491	51.970538
chr16	26359083	0.323803	51.971183
chr16	26359120	0.106757	51.971195
chr16	26360261	0.104524	51.971317
chr16	26360505	0.102093	51.971342
chr16	26361255	0.101284	51.971419
chr16	26361300	0.100760	51.971423
chr16	26361308	0.100761	51.971424
chr16	26361719	0.099651	51.971466
chr16	26361956	0.099651	51.971489
chr16	26364972	0.052984	51.971790
chr16	26368308	0.052988	51.971967
chr16	26369330	0.056474	51.972021
chr16	26369458	0.060203	51.972028
chr16	26369469	0.063039	51.972029
chr16	26369930	0.071011	51.972058
chr16	26370429	0.080552	51.972093
chr16	26370932	0.098791	51.972134
chr16	26371395	0.103697	51.972179
chr16	26372107	0.723936	51.972253
chr16	26373230	0.097022	51.973066
chr16	26374587	0.096537	51.973198
chr16	26375916	0.111978	51.973326
chr16	26375970	0.125592	51.973332
chr16	26377178	0.514715	51.973484
chr16	26377304	0.514865	51.973549
chr16	26379361	0.227371	51.974608
chr16	26381330	0.346113	51.975056
chr16	26382863	0.369159	51.975586
chr16	26382917	0.389612	51.975606
chr16	26383351	0.430311	51.975775
chr16	26384347	0.430585	51.976204
chr16	26384383	0.430158	51.976219
chr16	26385406	0.394303	51.976659
chr16	26385719	0.264566	51.976783
chr16	26386495	0.184835	51.976988
chr16	26390053	0.184748	51.977646
chr16	26391894	0.184695	51.977986
chr16	26393188	1.688969	51.978225
chr16	26393243	1.689036	51.978318
chr16	26397615	1.176456	51.985702
chr16	26399688	0.335160	51.988141
chr16	26403272	0.340740	51.989342
chr16	26403703	0.582897	51.989489
chr16	26405197	2.976417	51.990360
chr16	26405348	4.591712	51.990809
chr16	26405601	4.612898	51.991971
chr16	26405671	1.582159	51.992294
chr16	26406837	1.467266	51.994139
chr16	26406844	1.423851	51.994149
chr16	26406934	1.272757	51.994277
chr16	26407449	0.959969	51.994933
chr16	26407492	0.645578	51.994974
chr16	26407528	0.304461	51.994997
chr16	26407559	0.115920	51.995007
chr16	26408477	0.115940	51.995113
chr16	26408588	0.115886	51.995126
chr16	26408706	0.116170	51.995139
chr16	26410679	0.121419	51.995369
chr16	26410907	0.128074	51.995396
chr16	26411090	0.128106	51.995420
chr16	26411244	0.132655	51.995440
chr16	26411308	0.132655	51.995448
chr16	26411343	0.132655	51.995453
chr16	26411350	0.132655	51.995454
chr16	26411567	0.132655	51.995482
chr16	26415839	0.132707	51.996049
chr16	26415933	0.132950	51.996062
chr16	26416036	0.133133	51.996075
chr16	26416883	0.133548	51.996188
chr16	26417988	0.134832	51.996336
chr16	26419403	0.136558	51.996526
chr16	26424994	0.063749	51.997290
chr16	26426207	0.045390	51.997367
chr16	26426767	0.149828	51.997393
chr16	26427280	0.077712	51.997469
chr16	26427769	0.058136	51.997507
chr16	26428461	0.040632	51.997548
chr16	26428755	0.026606	51.997560
chr16	26439952	0.026908	51.997858
chr16	26442831	0.026069	51.997935
chr16	26443192	0.025678	51.997944
chr16	26443340	0.025732	51.997948
chr16	26443350	0.025122	51.997949
chr16	26444828	0.025215	51.997986
chr16	26445189	4.518409	51.997995
chr16	26445359	0.026525	51.998763
chr16	26446463	0.026509	51.998792
chr16	26446574	0.026499	51.998795
chr16	26446937	0.026499	51.998805
chr16	26447256	0.026499	51.998813
chr16	26447654	0.026483	51.998824
chr16	26447929	0.026463	51.998831
chr16	26451035	0.026492	51.998913
chr16	26451443	0.026480	51.998924
chr16	26452930	0.487680	51.998963
chr16	26453440	0.439522	51.999212
chr16	26454266	0.242210	51.999575
chr16	26454324	0.032283	51.999589
chr16	26454551	0.029855	51.999597
chr16	26454742	0.030093	51.999602
chr16	26456439	0.030348	51.999653
chr16	26457089	0.030554	51.999673
chr16	26458376	0.033997	51.999712
chr16	26458879	0.047556	51.999729
chr16	26459384	0.121743	51.999753
chr16	26459921	1.607172	51.999819
chr16	26465079	0.896036	52.008109
chr16	26466019	0.465433	52.008951
chr16	26466080	0.039172	52.008979
chr16	26468729	0.038786	52.009083
chr16	26469857	0.038772	52.009127
chr16	26470681	0.038665	52.009159
chr16	26471145	0.038665	52.009177
chr16	26471584	0.038648	52.009194
chr16	26473907	0.038797	52.009283
chr16	26474103	0.039229	52.009291
chr16	26474210	0.039593	52.009295
chr16	26474984	0.044116	52.009326
chr16	26475487	0.055287	52.009348
chr16	26477637	0.054933	52.009467
chr16	26480488	0.075049	52.009624
chr16	26480756	0.098760	52.009644
chr16	26482159	0.098380	52.009782
chr16	26482267	0.115256	52.009793
chr16	26484030	0.115111	52.009996
chr16	26488270	0.114966	52.010484
chr16	26488521	0.114025	52.010513
chr16	26489004	0.113364	52.010568
chr16	26489150	0.112969	52.010585
chr16	26489529	0.112788	52.010627
chr16	26489608	0.112621	52.010636
chr16	26490048	0.112340	52.010686
chr16	26491237	0.112120	52.010819
chr16	26492467	0.111919	52.010957
chr16	26496154	0.090972	52.011370
chr16	26496167	0.066154	52.011371
chr16	26499458	0.177829	52.011589
chr16	26501018	0.193370	52.011866
chr16	26501186	0.215527	52.011899
chr16	26501475	0.228829	52.011961
chr16	26501670	0.272677	52.012006
chr16	26502392	0.324182	52.012203
chr16	26502518	0.788122	52.012243
chr16	26502690	1.444786	52.012379
chr16	26502985	1.837724	52.012805
chr16	26503221	2.475663	52.013239
chr16	26503397	3.475349	52.013675
chr16	26504080	3.550304	52.016048
chr16	26504529	28.863760	52.017642
chr16	26504692	29.093949	52.022347
chr16	26504781	37.201968	52.024937
chr16	26505011	37.201968	52.033493
chr16	26505557	21.643237	52.053805
chr16	26505606	19.852908	52.054866
chr16	26505626	1.562336	52.055263
chr16	26506529	1.405426	52.056674
chr16	26506800	2.509023	52.057054
chr16	26507054	0.917234	52.057692
chr16	26507186	0.516348	52.057813
chr16	26507611	0.508793	52.058032
chr16	26508110	0.515699	52.058286
chr16	26508299	0.523266	52.058384
chr16	26508791	0.544035	52.058641
chr16	26508965	0.572592	52.058736
chr16	26509066	0.617388	52.058794
chr16	26509961	1.039870	52.059346
chr16	26510025	1.260834	52.059413
chr16	26510742	0.972385	52.060317
chr16	26511032	0.779784	52.060599
chr16	26511457	0.675478	52.060930
chr16	26511474	0.564258	52.060942
chr16	26511546	0.439979	52.060982
chr16	26511709	0.336868	52.061054
chr16	26511874	0.145741	52.061110
chr16	26512039	0.040651	52.061134
chr16	26512689	0.040219	52.061160
chr16	26513193	0.040213	52.061180
chr16	26513267	0.040225	52.061183
chr16	26513456	0.040249	52.061191
chr16	26513636	0.040261	52.061198
chr16	26513914	0.040630	52.061209
chr16	26514779	0.040630	52.061244
chr16	26515072	0.201435	52.061256
chr16	26515128	0.406505	52.061268
chr16	26517489	0.390615	52.062227
chr16	26517525	0.384552	52.062241
chr16	26517647	0.413698	52.062288
chr16	26517711	0.469136	52.062315
chr16	26517892	0.614369	52.062400
chr16	26518263	0.919038	52.062628
chr16	26519058	0.663739	52.063358
chr16	26519239	0.649034	52.063478
chr16	26519394	0.649280	52.063579
chr16	26520078	1.092811	52.064023
chr16	26522275	1.096280	52.066424
chr16	26522880	1.096136	52.067087
chr16	26523494	1.835594	52.067760
chr16	26526350	19.874354	52.073003
chr16	26526392	23.413100	52.073838
chr16	26526525	23.413100	52.076951
chr16	26526619	23.413100	52.079152
chr16	26526677	23.413100	52.080510
chr16	26526999	20.321503	52.088049
chr16	26527271	4.899500	52.093577
chr16	26527531	1.579595	52.094851
chr16	26528024	1.577791	52.095629
chr16	26528099	0.623701	52.095748
chr16	26528202	0.623017	52.095812
chr16	26528582	0.614543	52.096049
chr16	26528599	0.612194	52.096059
chr16	26528653	0.610006	52.096092
chr16	26528777	0.608045	52.096168
chr16	26529273	0.608112	52.096469
chr16	26529412	0.608600	52.096554
chr16	26529439	0.608823	52.096570
chr16	26529676	0.609406	52.096715
chr16	26529722	0.609497	52.096743
chr16	26529865	0.610068	52.096830
chr16	26530508	0.638524	52.097222
chr16	26530521	0.678998	52.097230
chr16	26530620	0.893243	52.097298
chr16	26530657	1.368932	52.097331
chr16	26530797	3.262976	52.097522
chr16	26530911	4.779611	52.097894
chr16	26531435	5.704152	52.100399
chr16	26532143	2.155155	52.104437
chr16	26532224	0.877698	52.104612
chr16	26533130	0.872987	52.105407
chr16	26534404	0.911172	52.106519
chr16	26534735	1.379099	52.106821
chr16	26534754	1.951152	52.106847
chr16	26534846	2.003985	52.107027
chr16	26535630	2.054905	52.108598
chr16	26535948	2.061640	52.109251
chr16	26536797	2.047849	52.111002
chr16	26538412	2.017825	52.114309
chr16	26538413	1.983373	52.114311
chr16	26538636	1.273272	52.114753
chr16	26539214	0.723076	52.115489
chr16	26539299	0.267527	52.115551
chr16	26539716	0.233136	52.115662
chr16	26540354	0.232725	52.115811
chr16	26540714	0.229344	52.115895
chr16	26540934	0.229003	52.115945
chr16	26541376	0.227881	52.116046
chr16	26542095	0.227899	52.116210
chr16	26542295	0.227621	52.116256
chr16	26542531	0.227754	52.116309
chr16	26543277	0.227908	52.116479
chr16	26544445	0.226951	52.116746
chr16	26544612	0.226177	52.116783
chr16	26546693	0.229309	52.117254
chr16	26546876	0.233401	52.117296
chr16	26547253	0.298755	52.117384
chr16	26547937	0.729572	52.117588
chr16	26549020	1.467021	52.118379
chr16	26550050	1.473127	52.119890
chr16	26550168	1.475487	52.120063
chr16	26550214	1.473806	52.120131
chr16	26551874	1.787745	52.122578
chr16	26552192	2.956832	52.123146
chr16	26552308	3.199980	52.123489
chr16	26552335	3.411663	52.123576
chr16	26552379	3.605741	52.123726
chr16	26552486	3.642321	52.124112
chr16	26552556	3.709342	52.124367
chr16	26552582	3.703661	52.124463
chr16	26552637	3.645212	52.124667
chr16	26552779	3.534777	52.125184
chr16	26556103	2.654081	52.136934
chr16	26556447	1.895434	52.137847
chr16	26557706	1.556629	52.140233
chr16	26559612	1.542992	52.143200
chr16	26560301	1.513902	52.144263
chr16	26560448	1.517823	52.144486
chr16	26561371	1.513029	52.145887
chr16	26561878	1.187499	52.146654
chr16	26563303	1.324370	52.148346
chr16	26563363	1.875224	52.148426
chr16	26563607	2.035664	52.148883
chr16	26563724	2.047740	52.149121
chr16	26564031	1.061927	52.149750
chr16	26564392	1.061590	52.150133
chr16	26564980	1.046825	52.150758
chr16	26565887	1.045685	52.151707
chr16	26566076	1.045524	52.151905
chr16	26566789	1.060343	52.152650
chr16	26566799	1.061331	52.152661
chr16	26567233	1.100760	52.153121
chr16	26567259	1.126600	52.153150
chr16	26567367	1.165331	52.153272
chr16	26567528	1.168499	52.153459
chr16	26568521	5.562496	52.154620
chr16	26568811	3.864605	52.156233
chr16	26569123	3.609391	52.157438
chr16	26569559	3.461583	52.159012
chr16	26569611	3.330786	52.159192
chr16	26569949	3.061538	52.160318
chr16	26570888	7.551630	52.163193
chr16	26571804	7.810751	52.170110
chr16	26571981	9.190495	52.171493
chr16	26572740	10.603995	52.178468
chr16	26572942	12.380886	52.180610
chr16	26575661	12.381796	52.214274
chr16	26575691	12.381757	52.214645
chr16	26576299	0.384660	52.222173
chr16	26577079	0.381492	52.222473
chr16	26577302	0.380144	52.222558
chr16	26577670	0.381141	52.222698
chr16	26577689	0.382648	52.222706
chr16	26578658	0.384000	52.223076
chr16	26578734	0.386306	52.223106
chr16	26579370	0.398800	52.223351
chr16	26579669	0.833929	52.223470
chr16	26579841	2.499581	52.223614
chr16	26580137	0.839752	52.224354
chr16	26580304	0.375120	52.224494
chr16	26581131	0.373949	52.224804
chr16	26581195	0.373557	52.224828
chr16	26582479	0.379205	52.225308
chr16	26582614	0.377638	52.225359
chr16	26583102	0.555407	52.225543
chr16	26583192	0.615490	52.225593
chr16	26583276	0.713016	52.225645
chr16	26583549	0.702188	52.225840
chr16	26583574	0.670068	52.225857
chr16	26584095	0.668566	52.226206
chr16	26584816	0.435133	52.226688
chr16	26587015	0.442575	52.227645
chr16	26587120	0.448468	52.227692
chr16	26587493	0.454521	52.227859
chr16	26587673	0.457547	52.227941
chr16	26587871	0.462831	52.228031
chr16	26589156	0.817081	52.228626
chr16	26589444	1.526374	52.228861
chr16	26590212	0.531717	52.230034
chr16	26590709	0.426980	52.230298
chr16	26591073	0.411944	52.230453
chr16	26591334	0.307678	52.230561
chr16	26591744	0.195448	52.230687
chr16	26593604	0.095823	52.231051
chr16	26595394	0.095823	52.231222
chr16	26595579	0.075171	52.231240
chr16	26596173	0.067100	52.231284
chr16	26597702	0.066918	52.231387
chr16	26600866	0.088478	52.231599
chr16	26601875	0.268038	52.231688
chr16	26602886	1.910796	52.231959
chr16	26604008	0.641607	52.234103
chr16	26606399	0.652982	52.235637
chr16	26608849	0.666042	52.237237
chr16	26609333	0.665989	52.237559
chr16	26616685	0.438914	52.242456
chr16	26617645	0.378100	52.242877
chr16	26617665	0.312229	52.242884
chr16	26617866	0.277648	52.242947
chr16	26618600	0.301721	52.243151
chr16	26619445	0.422007	52.243406
chr16	26620935	0.422022	52.244035
chr16	26621916	0.423177	52.244449
chr16	26622169	0.451084	52.244556
chr16	26623977	1.369110	52.245371
chr16	26626142	1.363356	52.248336
chr16	26626758	1.072361	52.249175
chr16	26626840	0.237193	52.249263
chr16	26630575	0.052381	52.250149
chr16	26631050	0.013863	52.250174
chr16	26632628	0.013811	52.250196
chr16	26635307	0.013816	52.250233
chr16	26636012	0.013827	52.250243
chr16	26636148	0.013880	52.250245
chr16	26636651	0.014072	52.250252
chr16	26638257	0.020929	52.250274
chr16	26639714	0.340968	52.250305
chr16	26640406	1.481590	52.250541
chr16	26640761	1.440453	52.251067
chr16	26640931	0.541344	52.251311
chr16	26640975	0.293923	52.251335
chr16	26641023	0.201140	52.251349
chr16	26641270	0.154927	52.251399
chr16	26642059	1.877108	52.251521
chr16	26642191	2.071463	52.251769
chr16	26642459	3.333191	52.252324
chr16	26644493	2.071543	52.259104
chr16	26645648	2.170347	52.261497
chr16	26645979	2.170347	52.262215
chr16	26646032	2.155109	52.262330
chr16	26646376	2.051790	52.263071
chr16	26648729	2.037004	52.267899
chr16	26649471	2.121328	52.269411
chr16	26650184	2.080564	52.270923
chr16	26650720	1.839647	52.272038
chr16	26651510	1.239243	52.273492
chr16	26651929	0.972401	52.274011
chr16	26653119	0.935187	52.275168
chr16	26654090	0.935018	52.276076
chr16	26654483	0.935615	52.276444
chr16	26655818	1.183993	52.277693
chr16	26656953	1.684791	52.279036
chr16	26657897	1.610827	52.280627
chr16	26658054	1.535369	52.280880
chr16	26658789	1.535178	52.282008
chr16	26659866	1.534764	52.283662
chr16	26659891	1.232421	52.283700
chr16	26659935	0.997136	52.283754
chr16	26660175	0.980156	52.283994
chr16	26660190	0.962899	52.284008
chr16	26660430	0.959525	52.284239
chr16	26660902	0.937821	52.284692
chr16	26661961	0.303035	52.285685
chr16	26662607	0.260439	52.285881
chr16	26663048	0.136433	52.285996
chr16	26666739	0.176242	52.286500
chr16	26667666	0.177334	52.286663
chr16	26667942	1.270033	52.286712
chr16	26668218	2.131984	52.287062
chr16	26669054	1.987305	52.288845
chr16	26670281	6.899229	52.291283
chr16	26671016	6.921109	52.296354
chr16	26671163	6.924319	52.297372
chr16	26672115	7.252777	52.303964
chr16	26672806	7.254848	52.308975
chr16	26672870	7.257971	52.309440
chr16	26674387	4.670855	52.320450
chr16	26674431	2.653568	52.320655
chr16	26674944	2.653568	52.322017
chr16	26675288	2.632623	52.322929
chr16	26676332	2.645774	52.325678
chr16	26678023	2.650578	52.330152
chr16	26678354	2.127646	52.331029
chr16	26678382	1.230800	52.331089
chr16	26678692	0.653529	52.331470
chr16	26678774	0.496716	52.331524
chr16	26678912	0.499570	52.331593
chr16	26678929	0.501173	52.331601
chr16	26679254	0.575541	52.331764
chr16	26679334	0.714028	52.331810
chr16	26679561	0.744480	52.331972
chr16	26680008	2.731958	52.332305
chr16	26681150	2.851828	52.335425
chr16	26681550	2.869234	52.336565
chr16	26681997	7.912053	52.337848
chr16	26682235	9.660683	52.339731
chr16	26682611	9.660683	52.343363
chr16	26683422	9.661799	52.351198
chr16	26683511	9.660406	52.352058
chr16	26683519	9.652166	52.352135
chr16	26684008	9.465505	52.356855
chr16	26684084	8.071354	52.357575
chr16	26684145	6.018633	52.358067
chr16	26684274	4.102554	52.358844
chr16	26684287	1.952567	52.358897
chr16	26685080	0.767970	52.360445
chr16	26685326	0.768479	52.360634
chr16	26686468	0.769142	52.361512
chr16	26686577	0.769611	52.361596
chr16	26687449	0.769153	52.362267
chr16	26689133	0.769549	52.363562
chr16	26690504	0.769854	52.364617
chr16	26691001	0.774330	52.365000
chr16	26691390	0.766520	52.365301
chr16	26691506	0.737983	52.365390
chr16	26691554	0.678164	52.365425
chr16	26691628	0.494492	52.365475
chr16	26691803	0.358673	52.365562
chr16	26692058	0.197183	52.365653
chr16	26692998	0.195212	52.365839
chr16	26695422	0.231836	52.366312
chr16	26698201	0.247934	52.366956
chr16	26699102	0.245485	52.367180
chr16	26700480	0.245224	52.367518
chr16	26701632	0.434294	52.367800
chr16	26701758	0.782400	52.367855
chr16	26702579	0.917207	52.368497
chr16	26702821	1.402143	52.368719
chr16	26703677	0.652014	52.369920
chr16	26704144	0.327433	52.370224
chr16	26704883	0.129874	52.370466
chr16	26708192	0.132706	52.370896
chr16	26709446	0.132681	52.371062
