Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr18	2090628	4.726245	5.197670
chr18	2091224	0.991984	5.200487
chr18	2092766	0.992138	5.202017
chr18	2092947	0.992705	5.202197
chr18	2094452	0.969660	5.203691
chr18	2094486	0.941787	5.203724
chr18	2094574	0.916261	5.203806
chr18	2096401	0.865254	5.205480
chr18	2096769	0.806806	5.205799
chr18	2096905	0.743946	5.205909
chr18	2097526	0.701802	5.206371
chr18	2097969	0.701912	5.206681
chr18	2101958	2.126334	5.209481
chr18	2104793	2.461971	5.215510
chr18	2105249	2.475664	5.216632
chr18	2105580	2.472302	5.217452
chr18	2106662	2.740312	5.220127
chr18	2106696	3.197579	5.220220
chr18	2106747	3.855897	5.220383
chr18	2107097	3.911493	5.221732
chr18	2107106	3.953366	5.221768
chr18	2107590	3.192246	5.223681
chr18	2108165	2.787236	5.225517
chr18	2108767	3.193459	5.227195
chr18	2109415	3.192580	5.229264
chr18	2109692	1.843131	5.230148
chr18	2110072	1.492840	5.230849
chr18	2110512	2.313262	5.231505
chr18	2110768	2.766222	5.232098
chr18	2110824	3.867523	5.232253
chr18	2111078	1.405687	5.233235
chr18	2111288	0.939553	5.233530
chr18	2111566	0.939859	5.233791
chr18	2112912	1.109328	5.235056
chr18	2113612	12.360553	5.235833
chr18	2114563	12.359953	5.247588
chr18	2114612	12.359105	5.248193
chr18	2114689	12.359105	5.249145
chr18	2114851	12.358191	5.251147
chr18	2115383	5.392224	5.257722
chr18	2115587	2.121164	5.258822
chr18	2115975	1.662367	5.259645
chr18	2117883	1.656182	5.262817
chr18	2118461	1.656897	5.263774
chr18	2120090	2.628303	5.266473
chr18	2122221	2.632120	5.272074
chr18	2122642	2.560186	5.273182
chr18	2123877	2.607852	5.276344
chr18	2124531	2.604225	5.278049
chr18	2124987	2.592023	5.279237
chr18	2125022	0.398707	5.279328
chr18	2125633	0.284752	5.279571
chr18	2126133	0.284833	5.279714
chr18	2126552	0.275779	5.279833
chr18	2127005	0.273240	5.279958
chr18	2127982	0.268786	5.280225
chr18	2129992	0.264858	5.280765
chr18	2130092	0.264753	5.280792
chr18	2132164	0.263212	5.281340
chr18	2134138	0.263212	5.281860
chr18	2137000	0.263063	5.282613
chr18	2137473	0.263088	5.282737
chr18	2137689	0.263050	5.282794
chr18	2138187	0.263019	5.282925
chr18	2138665	0.262963	5.283051
chr18	2140347	0.262666	5.283493
chr18	2140752	0.262588	5.283600
chr18	2143155	0.262446	5.284231
chr18	2143707	0.262486	5.284376
chr18	2145371	1.748007	5.284812
chr18	2145811	0.678890	5.285581
chr18	2145884	0.777460	5.285631
chr18	2146224	0.782122	5.285895
chr18	2146301	0.782971	5.285956
chr18	2146395	0.782992	5.286029
chr18	2146461	0.781569	5.286081
chr18	2146682	0.780840	5.286254
chr18	2147015	0.781170	5.286514
chr18	2147416	0.782548	5.286827
chr18	2148009	0.787845	5.287291
chr18	2148587	0.809036	5.287746
chr18	2148751	0.834880	5.287879
chr18	2148968	0.865120	5.288060
chr18	2149229	0.894035	5.288286
chr18	2149514	0.910649	5.288541
chr18	2149795	0.930608	5.288797
chr18	2150135	0.930146	5.289113
chr18	2150153	0.929692	5.289130
chr18	2152091	0.779459	5.290932
chr18	2152517	0.700574	5.291264
chr18	2153852	0.700507	5.292199
chr18	2154365	0.766557	5.292558
chr18	2154419	0.766152	5.292600
chr18	2154530	0.766135	5.292685
chr18	2154783	4.894216	5.292878
chr18	2154927	2.472080	5.293583
chr18	2156029	1.110344	5.296307
chr18	2156130	1.173570	5.296420
chr18	2156311	2.620217	5.296632
chr18	2157224	0.969929	5.299024
chr18	2157232	0.958935	5.299032
chr18	2159160	1.040545	5.300881
chr18	2159851	2.506328	5.301600
chr18	2160387	2.819758	5.302943
chr18	2160527	2.863847	5.303338
chr18	2160780	2.867828	5.304063
chr18	2160854	2.868337	5.304275
chr18	2161006	2.865723	5.304711
chr18	2161159	2.864740	5.305149
chr18	2161409	2.315265	5.305865
chr18	2161731	1.957563	5.306611
chr18	2161819	1.695513	5.306783
chr18	2161860	1.704125	5.306853
chr18	2162721	1.803182	5.308320
chr18	2162818	2.094609	5.308495
chr18	2163157	4.929671	5.309205
chr18	2163315	5.679675	5.309984
chr18	2163874	4.678351	5.313159
chr18	2163885	2.650588	5.313210
chr18	2164155	1.081081	5.313926
chr18	2164233	1.078144	5.314010
chr18	2164295	0.621945	5.314077
chr18	2164426	0.483686	5.314159
chr18	2164641	0.470424	5.314263
chr18	2164871	0.467017	5.314371
chr18	2164877	0.468185	5.314374
chr18	2165409	0.622380	5.314623
chr18	2165508	0.728176	5.314684
chr18	2165543	4.687779	5.314710
chr18	2165582	4.850152	5.314893
chr18	2165637	1.069571	5.315159
chr18	2166247	1.677127	5.315812
chr18	2166507	1.878015	5.316248
chr18	2166642	1.796267	5.316501
chr18	2166686	1.767880	5.316580
chr18	2166794	1.783010	5.316771
chr18	2166853	1.863463	5.316877
chr18	2166869	2.000299	5.316906
chr18	2167004	3.158127	5.317176
chr18	2167042	3.264733	5.317296
chr18	2167297	3.305500	5.318129
chr18	2167478	3.297322	5.318727
chr18	2167851	3.297052	5.319957
chr18	2167947	3.286943	5.320274
chr18	2168028	3.227532	5.320540
chr18	2168296	2.795017	5.321405
chr18	2168420	2.666440	5.321751
chr18	2168560	2.626658	5.322125
chr18	2168596	2.597393	5.322219
chr18	2168672	2.582713	5.322417
chr18	2168893	2.578269	5.322987
chr18	2168903	2.579574	5.323013
chr18	2169069	2.578059	5.323441
chr18	2170087	3.179348	5.326066
chr18	2170178	4.268934	5.326355
chr18	2170567	4.563591	5.328016
chr18	2170600	4.605777	5.328166
chr18	2170760	4.607163	5.328903
chr18	2170788	4.637859	5.329032
chr18	2171031	4.805990	5.330159
chr18	2171144	4.841075	5.330702
chr18	2171480	4.871858	5.332329
chr18	2171599	4.882537	5.332909
chr18	2171934	2.672924	5.334544
chr18	2172132	2.603755	5.335074
chr18	2172212	2.601350	5.335282
chr18	2172370	2.413349	5.335693
chr18	2172406	1.942367	5.335780
chr18	2173323	1.943050	5.337561
chr18	2173591	1.920967	5.338082
chr18	2173694	1.797063	5.338280
chr18	2173806	1.792270	5.338481
chr18	2174730	0.819718	5.340137
chr18	2175958	0.812706	5.341144
chr18	2176069	1.071506	5.341234
chr18	2176150	1.342178	5.341321
chr18	2176170	1.603012	5.341347
chr18	2176492	0.705559	5.341864
chr18	2177880	1.070027	5.342843
chr18	2178690	4.160372	5.343710
chr18	2180338	5.966749	5.350566
chr18	2180364	6.077114	5.350721
chr18	2180706	6.152824	5.352799
chr18	2181929	17.845590	5.360324
chr18	2182434	34.781830	5.369336
chr18	2183533	2.477001	5.407562
chr18	2184723	0.953199	5.410509
chr18	2185385	1.173000	5.411140
chr18	2186354	8.654591	5.412277
chr18	2187235	9.173419	5.419902
chr18	2187377	9.284934	5.421204
chr18	2187489	9.302414	5.422244
chr18	2187652	9.229737	5.423760
chr18	2187925	9.229737	5.426280
chr18	2188318	3.445009	5.429907
chr18	2188399	0.762830	5.430186
chr18	2188506	0.715650	5.430268
chr18	2188785	0.716519	5.430468
chr18	2188913	0.716925	5.430559
chr18	2189068	0.373775	5.430671
chr18	2191811	0.567144	5.431696
chr18	2192946	0.597205	5.432340
chr18	2194090	0.334606	5.433023
chr18	2194202	0.260023	5.433060
chr18	2194248	0.211149	5.433072
chr18	2194396	0.202247	5.433103
chr18	2194693	0.201993	5.433164
chr18	2194830	0.202015	5.433191
chr18	2194845	0.202015	5.433194
chr18	2194866	0.202005	5.433198
chr18	2194902	0.202835	5.433206
chr18	2195262	0.203584	5.433279
chr18	2195582	0.203779	5.433344
chr18	2195925	2.098462	5.433414
chr18	2197102	3.393635	5.435884
chr18	2197552	3.382255	5.437411
chr18	2198309	2.339487	5.439971
chr18	2198461	1.874077	5.440327
chr18	2198988	1.691834	5.441314
chr18	2199383	1.283447	5.441983
chr18	2200195	1.292911	5.443025
chr18	2200233	1.279880	5.443074
chr18	2200504	1.282927	5.443421
chr18	2200876	0.970099	5.443898
chr18	2200994	1.016582	5.444013
chr18	2201611	1.076654	5.444640
chr18	2201634	1.152074	5.444665
chr18	2202022	1.370673	5.445112
chr18	2202073	1.586275	5.445181
chr18	2202090	1.586263	5.445208
chr18	2202185	1.697685	5.445359
chr18	2202236	1.760871	5.445446
chr18	2202239	1.759944	5.445451
chr18	2202254	1.806832	5.445477
chr18	2202284	1.866319	5.445532
chr18	2202590	1.624954	5.446103
chr18	2202618	1.275172	5.446148
chr18	2202668	1.042480	5.446212
chr18	2202737	0.967557	5.446284
chr18	2202749	0.899959	5.446295
chr18	2203239	0.923335	5.446736
chr18	2203349	0.962854	5.446838
chr18	2203362	0.999262	5.446851
chr18	2203417	1.067911	5.446906
chr18	2203579	1.058491	5.447079
chr18	2203615	1.009388	5.447117
chr18	2204238	0.942084	5.447745
chr18	2204314	0.913583	5.447817
chr18	2204407	0.915836	5.447902
chr18	2204453	0.909253	5.447944
chr18	2204465	0.914610	5.447955
chr18	2204666	0.914188	5.448139
chr18	2204728	0.914135	5.448196
chr18	2204763	0.915129	5.448228
chr18	2205051	0.995371	5.448491
chr18	2205209	0.995476	5.448648
chr18	2205343	1.256051	5.448782
chr18	2205703	1.276534	5.449234
chr18	2206099	44.133954	5.449739
chr18	2207908	44.133954	5.529578
chr18	2207986	44.133954	5.533020
chr18	2209867	10.863687	5.616036
chr18	2209965	2.288373	5.617101
chr18	2211319	1.650269	5.620199
chr18	2211348	1.284212	5.620247
chr18	2211483	0.695064	5.620421
chr18	2212610	0.621554	5.621204
chr18	2214554	0.291023	5.622412
chr18	2217798	0.291149	5.623356
chr18	2218284	0.291471	5.623498
chr18	2218653	0.291709	5.623605
chr18	2219345	0.291781	5.623807
chr18	2219398	0.292048	5.623823
chr18	2222187	0.292863	5.624637
chr18	2222499	0.293139	5.624729
chr18	2224646	0.295031	5.625358
chr18	2224742	0.297650	5.625386
chr18	2225232	0.300282	5.625532
chr18	2225298	0.302767	5.625552
chr18	2228201	0.302724	5.626431
chr18	2230917	0.312692	5.627253
chr18	2231790	0.368584	5.627526
chr18	2232165	7.757653	5.627664
chr18	2235098	7.924223	5.650417
chr18	2235705	8.285355	5.655227
chr18	2238246	10.721688	5.676281
chr18	2238442	10.730739	5.678382
chr18	2238505	10.730076	5.679058
chr18	2238967	8.117521	5.684015
chr18	2239800	4.838837	5.690777
chr18	2239885	4.744075	5.691188
chr18	2240220	1.669099	5.692778
chr18	2241588	0.862598	5.695061
chr18	2243990	0.490337	5.697133
chr18	2244725	0.381113	5.697493
chr18	2256904	0.805068	5.702135
chr18	2257352	0.987484	5.702496
chr18	2258785	1.141425	5.703911
chr18	2259061	1.325020	5.704226
chr18	2259147	1.365356	5.704340
chr18	2259283	1.391033	5.704525
chr18	2259741	1.389505	5.705163
chr18	2260002	1.476103	5.705525
chr18	2260295	1.470484	5.705958
chr18	2261114	1.466467	5.707162
chr18	2261822	1.465692	5.708200
chr18	2262074	1.463706	5.708570
chr18	2263112	1.212587	5.710089
chr18	2263130	1.206916	5.710111
chr18	2263222	1.360600	5.710222
chr18	2263727	1.296989	5.710909
chr18	2264263	1.285956	5.711604
chr18	2264451	1.269653	5.711846
chr18	2265563	0.594267	5.713258
chr18	2266159	0.554190	5.713612
chr18	2266977	0.521584	5.714065
chr18	2267456	0.531796	5.714315
chr18	2267865	0.436217	5.714533
chr18	2267896	0.345362	5.714546
chr18	2268254	0.274405	5.714670
chr18	2268286	0.242352	5.714679
chr18	2270002	0.238990	5.715094
chr18	2271111	0.238990	5.715359
chr18	2271611	0.238991	5.715479
chr18	2271995	0.239053	5.715571
chr18	2272016	0.239823	5.715576
chr18	2272131	0.241243	5.715603
chr18	2272420	0.245388	5.715673
chr18	2272498	0.245368	5.715692
chr18	2272708	0.479997	5.715744
chr18	2272783	3.011398	5.715780
chr18	2272846	3.038087	5.715969
chr18	2272942	1.911833	5.716261
chr18	2272959	0.732585	5.716294
chr18	2274078	0.731602	5.717113
chr18	2276242	0.749635	5.718697
chr18	2276468	0.750244	5.718866
chr18	2276663	9.791782	5.719012
chr18	2276757	9.803607	5.719933
chr18	2277938	11.276456	5.731511
chr18	2278039	43.833140	5.732650
chr18	2278474	43.833140	5.751717
chr18	2278511	43.833140	5.753339
chr18	2278550	43.833140	5.755048
chr18	2278687	43.833140	5.761054
chr18	2278775	43.833140	5.764911
chr18	2278801	43.833140	5.766050
chr18	2279067	43.833140	5.777710
chr18	2279754	43.809320	5.807823
chr18	2280228	14.079488	5.828589
chr18	2280251	12.916512	5.828913
chr18	2280379	12.302638	5.830566
chr18	2280388	11.767492	5.830677
chr18	2280420	9.702928	5.831054
chr18	2280476	5.671952	5.831597
chr18	2280767	5.378525	5.833247
chr18	2281074	5.007564	5.834899
chr18	2281548	5.167331	5.837272
chr18	2281649	6.041794	5.837794
chr18	2281872	6.632105	5.839141
chr18	2281933	8.602975	5.839546
chr18	2282059	10.188225	5.840630
chr18	2282084	10.534932	5.840885
chr18	2282163	10.202578	5.841717
chr18	2282483	0.862771	5.844982
chr18	2283436	0.403703	5.845804
chr18	2286014	0.394782	5.846845
chr18	2292491	0.378595	5.849402
chr18	2293151	0.369971	5.849652
chr18	2297887	0.369979	5.851404
chr18	2298724	0.370138	5.851713
chr18	2301515	0.374007	5.852747
chr18	2301520	0.374426	5.852748
chr18	2301964	3.705245	5.852915
chr18	2302023	42.621095	5.853133
chr18	2302641	42.621095	5.879473
chr18	2302770	42.625784	5.884971
chr18	2303010	42.625784	5.895201
chr18	2303196	42.625784	5.903130
chr18	2303872	20.584718	5.931945
chr18	2304098	1.767724	5.936597
chr18	2304509	0.696264	5.937323
chr18	2305943	1.695398	5.938322
chr18	2306279	1.698911	5.938892
chr18	2306386	1.708664	5.939073
chr18	2306396	1.733704	5.939090
chr18	2306413	1.798978	5.939120
chr18	2306457	4.274418	5.939199
chr18	2306473	14.925605	5.939267
chr18	2306842	14.918128	5.944775
chr18	2307531	4.555469	5.955054
chr18	2307842	0.509511	5.956470
chr18	2308245	0.502199	5.956676
chr18	2308472	0.503014	5.956790
chr18	2308484	0.505554	5.956796
chr18	2309089	0.287714	5.957102
chr18	2309115	0.116202	5.957109
chr18	2309253	0.091557	5.957125
chr18	2309387	0.066816	5.957137
chr18	2309443	0.053017	5.957141
chr18	2309492	0.047477	5.957144
chr18	2309746	0.047432	5.957156
chr18	2309787	0.152516	5.957158
chr18	2309829	1.760448	5.957164
chr18	2309901	3.041879	5.957291
chr18	2309906	3.043312	5.957306
chr18	2309943	3.247674	5.957419
chr18	2309977	1.750902	5.957529
chr18	2310134	2.938875	5.957804
chr18	2310338	7.573175	5.958404
chr18	2310887	6.556648	5.962561
chr18	2310943	6.599270	5.962928
chr18	2311843	1.492758	5.968868
chr18	2312719	1.499185	5.970175
chr18	2312881	1.527427	5.970418
chr18	2313384	1.465942	5.971187
chr18	2314665	1.652113	5.973064
chr18	2315038	2.059823	5.973681
chr18	2315308	2.525996	5.974237
chr18	2315642	2.847017	5.975080
chr18	2315761	15.924838	5.975419
chr18	2316038	15.925010	5.979830
chr18	2316051	15.925657	5.980037
chr18	2316091	15.926615	5.980675
chr18	2316129	15.925407	5.981280
chr18	2316798	7.767249	5.991934
chr18	2316850	1.486363	5.992338
chr18	2317170	0.976464	5.992813
chr18	2319717	0.976145	5.995300
chr18	2323411	0.977278	5.998906
chr18	2325792	1.425549	6.001233
chr18	2326914	1.841453	6.002833
chr18	2329839	1.835903	6.008219
chr18	2331367	1.835961	6.011024
chr18	2332259	3.121567	6.012662
chr18	2332813	5.271325	6.014391
chr18	2336089	5.270762	6.031660
chr18	2336366	1.718084	6.033120
chr18	2336477	1.718187	6.033311
chr18	2339141	1.283492	6.037888
chr18	2339444	0.782155	6.038277
chr18	2339457	0.781316	6.038287
chr18	2341382	0.628889	6.039791
chr18	2342500	0.623729	6.040494
chr18	2347792	0.836160	6.043795
chr18	2348023	1.039911	6.043988
chr18	2348315	1.306702	6.044292
chr18	2348433	2.116481	6.044446
chr18	2351070	2.115237	6.050027
chr18	2351159	2.156333	6.050215
chr18	2351224	2.170099	6.050356
chr18	2351606	1.668733	6.051185
chr18	2351941	1.660399	6.051744
chr18	2353856	1.265512	6.054923
chr18	2355171	1.196156	6.056587
chr18	2355977	1.074533	6.057551
chr18	2356164	0.980251	6.057752
chr18	2356409	0.899542	6.057993
chr18	2356514	0.845324	6.058087
chr18	2356895	0.522452	6.058409
chr18	2357027	0.521900	6.058478
chr18	2357547	0.347339	6.058749
chr18	2360137	0.347636	6.059649
chr18	2360917	0.314596	6.059920
chr18	2361314	0.296995	6.060045
chr18	2361375	0.296929	6.060063
chr18	2361597	0.296852	6.060129
chr18	2361716	0.289613	6.060164
chr18	2361944	0.289613	6.060230
chr18	2361995	0.285765	6.060245
chr18	2362180	0.285644	6.060298
chr18	2362512	0.284599	6.060393
chr18	2363620	0.284499	6.060708
chr18	2364369	0.284373	6.060921
chr18	2364878	0.283883	6.061066
chr18	2366452	0.283719	6.061513
chr18	2367848	0.285295	6.061909
chr18	2368058	0.288203	6.061969
chr18	2368597	0.383085	6.062124
chr18	2369242	0.963040	6.062371
chr18	2370048	0.981907	6.063148
chr18	2372360	1.030960	6.065418
chr18	2373769	1.031005	6.066870
chr18	2374732	2.038431	6.067863
chr18	2375474	2.299493	6.069376
chr18	2375818	0.380905	6.070167
chr18	2376311	0.216274	6.070355
chr18	2377038	0.214415	6.070512
chr18	2377088	0.213064	6.070523
chr18	2377102	0.211491	6.070525
chr18	2377449	0.210393	6.070599
chr18	2378610	0.209966	6.070843
chr18	2378799	0.209434	6.070883
chr18	2379069	0.209438	6.070939
chr18	2379268	0.209488	6.070981
chr18	2379298	0.209361	6.070987
chr18	2379598	0.209381	6.071050
chr18	2381430	0.223587	6.071434
chr18	2382165	0.371474	6.071598
chr18	2382334	0.359611	6.071661
chr18	2382377	0.716722	6.071676
chr18	2382996	0.717018	6.072120
chr18	2383386	0.715795	6.072400
chr18	2383467	0.715459	6.072458
chr18	2383523	0.640338	6.072498
chr18	2383839	0.565098	6.072700
chr18	2384040	0.175795	6.072814
chr18	2386028	0.175826	6.073163
chr18	2386499	0.304642	6.073246
chr18	2387092	0.304806	6.073427
chr18	2387374	0.341229	6.073512
chr18	2387561	0.376304	6.073576
chr18	2388528	0.371649	6.073940
chr18	2388618	0.382942	6.073974
chr18	2388810	0.395357	6.074047
chr18	2389098	0.411943	6.074161
chr18	2389158	0.430494	6.074186
chr18	2389565	0.479152	6.074361
chr18	2389998	0.548744	6.074568
chr18	2390038	0.617217	6.074590
chr18	2390571	0.749487	6.074919
chr18	2390802	2.016974	6.075092
chr18	2391257	0.762351	6.076010
chr18	2391697	0.654625	6.076346
chr18	2392177	0.654548	6.076660
chr18	2392181	0.654993	6.076662
chr18	2392317	0.620987	6.076752
chr18	2392819	0.612542	6.077063
chr18	2393161	0.607865	6.077273
chr18	2393289	0.604020	6.077351
chr18	2394274	0.603560	6.077946
chr18	2394400	0.605644	6.078022
chr18	2394862	0.604898	6.078301
chr18	2394986	0.602895	6.078376
chr18	2396086	0.599188	6.079040
chr18	2396955	0.591775	6.079560
chr18	2397959	2.215610	6.080154
chr18	2397985	5.024108	6.080212
chr18	2403367	5.024412	6.107252
chr18	2404812	29.881651	6.114512
chr18	2406005	29.882786	6.150161
chr18	2406071	29.882745	6.152133
chr18	2406195	29.883498	6.155839
chr18	2406366	29.881704	6.160949
chr18	2407039	3.948211	6.181059
chr18	2407204	1.560741	6.181711
chr18	2407465	0.839867	6.182118
chr18	2407503	0.794498	6.182150
chr18	2407863	0.781375	6.182436
chr18	2407997	0.774208	6.182540
chr18	2408938	0.761315	6.183269
chr18	2409324	0.710311	6.183563
chr18	2409398	0.711172	6.183615
chr18	2410380	0.596965	6.184314
chr18	2410483	0.512915	6.184375
chr18	2410519	0.444864	6.184394
chr18	2410680	0.445047	6.184465
chr18	2410691	0.444296	6.184470
chr18	2410951	0.444931	6.184586
chr18	2412278	0.447734	6.185176
chr18	2412861	0.467605	6.185437
chr18	2413111	0.487480	6.185554
chr18	2413298	1.234379	6.185645
chr18	2413383	5.250778	6.185750
chr18	2413983	5.480619	6.188901
chr18	2414129	1.843228	6.189701
chr18	2414166	1.002267	6.189769
chr18	2414352	1.002026	6.189956
chr18	2415368	0.901277	6.190974
chr18	2416628	2.675161	6.192109
chr18	2417201	2.853025	6.193642
chr18	2418085	2.852618	6.196164
chr18	2418251	0.487822	6.196638
chr18	2418880	0.515044	6.196944
chr18	2419029	0.555923	6.197021
chr18	2419068	0.620388	6.197043
chr18	2419228	0.654161	6.197142
chr18	2419304	0.680440	6.197192
chr18	2419323	0.704178	6.197205
chr18	2419539	0.734077	6.197357
chr18	2419837	0.769162	6.197576
chr18	2419931	0.802965	6.197648
chr18	2420039	0.839990	6.197735
chr18	2420814	0.817939	6.198386
chr18	2422005	0.807342	6.199360
chr18	2422293	0.793382	6.199592
chr18	2423111	0.480239	6.200241
chr18	2424027	0.389395	6.200681
chr18	2424195	0.317497	6.200747
chr18	2424555	0.307959	6.200861
chr18	2424896	0.316979	6.200966
chr18	2425172	0.335680	6.201053
chr18	2426112	0.388753	6.201369
chr18	2428552	0.417873	6.202318
chr18	2428600	0.452881	6.202338
chr18	2428630	0.483379	6.202351
chr18	2429017	0.520941	6.202538
chr18	2430826	0.514414	6.203481
chr18	2435936	0.493359	6.206109
chr18	2436748	0.567872	6.206510
chr18	2437424	0.621803	6.206894
chr18	2437823	0.615234	6.207142
chr18	2437889	0.612036	6.207183
chr18	2437987	0.627241	6.207242
chr18	2438461	0.591752	6.207540
chr18	2439706	0.582241	6.208277
chr18	2440754	0.588695	6.208887
chr18	2440971	0.574500	6.209014
chr18	2441133	0.562546	6.209108
chr18	2441214	0.562523	6.209153
chr18	2441459	0.555199	6.209291
chr18	2441759	0.547875	6.209457
chr18	2441862	0.547989	6.209514
chr18	2443818	0.652133	6.210586
chr18	2444569	1.613455	6.211076
chr18	2444655	2.515291	6.211214
chr18	2444885	2.734397	6.211793
chr18	2445699	2.923689	6.214019
chr18	2446832	2.820168	6.217331
chr18	2447965	10.054597	6.220526
chr18	2448748	14.443069	6.228399
chr18	2450380	36.770400	6.251970
chr18	2451072	36.807268	6.277415
chr18	2451297	36.815759	6.285697
chr18	2451449	36.821719	6.291293
chr18	2451547	36.821719	6.294902
chr18	2452129	36.800630	6.316332
chr18	2452252	13.843294	6.320858
chr18	2452547	5.746353	6.324942
chr18	2452582	1.972559	6.325143
chr18	2453146	1.777249	6.326256
chr18	2453608	1.783089	6.327077
chr18	2454174	1.785528	6.328086
chr18	2454525	1.786426	6.328713
chr18	2454530	1.770413	6.328722
chr18	2455418	1.876870	6.330294
chr18	2456066	1.967155	6.331510
chr18	2456695	1.987933	6.332747
chr18	2456760	2.005160	6.332877
chr18	2457518	2.099477	6.334396
chr18	2458811	2.300599	6.337111
chr18	2459365	2.297036	6.338386
chr18	2459486	2.283392	6.338664
chr18	2460332	2.212980	6.340595
chr18	2460759	2.056153	6.341540
chr18	2461448	2.055496	6.342957
chr18	2461449	1.885530	6.342959
chr18	2461960	1.884837	6.343922
chr18	2462400	1.857692	6.344752
chr18	2463095	1.733751	6.346043
chr18	2463367	1.662549	6.346514
chr18	2467022	1.681210	6.352591
chr18	2470599	1.010570	6.358605
chr18	2472869	0.579918	6.360899
chr18	2473775	0.564689	6.361424
chr18	2475505	0.653635	6.362401
chr18	2475747	0.729120	6.362559
chr18	2476140	0.936394	6.362846
chr18	2476773	1.217371	6.363439
chr18	2476948	2.318388	6.363652
chr18	2478268	2.311750	6.366712
chr18	2480745	8.219080	6.372438
chr18	2481747	16.807939	6.380674
chr18	2481917	16.914927	6.383531
chr18	2482041	16.916123	6.385628
chr18	2482383	16.915851	6.391414
chr18	2482497	8.040615	6.393342
chr18	2482905	5.566815	6.396623
chr18	2482979	3.663203	6.397035
chr18	2483141	1.794571	6.397628
chr18	2483514	1.778218	6.398297
chr18	2483587	1.776542	6.398427
chr18	2483657	1.778134	6.398552
chr18	2483688	1.780802	6.398607
chr18	2483911	1.772482	6.399004
chr18	2484032	1.762890	6.399218
chr18	2484145	1.762210	6.399418
chr18	2484282	1.764222	6.399659
chr18	2484766	1.764609	6.400513
chr18	2484979	1.840995	6.400889
chr18	2485039	2.121201	6.400999
chr18	2485075	2.487288	6.401076
chr18	2485783	2.127557	6.402837
chr18	2485798	1.747891	6.402868
chr18	2486211	1.736066	6.403590
chr18	2488308	1.905497	6.407231
chr18	2489225	2.175490	6.408978
chr18	2489285	2.412246	6.409109
chr18	2489297	2.632729	6.409138
chr18	2489431	2.763846	6.409490
chr18	2490858	2.728834	6.413434
chr18	2491301	2.720533	6.414643
chr18	2491863	2.720825	6.416172
chr18	2491875	2.715869	6.416205
chr18	2491901	2.715924	6.416276
chr18	2492894	2.717910	6.418972
chr18	2492934	2.717910	6.419081
chr18	2493909	2.717915	6.421731
chr18	2495327	2.666544	6.425585
chr18	2496329	2.652505	6.428257
chr18	2497385	2.653567	6.431058
chr18	2497437	2.660695	6.431196
chr18	2498054	2.686770	6.432838
chr18	2498726	2.774452	6.434643
chr18	2499144	2.776450	6.435803
chr18	2499579	2.806799	6.437011
chr18	2500142	3.223747	6.438591
chr18	2500382	3.415500	6.439365
chr18	2502416	2.357732	6.446312
chr18	2502449	1.873889	6.446390
chr18	2502545	1.902639	6.446569
chr18	2502688	1.945994	6.446841
chr18	2502975	2.027664	6.447400
chr18	2503000	2.124272	6.447451
chr18	2503165	3.082847	6.447801
chr18	2503436	2.097877	6.448637
chr18	2504027	1.223880	6.449876
chr18	2504060	0.576640	6.449917
chr18	2504483	0.573898	6.450161
chr18	2504556	0.572924	6.450203
chr18	2504623	0.570777	6.450241
chr18	2504945	0.581965	6.450425
chr18	2505310	1.061905	6.450637
chr18	2506501	1.070409	6.451902
chr18	2506568	1.075688	6.451974
chr18	2506761	1.068782	6.452181
chr18	2507770	2.664373	6.453260
chr18	2508137	4.784548	6.454238
chr18	2508280	4.790608	6.454922
chr18	2508342	4.651121	6.455219
chr18	2508671	4.418094	6.456749
chr18	2508780	1.520436	6.457231
chr18	2509335	1.388356	6.458074
chr18	2509739	0.972842	6.458635
chr18	2509757	0.557388	6.458653
chr18	2511076	0.528084	6.459388
chr18	2511738	0.511688	6.459738
chr18	2511777	0.505560	6.459758
chr18	2512035	0.504758	6.459888
chr18	2512091	0.507144	6.459916
chr18	2513276	0.446580	6.460517
chr18	2513338	0.416625	6.460545
chr18	2513459	0.574750	6.460595
chr18	2513936	0.411422	6.460869
chr18	2514701	0.264199	6.461184
chr18	2514968	0.234875	6.461255
chr18	2516420	0.235313	6.461596
chr18	2516648	0.237879	6.461649
chr18	2517898	1.030262	6.461947
chr18	2517992	1.887694	6.462044
chr18	2518260	2.665275	6.462550
chr18	2518578	3.044552	6.463397
chr18	2518600	2.976090	6.463464
chr18	2518697	2.492554	6.463753
chr18	2518723	1.720661	6.463818
chr18	2518730	0.796222	6.463830
chr18	2518846	0.746603	6.463922
chr18	2519669	0.750084	6.464536
chr18	2519789	0.754602	6.464626
chr18	2521077	1.244947	6.465598
chr18	2521127	1.496219	6.465661
chr18	2521210	1.992561	6.465785
chr18	2521311	3.447466	6.465986
chr18	2521385	4.298739	6.466241
chr18	2521466	4.320642	6.466589
chr18	2521602	2.396487	6.467177
chr18	2521656	2.052527	6.467306
chr18	2521689	1.947221	6.467374
chr18	2521740	1.877171	6.467473
chr18	2522090	1.879365	6.468130
chr18	2522141	1.880521	6.468226
chr18	2522159	1.549781	6.468260
chr18	2522348	1.728961	6.468553
chr18	2522389	1.724230	6.468624
chr18	2522534	1.552293	6.468874
chr18	2522640	1.144517	6.469038
