Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chrX	15900328	1.478559	24.012402
chrX	15901118	0.576841	24.013570
chrX	15902429	0.561453	24.014326
chrX	15903719	0.579817	24.015050
chrX	15906028	0.580143	24.016389
chrX	15907473	0.173633	24.017227
chrX	15909735	0.140440	24.017620
chrX	15913528	0.147786	24.018153
chrX	15919372	0.139648	24.019017
chrX	15921235	0.920819	24.019277
chrX	15921266	1.754967	24.019305
chrX	15923896	0.762152	24.023921
chrX	15924057	0.089859	24.024044
chrX	15924948	0.084524	24.024124
chrX	15925632	0.083903	24.024181
chrX	15926003	0.083719	24.024213
chrX	15929643	0.083875	24.024517
chrX	15929748	0.083366	24.024526
chrX	15930505	0.083279	24.024589
chrX	15932402	0.083395	24.024747
chrX	15933163	0.083588	24.024811
chrX	15934143	0.082869	24.024893
chrX	15934945	0.082224	24.024959
chrX	15939994	0.080784	24.025374
chrX	15945012	0.604468	24.025780
chrX	15948553	0.102481	24.027920
chrX	15952591	0.103235	24.028334
chrX	15953498	0.104256	24.028427
chrX	15957302	0.395522	24.028824
chrX	15959038	0.395416	24.029511
chrX	15959691	0.071975	24.029769
chrX	15960364	0.071844	24.029817
chrX	15964845	0.071193	24.030139
chrX	15965088	0.070289	24.030157
chrX	15968540	0.069390	24.030399
chrX	15969727	0.069119	24.030482
chrX	15973051	0.069088	24.030711
chrX	15974090	0.642139	24.030783
chrX	15974883	0.639868	24.031292
chrX	15975156	0.638697	24.031467
chrX	15975166	0.637622	24.031473
chrX	15976645	1.613079	24.032416
chrX	15977435	1.115431	24.033691
chrX	15977508	0.647820	24.033772
chrX	15979215	0.168105	24.034878
chrX	15980819	0.164079	24.035148
chrX	15981444	0.344379	24.035250
chrX	15981880	0.343869	24.035400
chrX	15985286	0.343765	24.036572
chrX	15986365	0.344397	24.036942
chrX	15990334	0.133226	24.038309
chrX	15991529	0.035837	24.038469
chrX	15994986	0.035809	24.038592
chrX	15995917	0.036064	24.038626
chrX	15995918	0.036396	24.038626
chrX	15997015	0.036731	24.038666
chrX	15997919	0.036861	24.038699
chrX	15999355	0.037025	24.038752
chrX	15999390	0.073497	24.038753
chrX	16000141	0.158231	24.038808
chrX	16007082	0.048307	24.039907
chrX	16008309	0.033225	24.039966
chrX	16013595	0.033231	24.040142
chrX	16014432	0.033227	24.040169
chrX	16014851	0.033228	24.040183
chrX	16015737	0.549789	24.040213
chrX	16018163	0.095330	24.041547
chrX	16020859	0.093264	24.041804
chrX	16021867	0.093264	24.041898
chrX	16024100	0.094047	24.042106
chrX	16024536	0.095946	24.042147
chrX	16027317	0.119141	24.042414
chrX	16027491	0.119140	24.042434
chrX	16029787	0.119180	24.042708
chrX	16031425	0.151913	24.042903
chrX	16032011	0.188401	24.042992
chrX	16034878	15.390657	24.043532
chrX	16038611	6.121977	24.100986
chrX	16039700	2.017467	24.107652
chrX	16041169	2.020397	24.110616
chrX	16041283	2.025455	24.110846
chrX	16041954	1.947118	24.112206
chrX	16042662	1.882518	24.113584
chrX	16042764	1.366432	24.113776
chrX	16046372	0.118571	24.118706
chrX	16048056	0.118510	24.118906
chrX	16048548	0.118450	24.118964
chrX	16058506	0.109395	24.120144
chrX	16060456	0.108142	24.120357
chrX	16061424	0.107329	24.120462
chrX	16070844	0.107363	24.121473
chrX	16071445	0.107387	24.121537
chrX	16078827	0.107575	24.122330
chrX	16078946	0.107641	24.122343
chrX	16082654	0.108198	24.122742
chrX	16086782	0.109875	24.123189
chrX	16095157	0.123722	24.124109
chrX	16096760	0.171132	24.124307
chrX	16100303	0.392600	24.124913
chrX	16100916	0.426904	24.125154
chrX	16103439	0.607027	24.126231
chrX	16105838	0.667504	24.127687
chrX	16108715	0.643348	24.129608
chrX	16109081	0.610554	24.129843
chrX	16109235	0.599635	24.129937
chrX	16111646	0.591426	24.131383
chrX	16114981	0.594447	24.133355
chrX	16115275	0.600269	24.133530
chrX	16115681	0.605413	24.133774
chrX	16116302	0.626198	24.134150
chrX	16120997	0.627526	24.137090
chrX	16122043	0.628699	24.137746
chrX	16123181	0.949744	24.138462
chrX	16125759	0.617895	24.140910
chrX	16126452	0.614150	24.141338
chrX	16127837	0.614525	24.142189
chrX	16128769	0.512080	24.142762
chrX	16128800	0.406673	24.142778
chrX	16129696	0.385181	24.143142
chrX	16130804	0.393048	24.143569
chrX	16131649	0.400977	24.143901
chrX	16132230	0.414395	24.144134
chrX	16135073	0.401689	24.145312
chrX	16135745	0.375708	24.145582
chrX	16138111	0.364446	24.146471
chrX	16138290	0.354391	24.146536
chrX	16140456	0.344693	24.147304
chrX	16144558	0.344693	24.148718
chrX	16147121	5.693203	24.149601
chrX	16148403	5.693203	24.156900
chrX	16149489	5.382883	24.163083
chrX	16151693	0.919607	24.174946
chrX	16152688	0.395969	24.175861
chrX	16154349	0.236529	24.176519
chrX	16154930	0.138256	24.176657
chrX	16155197	0.027591	24.176693
chrX	16157689	0.024605	24.176762
chrX	16158118	0.023405	24.176773
chrX	16159787	0.023197	24.176812
chrX	16161029	0.023238	24.176841
chrX	16167241	0.023250	24.176985
chrX	16167262	0.023294	24.176986
chrX	16168467	0.351277	24.177014
chrX	16168677	3.685251	24.177087
chrX	16171077	2.210074	24.185932
chrX	16171340	2.003115	24.186513
chrX	16171960	2.061274	24.187755
chrX	16172365	2.092412	24.188590
chrX	16172862	0.117214	24.189630
chrX	16174557	0.117477	24.189829
chrX	16176399	0.138575	24.190045
chrX	16177962	0.387577	24.190262
chrX	16178286	0.387557	24.190387
chrX	16178367	0.387716	24.190419
chrX	16178601	0.387716	24.190509
chrX	16178927	0.387888	24.190636
chrX	16179694	0.388607	24.190933
chrX	16179855	0.389415	24.190996
chrX	16179915	0.390123	24.191019
chrX	16181713	0.194213	24.191721
chrX	16183777	0.124327	24.192121
chrX	16183793	0.055389	24.192123
chrX	16184294	0.055389	24.192151
chrX	16184760	0.268312	24.192177
chrX	16187685	0.191168	24.192962
chrX	16189670	0.021218	24.193341
chrX	16190764	0.013331	24.193364
chrX	16193463	0.013320	24.193400
chrX	16194065	0.013284	24.193408
chrX	16194678	8.723234	24.193417
chrX	16195103	0.011258	24.197124
chrX	16196387	0.011258	24.197138
chrX	16196772	0.308718	24.197143
chrX	16196849	1.471912	24.197166
chrX	16197133	1.006766	24.197585
chrX	16197192	0.761678	24.197644
chrX	16201739	0.023672	24.201107
chrX	16202642	0.018080	24.201129
chrX	16203364	0.017872	24.201142
chrX	16203847	0.017872	24.201150
chrX	16204321	0.017889	24.201159
chrX	16204348	0.017969	24.201159
chrX	16205543	0.018642	24.201181
chrX	16207030	0.024611	24.201208
chrX	16207067	0.030251	24.201209
chrX	16208078	0.040352	24.201240
chrX	16209624	0.076452	24.201302
chrX	16209650	0.110378	24.201304
chrX	16209973	0.236301	24.201340
chrX	16211579	0.103123	24.201719
chrX	16212592	0.087542	24.201824
chrX	16213066	0.083755	24.201865
chrX	16215154	0.089007	24.202040
chrX	16217056	0.089007	24.202210
chrX	16219526	0.540769	24.202429
chrX	16220997	0.265824	24.203225
chrX	16221373	0.219321	24.203325
chrX	16221904	0.217963	24.203441
chrX	16223051	0.239068	24.203691
chrX	16223351	0.264086	24.203763
chrX	16223416	0.302460	24.203780
chrX	16223518	0.511329	24.203811
chrX	16223614	0.686564	24.203860
chrX	16224978	0.529582	24.204797
chrX	16227488	0.417696	24.206126
chrX	16230074	0.609447	24.207206
chrX	16230989	0.609447	24.207764
chrX	16231417	24.826706	24.208025
chrX	16231513	29.577581	24.210408
chrX	16232377	30.276183	24.235963
chrX	16232575	30.233150	24.241958
chrX	16232658	29.998367	24.244467
chrX	16232734	0.357869	24.246747
chrX	16233184	0.273449	24.246908
chrX	16233664	0.121455	24.247039
chrX	16234252	0.115379	24.247111
chrX	16234292	0.112225	24.247115
chrX	16235435	0.110043	24.247243
chrX	16236561	0.094621	24.247367
chrX	16240783	0.069530	24.247767
chrX	16240969	0.047303	24.247780
chrX	16241270	0.034924	24.247794
chrX	16241563	0.020082	24.247804
chrX	16243334	0.014564	24.247840
chrX	16244281	0.012715	24.247854
chrX	16244322	0.011258	24.247854
chrX	16244393	0.010067	24.247855
chrX	16244559	0.010067	24.247857
chrX	16244630	0.009190	24.247857
chrX	16244631	0.008176	24.247857
chrX	16244656	0.007287	24.247858
chrX	16244799	0.006433	24.247859
chrX	16245846	0.006435	24.247865
chrX	16247002	0.006435	24.247873
chrX	16247643	0.006435	24.247877
chrX	16248353	0.006432	24.247881
chrX	16256336	0.018825	24.247933
chrX	16256607	0.018832	24.247938
chrX	16257827	15.487635	24.247961
chrX	16260040	15.487635	24.282235
chrX	16261385	2.627444	24.303066
chrX	16261676	0.800506	24.303830
chrX	16262574	0.594384	24.304549
chrX	16266533	0.611900	24.306902
chrX	16267502	5.227183	24.307495
chrX	16267885	26.653894	24.309497
chrX	16269658	1.113665	24.356755
chrX	16270786	0.091865	24.358011
chrX	16273725	0.088821	24.358281
chrX	16274629	0.084913	24.358361
chrX	16275128	0.082180	24.358404
chrX	16276961	0.080950	24.358554
chrX	16278845	0.080559	24.358707
chrX	16280969	0.080013	24.358878
chrX	16281353	0.080047	24.358909
chrX	16282016	0.078652	24.358962
chrX	16286702	0.076754	24.359330
chrX	16291267	0.075387	24.359681
chrX	16293956	0.073890	24.359883
chrX	16297826	0.073695	24.360169
chrX	16297879	0.073605	24.360173
chrX	16301719	0.074659	24.360456
chrX	16304227	0.074659	24.360643
chrX	16305146	0.088313	24.360712
chrX	16305857	0.442930	24.360775
chrX	16306634	0.474205	24.361119
chrX	16307478	0.475087	24.361519
chrX	16307583	0.495941	24.361569
chrX	16307716	0.514305	24.361635
chrX	16309300	0.517655	24.362449
chrX	16309989	0.273219	24.362806
chrX	16310296	0.195521	24.362890
chrX	16310522	0.179435	24.362934
chrX	16311339	0.179266	24.363081
chrX	16312011	0.178930	24.363201
chrX	16313428	0.178882	24.363455
chrX	16314325	0.178641	24.363615
chrX	16319257	0.900958	24.364496
chrX	16319318	5.576397	24.364551
chrX	16321203	1.146159	24.375063
chrX	16321440	0.660370	24.375334
chrX	16321966	0.595908	24.375682
chrX	16322610	0.512164	24.376065
chrX	16322908	0.427692	24.376218
chrX	16323261	0.382861	24.376369
chrX	16323365	0.349575	24.376409
chrX	16327707	0.224014	24.377927
chrX	16335227	0.281072	24.379611
chrX	16336144	0.272171	24.379869
chrX	16336310	0.385589	24.379914
chrX	16336400	0.526824	24.379949
chrX	16338736	4.523525	24.381180
chrX	16339476	0.003909	24.384527
chrX	16346245	0.003898	24.384554
chrX	16346486	0.003867	24.384554
chrX	16347897	0.003865	24.384560
chrX	16348000	0.003865	24.384560
chrX	16350231	0.003867	24.384569
chrX	16351704	0.003867	24.384575
chrX	16351825	0.003867	24.384575
chrX	16351919	0.003867	24.384575
chrX	16354032	0.003870	24.384584
chrX	16354300	0.003870	24.384585
chrX	16354488	0.003898	24.384585
chrX	16354493	0.003905	24.384585
chrX	16354529	0.003908	24.384586
chrX	16356860	0.003908	24.384595
chrX	16357876	0.050890	24.384599
chrX	16359249	0.427853	24.384668
chrX	16361220	0.022037	24.385512
chrX	16361655	0.020022	24.385521
chrX	16361737	0.019467	24.385523
chrX	16361973	0.019346	24.385528
chrX	16362694	0.019389	24.385542
chrX	16363197	0.019415	24.385551
chrX	16363561	0.019507	24.385558
chrX	16364097	0.035459	24.385569
chrX	16364311	0.035459	24.385576
chrX	16364325	1.361395	24.385577
chrX	16364964	0.534908	24.386447
chrX	16366555	0.322488	24.387298
chrX	16368725	0.008570	24.387998
chrX	16372242	0.008570	24.388028
chrX	16373368	0.008567	24.388037
chrX	16377763	0.008581	24.388075
chrX	16379009	0.008704	24.388086
chrX	16384888	0.041799	24.388137
chrX	16384957	0.077235	24.388140
chrX	16393570	0.102571	24.388805
chrX	16397395	0.203574	24.389197
chrX	16398892	0.203758	24.389502
chrX	16404153	0.203758	24.390574
chrX	16404364	0.203753	24.390617
chrX	16409497	0.203882	24.391663
chrX	16411642	0.286730	24.392100
chrX	16413141	0.470615	24.392530
chrX	16416024	0.210642	24.393887
chrX	16419490	0.281617	24.394617
chrX	16421637	0.330868	24.395222
chrX	16421879	0.330772	24.395302
chrX	16421982	0.393170	24.395336
chrX	16424791	0.303070	24.396440
chrX	16426244	0.217539	24.396881
chrX	16426658	0.138964	24.396971
chrX	16431356	0.139032	24.397623
chrX	16434460	0.170626	24.398055
chrX	16437840	0.174569	24.398632
chrX	16439781	0.177059	24.398971
chrX	16444573	0.400232	24.399819
chrX	16449945	7.751509	24.401969
chrX	16450202	11.521536	24.403961
chrX	16451501	11.438176	24.418928
chrX	16451997	0.960639	24.424601
chrX	16453106	46.670349	24.425666
chrX	16453641	46.670349	24.450635
chrX	16453790	46.671141	24.457589
chrX	16454485	2.471121	24.490025
chrX	16454627	2.486584	24.490376
chrX	16455399	2.618595	24.492296
chrX	16458425	3.164614	24.500220
chrX	16459339	3.156499	24.503112
chrX	16462897	3.227439	24.514343
chrX	16464447	2.471044	24.519346
chrX	16467628	1.879255	24.527206
chrX	16467819	1.369287	24.527565
chrX	16467988	1.161319	24.527796
chrX	16469794	1.153181	24.529894
chrX	16472182	1.144186	24.532647
chrX	16472861	1.152659	24.533424
chrX	16473224	1.183369	24.533843
chrX	16473479	1.069487	24.534145
chrX	16474185	1.010908	24.534900
chrX	16477970	0.872345	24.538726
chrX	16477981	0.730056	24.538735
chrX	16478190	0.601057	24.538888
chrX	16482248	0.599551	24.541327
chrX	16482947	0.602583	24.541746
chrX	16485300	0.637157	24.543164
chrX	16485490	0.672137	24.543285
chrX	16488637	1.632549	24.545400
chrX	16489408	1.597558	24.546659
chrX	16496443	0.707791	24.557898
chrX	16501253	0.333330	24.561302
chrX	16503205	0.292328	24.561953
chrX	16504401	1.882625	24.562303
chrX	16504918	0.450972	24.563276
chrX	16505119	0.103045	24.563367
chrX	16506629	0.103000	24.563522
chrX	16510520	0.103020	24.563923
chrX	16511720	0.104095	24.564047
chrX	16513948	0.110489	24.564279
chrX	16514426	0.126128	24.564331
chrX	16514753	0.170273	24.564373
chrX	16514950	0.238058	24.564406
chrX	16515105	0.331252	24.564443
chrX	16521958	0.328111	24.566713
chrX	16522482	6.874460	24.566885
chrX	16525639	0.876280	24.588588
chrX	16525853	0.414039	24.588775
chrX	16525997	0.299762	24.588835
chrX	16526092	0.259506	24.588863
chrX	16526376	0.247534	24.588937
chrX	16527823	0.253601	24.589295
chrX	16528383	0.254171	24.589437
chrX	16530242	0.254072	24.589910
chrX	16530709	0.254100	24.590028
chrX	16532935	0.237448	24.590594
chrX	16534140	0.128144	24.590880
chrX	16534258	0.030502	24.590895
chrX	16534882	0.023294	24.590914
chrX	16534988	0.019382	24.590917
chrX	16536018	0.019540	24.590937
chrX	16540771	0.024106	24.591030
chrX	16542253	0.030944	24.591065
chrX	16542427	0.085417	24.591071
chrX	16542609	0.130629	24.591086
chrX	16542889	0.262156	24.591123
chrX	16546994	0.851592	24.592199
chrX	16547510	0.872415	24.592638
chrX	16547944	0.554220	24.593017
chrX	16550933	0.155944	24.594674
chrX	16551559	0.012031	24.594771
chrX	16552205	0.012210	24.594779
chrX	16553644	0.012204	24.594797
chrX	16553935	0.012204	24.594800
chrX	16554542	0.013206	24.594808
chrX	16554851	0.014926	24.594812
chrX	16555088	0.021211	24.594815
chrX	16555234	0.027142	24.594818
chrX	16555283	0.034938	24.594820
chrX	16555398	0.035321	24.594824
chrX	16555522	0.036142	24.594828
chrX	16555843	0.043943	24.594840
chrX	16555937	0.175063	24.594844
chrX	16556196	0.147495	24.594889
chrX	16556664	0.147495	24.594958
chrX	16556813	1.137640	24.594980
chrX	16557589	0.928855	24.595863
chrX	16557645	1.657714	24.595915
chrX	16557974	0.357936	24.596460
chrX	16558273	0.301089	24.596567
chrX	16558446	0.262077	24.596619
chrX	16559950	0.188564	24.597014
chrX	16560004	0.133801	24.597024
chrX	16563344	0.133862	24.597471
chrX	16564752	13.259755	24.597659
chrX	16565293	13.210000	24.604833
chrX	16566010	12.973150	24.614304
chrX	16568416	1.118277	24.645518
chrX	16569841	0.320324	24.647111
chrX	16571278	0.310109	24.647571
chrX	16572271	0.277857	24.647879
chrX	16574366	0.275116	24.648461
chrX	16574515	0.254513	24.648502
chrX	16576188	0.254009	24.648928
chrX	16579244	0.254733	24.649705
chrX	16579920	0.255938	24.649877
chrX	16579989	0.255504	24.649894
chrX	16581752	0.535119	24.650345
chrX	16584857	0.298108	24.652006
chrX	16587498	0.294058	24.652794
chrX	16591879	0.308985	24.654082
chrX	16592851	0.350540	24.654382
chrX	16592867	0.399780	24.654388
chrX	16596606	0.138263	24.655883
chrX	16598548	0.119023	24.656151
chrX	16607683	0.066248	24.657238
chrX	16608793	0.066247	24.657312
chrX	16610522	0.066238	24.657427
chrX	16624224	0.066238	24.658334
chrX	16627030	0.126265	24.658520
chrX	16627756	0.067178	24.658612
chrX	16630611	0.066619	24.658803
chrX	16636162	0.066612	24.659173
chrX	16637241	0.066608	24.659245
chrX	16637274	0.066608	24.659247
chrX	16638970	0.066599	24.659360
chrX	16639392	0.066608	24.659388
chrX	16643272	0.066639	24.659647
chrX	16643333	0.066873	24.659651
chrX	16645496	0.069501	24.659796
chrX	16647639	0.069501	24.659944
chrX	16647822	0.087266	24.659957
chrX	16653894	0.406834	24.660487
chrX	16664264	0.406798	24.664706
chrX	16664372	0.406807	24.664750
chrX	16667224	0.406774	24.665910
chrX	16670147	0.407568	24.667099
chrX	16670168	0.928689	24.667108
chrX	16672258	4.524462	24.669049
chrX	16673278	4.525395	24.673664
chrX	16675441	4.575832	24.683452
chrX	16675963	4.679656	24.685841
chrX	16679569	4.798313	24.702715
chrX	16680857	6.811843	24.708896
chrX	16682634	7.203811	24.721000
chrX	16682662	7.352715	24.721202
chrX	16684263	5.853750	24.732974
chrX	16684862	1.846597	24.736480
chrX	16688466	1.373767	24.743135
chrX	16689102	0.214878	24.744009
chrX	16695503	0.243311	24.745384
chrX	16696005	0.266753	24.745507
chrX	16697183	0.211362	24.745821
chrX	16697807	0.224285	24.745953
chrX	16697829	0.238393	24.745958
chrX	16698090	0.256376	24.746020
chrX	16698834	0.276989	24.746211
chrX	16699984	0.325525	24.746529
chrX	16700128	0.386676	24.746576
chrX	16700225	0.468144	24.746613
chrX	16701765	0.500873	24.747334
chrX	16702128	0.527101	24.747516
chrX	16702697	0.554169	24.747816
chrX	16702732	0.578521	24.747836
chrX	16709626	0.554333	24.751824
chrX	16710086	0.546025	24.752079
chrX	16710798	0.534492	24.752468
chrX	16713537	0.591052	24.753932
chrX	16717353	0.496339	24.756187
chrX	16721129	0.503495	24.758061
chrX	16721930	0.528292	24.758465
chrX	16723639	14.303521	24.759367
chrX	16732231	14.396039	24.882263
chrX	16733964	9.195883	24.907212
chrX	16735479	9.201757	24.921143
chrX	16736655	9.378891	24.931965
chrX	16741044	1.431533	24.973129
chrX	16742462	0.926974	24.975158
chrX	16742880	0.109470	24.975546
chrX	16748630	0.109437	24.976175
chrX	16756129	0.096568	24.976996
chrX	16759322	0.250720	24.977304
chrX	16762002	0.164895	24.977976
chrX	16762158	0.100704	24.978002
chrX	16765220	1.254620	24.978310
chrX	16766658	1.733627	24.980115
chrX	16768576	0.814537	24.983440
chrX	16768650	0.196381	24.983500
chrX	16771043	0.196382	24.983970
chrX	16773593	0.196366	24.984471
chrX	16774113	0.254730	24.984573
chrX	16784105	0.255244	24.987118
chrX	16790042	0.224290	24.988633
chrX	16806662	0.046168	24.992361
chrX	16813102	0.042846	24.992658
chrX	16816555	4.117509	24.992806
chrX	16819965	0.024168	25.006847
chrX	16822289	0.023324	25.006903
chrX	16824354	0.023300	25.006951
chrX	16825875	0.023295	25.006987
chrX	16832773	0.054252	25.007148
chrX	16844225	0.054252	25.007769
chrX	16847765	0.103433	25.007961
chrX	16848518	0.048781	25.008039
chrX	16848868	0.052697	25.008056
chrX	16850586	0.055738	25.008146
chrX	16852327	0.059146	25.008243
chrX	16855438	0.059146	25.008427
chrX	16859628	0.059103	25.008675
chrX	16860134	0.059098	25.008705
chrX	16860913	0.059019	25.008751
chrX	16862101	0.058976	25.008821
chrX	16863589	0.058966	25.008909
chrX	16866115	0.059070	25.009058
chrX	16866741	0.059216	25.009095
chrX	16868166	0.059627	25.009179
chrX	16868776	0.061033	25.009216
chrX	16873058	0.132835	25.009477
chrX	16873650	0.311169	25.009556
chrX	16876980	0.279780	25.010592
chrX	16877927	0.263211	25.010857
chrX	16878495	0.252382	25.011006
chrX	16880202	0.745660	25.011437
chrX	16880253	6.866834	25.011475
chrX	16881386	0.446726	25.019255
chrX	16883491	0.712093	25.020196
chrX	16886581	11.195305	25.022396
chrX	16886647	11.598733	25.023135
chrX	16891997	1.348582	25.085188
chrX	16895299	0.641549	25.089641
chrX	16905630	0.197196	25.096269
chrX	16909056	0.170900	25.096945
chrX	16910668	0.170771	25.097220
chrX	16912703	0.170978	25.097568
chrX	16914085	0.171231	25.097804
chrX	16914295	0.171548	25.097840
chrX	16916755	0.172489	25.098262
chrX	16917134	0.173793	25.098327
chrX	16917522	0.175038	25.098395
chrX	16918012	0.176631	25.098480
chrX	16918522	0.179030	25.098571
chrX	16918932	0.180092	25.098644
chrX	16921246	0.180795	25.099061
chrX	16922482	0.179936	25.099284
chrX	16922536	0.179888	25.099294
chrX	16924376	0.182183	25.099625
chrX	16924880	0.289916	25.099717
chrX	16925017	0.665785	25.099756
chrX	16928588	0.680556	25.102134
chrX	16929066	0.694381	25.102459
chrX	16930124	1.516403	25.103194
chrX	16934458	0.894450	25.109766
chrX	16935751	0.469224	25.110922
chrX	16936983	0.041243	25.111501
chrX	16938670	0.041232	25.111570
chrX	16938898	0.041173	25.111580
chrX	16939036	0.040749	25.111585
chrX	16940406	0.533065	25.111641
chrX	16942016	0.310317	25.112499
chrX	16942240	0.026948	25.112569
chrX	16943109	0.021462	25.112592
chrX	16943192	0.018414	25.112594
chrX	16943963	22.129059	25.112608
chrX	16945415	0.089254	25.144740
chrX	16946438	0.011772	25.144831
chrX	16949108	0.011515	25.144862
chrX	16950577	0.011443	25.144879
chrX	16950941	0.011317	25.144883
chrX	16951552	0.011317	25.144890
chrX	16954514	0.018594	25.144924
chrX	16954558	0.028418	25.144925
chrX	16954891	0.235617	25.144934
chrX	16959015	0.010584	25.145906
chrX	16964476	0.010584	25.145964
chrX	16978940	0.010589	25.146117
chrX	16981679	0.010589	25.146146
chrX	16991220	0.010592	25.146247
chrX	16992556	0.010594	25.146261
chrX	16994555	0.010601	25.146282
chrX	16995148	0.010601	25.146288
chrX	16995708	0.010601	25.146294
chrX	17003737	0.010607	25.146379
chrX	17004356	0.010607	25.146386
chrX	17009146	0.010607	25.146437
chrX	17009188	0.010607	25.146437
chrX	17013966	0.010614	25.146488
chrX	17015951	0.010621	25.146509
chrX	17019557	0.010638	25.146547
chrX	17023968	0.010643	25.146594
chrX	17024789	0.010643	25.146603
chrX	17025411	0.010643	25.146610
chrX	17029499	0.010650	25.146653
chrX	17031874	0.011385	25.146678
chrX	17036632	0.010820	25.146733
chrX	17037354	0.010701	25.146740
chrX	17037802	0.010701	25.146745
chrX	17041140	0.010716	25.146781
chrX	17043009	0.010731	25.146801
chrX	17043368	0.010731	25.146805
chrX	17046371	0.010770	25.146837
chrX	17053285	0.010770	25.146911
chrX	17056018	0.010789	25.146941
chrX	17056795	0.010834	25.146949
chrX	17060068	0.010834	25.146985
chrX	17060338	0.353667	25.146988
chrX	17062800	0.056832	25.147858
chrX	17064934	0.011769	25.147980
chrX	17070688	0.174051	25.148047
chrX	17076039	0.016361	25.148979
chrX	17078856	0.014808	25.149025
chrX	17080492	0.014507	25.149049
chrX	17080716	0.014507	25.149052
chrX	17081015	0.014425	25.149057
chrX	17081089	0.014408	25.149058
chrX	17082590	0.014394	25.149079
chrX	17086895	0.014421	25.149141
chrX	17090099	0.014865	25.149187
chrX	17090255	0.015706	25.149190
chrX	17090619	0.016803	25.149195
chrX	17092152	0.018542	25.149221
chrX	17092776	0.018542	25.149233
chrX	17092979	0.022677	25.149237
chrX	17093184	0.025678	25.149241
chrX	17094335	0.409426	25.149271
chrX	17095793	0.184105	25.149868
chrX	17095868	0.022146	25.149882
chrX	17098454	0.153836	25.149939
chrX	17101188	0.153836	25.150359
chrX	17102159	0.153836	25.150509
chrX	17105212	0.205883	25.150978
chrX	17107729	0.205883	25.151497
chrX	17108990	0.205888	25.151756
chrX	17111792	0.205898	25.152333
chrX	17113525	0.042997	25.152690
chrX	17114010	0.042997	25.152711
chrX	17117502	0.042997	25.152861
chrX	17119509	0.218383	25.152947
chrX	17121235	0.218383	25.153324
chrX	17122102	0.118174	25.153514
chrX	17122257	0.039995	25.153532
chrX	17123630	0.039671	25.153587
chrX	17126628	0.039628	25.153706
chrX	17128095	0.039628	25.153764
chrX	17130209	0.039628	25.153848
chrX	17131337	0.039700	25.153892
chrX	17131932	0.039708	25.153916
chrX	17131999	0.039705	25.153919
chrX	17134106	0.039708	25.154002
chrX	17139624	0.043652	25.154221
chrX	17144735	0.043765	25.154444
chrX	17146291	0.043935	25.154513
chrX	17146696	0.043935	25.154530
chrX	17147211	0.054907	25.154553
chrX	17147615	0.054907	25.154575
chrX	17147666	0.054989	25.154578
chrX	17147679	0.054989	25.154579
chrX	17148127	0.055005	25.154603
chrX	17149584	0.277605	25.154683
chrX	17149685	2.030676	25.154711
chrX	17149990	0.063240	25.155331
chrX	17150491	0.062854	25.155363
chrX	17152334	0.062321	25.155478
chrX	17152901	0.093293	25.155514
chrX	17154363	0.093246	25.155650
chrX	17155575	0.093246	25.155763
chrX	17157148	0.093239	25.155910
chrX	17160946	0.093239	25.156264
chrX	17163060	0.093239	25.156461
chrX	17163103	0.093618	25.156465
chrX	17163735	0.093617	25.156524
chrX	17164278	0.093617	25.156575
chrX	17166219	0.093617	25.156757
chrX	17166795	0.093617	25.156811
chrX	17167204	0.095559	25.156849
chrX	17171300	2.133591	25.157240
chrX	17172409	2.133591	25.159607
chrX	17175993	12.728691	25.167253
chrX	17178102	12.653145	25.194098
chrX	17179276	1.667159	25.208953
chrX	17179487	4.914395	25.209305
chrX	17183275	4.868905	25.227920
chrX	17183335	0.728645	25.228213
chrX	17186660	0.649045	25.230635
chrX	17186913	0.625311	25.230799
chrX	17187093	0.609410	25.230912
chrX	17188774	0.612649	25.231936
chrX	17189476	0.677528	25.232367
chrX	17194484	0.221091	25.235760
chrX	17194656	0.069288	25.235798
chrX	17194952	0.035577	25.235818
chrX	17195051	0.006945	25.235822
chrX	17198001	0.006943	25.235842
chrX	17200499	0.006943	25.235859
chrX	17205636	0.010936	25.235895
chrX	17205696	0.014128	25.235896
chrX	17206973	0.018811	25.235914
chrX	17207302	0.022974	25.235920
chrX	17208545	0.180867	25.235949
chrX	17211520	0.127486	25.236487
chrX	17211678	0.519721	25.236507
chrX	17211948	0.843382	25.236647
chrX	17212923	0.020562	25.237469
chrX	17213251	0.012320	25.237476
chrX	17213572	0.012321	25.237480
chrX	17213588	0.008645	25.237480
chrX	17213618	0.006277	25.237481
chrX	17217378	0.006277	25.237504
chrX	17218622	0.366609	25.237512
chrX	17220819	0.005535	25.238317
chrX	17235624	0.005986	25.238399
chrX	17236602	0.008092	25.238405
chrX	17236633	0.010427	25.238406
chrX	17241943	0.531374	25.238461
chrX	17244322	0.003580	25.239725
chrX	17245912	0.002818	25.239731
chrX	17247648	0.002438	25.239736
chrX	17252769	0.002438	25.239748
chrX	17256583	0.002438	25.239757
chrX	17259564	0.080992	25.239765
chrX	17264686	0.080992	25.240179
chrX	17265530	0.080992	25.240248
chrX	17269862	0.006462	25.240599
chrX	17271882	0.006462	25.240612
chrX	17272229	0.002901	25.240614
chrX	17272314	0.002901	25.240614
