Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr17	28571928	0.305918	48.206707
chr17	28572360	0.260599	48.206839
chr17	28572753	0.242100	48.206942
chr17	28574177	0.239213	48.207286
chr17	28574372	0.230994	48.207333
chr17	28575905	0.231806	48.207687
chr17	28576076	0.165746	48.207727
chr17	28577771	0.166346	48.208008
chr17	28579270	0.164736	48.208257
chr17	28579320	0.163473	48.208265
chr17	28581020	0.153205	48.208543
chr17	28581043	0.140267	48.208547
chr17	28581667	0.134258	48.208634
chr17	28583053	0.167350	48.208820
chr17	28583651	0.129350	48.208920
chr17	28585566	0.132016	48.209168
chr17	28586903	0.129681	48.209345
chr17	28588295	0.122780	48.209525
chr17	28589478	0.093879	48.209670
chr17	28590530	0.067375	48.209769
chr17	28591750	0.061410	48.209851
chr17	28598717	0.006824	48.210279
chr17	28601005	0.006694	48.210295
chr17	28603194	0.006659	48.210309
chr17	28603685	0.006605	48.210313
chr17	28604289	0.006531	48.210317
chr17	28606582	0.006507	48.210332
chr17	28607211	0.006483	48.210336
chr17	28611394	0.006463	48.210363
chr17	28612448	0.006442	48.210370
chr17	28615073	0.006445	48.210387
chr17	28617656	0.006445	48.210403
chr17	28622228	0.006522	48.210433
chr17	28626303	0.006731	48.210459
chr17	28628266	0.006731	48.210472
chr17	28629763	0.009493	48.210483
chr17	28629985	0.012459	48.210485
chr17	28632759	0.027069	48.210519
chr17	28635688	0.115320	48.210598
chr17	28638328	0.120108	48.210903
chr17	28638844	0.119019	48.210965
chr17	28642141	0.119024	48.211357
chr17	28642380	0.118379	48.211386
chr17	28646057	1.456366	48.211821
chr17	28647752	0.522691	48.214290
chr17	28651363	0.287523	48.216177
chr17	28652880	0.209249	48.216613
chr17	28653734	0.193279	48.216792
chr17	28653774	0.193290	48.216800
chr17	28654992	0.194850	48.217035
chr17	28657748	0.319285	48.217572
chr17	28659010	5.295774	48.217975
chr17	28661392	6.266179	48.230589
chr17	28661769	1.605922	48.232952
chr17	28662759	1.384743	48.234542
chr17	28664041	0.792213	48.236317
chr17	28664055	0.173051	48.236328
chr17	28665795	0.173044	48.236629
chr17	28667282	0.179352	48.236886
chr17	28667579	0.183520	48.236940
chr17	28667594	0.186478	48.236942
chr17	28668740	0.256417	48.237156
chr17	28668860	0.371391	48.237187
chr17	28672885	0.204463	48.238682
chr17	28673868	0.204460	48.238883
chr17	28674352	0.196857	48.238982
chr17	28674526	0.193089	48.239016
chr17	28676023	0.147898	48.239305
chr17	28676527	0.147693	48.239380
chr17	28678705	0.147755	48.239701
chr17	28679625	0.147769	48.239837
chr17	28681751	0.278052	48.240151
chr17	28681854	0.417952	48.240180
chr17	28682027	0.544474	48.240252
chr17	28683708	0.544304	48.241168
chr17	28683752	0.393711	48.241192
chr17	28683769	0.259302	48.241198
chr17	28683860	0.221446	48.241222
chr17	28684245	0.269601	48.241307
chr17	28685689	0.232930	48.241696
chr17	28685974	0.213713	48.241763
chr17	28687196	0.212679	48.242024
chr17	28687692	0.212291	48.242129
chr17	28688854	1.209383	48.242376
chr17	28691100	1.213389	48.245092
chr17	28692309	1.203482	48.246559
chr17	28692574	1.960052	48.246878
chr17	28693279	1.306713	48.248260
chr17	28695658	1.179884	48.251369
chr17	28698377	0.444612	48.254577
chr17	28699088	0.007453	48.254893
chr17	28701166	0.004824	48.254908
chr17	28703881	0.004815	48.254922
chr17	28705015	0.004815	48.254927
chr17	28709055	0.004815	48.254947
chr17	28709426	0.004814	48.254948
chr17	28709886	0.004814	48.254951
chr17	28716653	0.249583	48.254983
chr17	28720397	0.259653	48.255918
chr17	28720741	0.007520	48.256007
chr17	28721851	0.007364	48.256015
chr17	28723619	0.003330	48.256028
chr17	28724938	1.122049	48.256033
chr17	28725588	0.000823	48.256762
chr17	28729091	0.000796	48.256765
chr17	28729277	0.000769	48.256765
chr17	28730372	0.000769	48.256766
chr17	28730613	0.000766	48.256766
chr17	28730860	0.000766	48.256766
chr17	28731262	0.000766	48.256766
chr17	28731415	0.000765	48.256767
chr17	28740923	0.000765	48.256774
chr17	28742136	0.000765	48.256775
chr17	28744268	0.000760	48.256776
chr17	28744365	0.000760	48.256777
chr17	28744772	0.000760	48.256777
chr17	28748352	0.000760	48.256780
chr17	28750323	0.000760	48.256781
chr17	28750942	0.000754	48.256782
chr17	28756149	0.000754	48.256785
chr17	28756411	0.000754	48.256786
chr17	28759035	0.000754	48.256788
chr17	28760939	0.000749	48.256789
chr17	28761847	0.000749	48.256790
chr17	28765160	0.000749	48.256792
chr17	28770100	0.000749	48.256796
chr17	28771097	0.000749	48.256797
chr17	28772683	0.000749	48.256798
chr17	28774433	0.000749	48.256799
chr17	28775566	0.000749	48.256800
chr17	28778189	0.000749	48.256802
chr17	28778720	0.000749	48.256802
chr17	28781792	0.000749	48.256805
chr17	28782990	0.000749	48.256806
chr17	28784382	0.000749	48.256807
chr17	28788586	0.000749	48.256810
chr17	28793317	0.000749	48.256813
chr17	28794020	0.000749	48.256814
chr17	28794548	0.000749	48.256814
chr17	28794736	0.000749	48.256814
chr17	28797057	0.442934	48.256816
chr17	28799343	0.442934	48.257829
chr17	28800352	0.003563	48.258276
chr17	28802444	0.003924	48.258283
chr17	28802864	0.004160	48.258285
chr17	28803663	1.241424	48.258288
chr17	28804281	0.174042	48.259055
chr17	28804996	0.224509	48.259180
chr17	28807384	0.224493	48.259716
chr17	28807450	0.014958	48.259731
chr17	28808800	0.014958	48.259751
chr17	28809528	0.014948	48.259762
chr17	28810873	0.014947	48.259782
chr17	28812120	0.205912	48.259800
chr17	28813624	0.205912	48.260110
chr17	28814674	0.003766	48.260326
chr17	28824495	0.040333	48.260363
chr17	28825756	0.065679	48.260414
chr17	28830490	0.060106	48.260725
chr17	28836574	0.004712	48.261091
chr17	28842538	0.006222	48.261119
chr17	28846901	0.006222	48.261146
chr17	28847112	0.013116	48.261147
chr17	28852288	0.034118	48.261215
chr17	28854667	0.039728	48.261296
chr17	28854759	0.044357	48.261300
chr17	28855286	0.044357	48.261323
chr17	28859954	0.044085	48.261530
chr17	28860333	0.043730	48.261547
chr17	28860580	0.043587	48.261558
chr17	28861577	0.043591	48.261601
chr17	28862267	0.043675	48.261632
chr17	28864382	0.043769	48.261724
chr17	28865661	0.047541	48.261780
chr17	28865969	0.087480	48.261795
chr17	28866323	0.246700	48.261825
chr17	28866590	0.360974	48.261891
chr17	28866646	0.437806	48.261912
chr17	28866650	0.510041	48.261913
chr17	28866744	0.513210	48.261961
chr17	28867035	0.524470	48.262111
chr17	28867153	0.529820	48.262172
chr17	28867959	0.055709	48.262600
chr17	28868339	0.059470	48.262621
chr17	28868492	0.070382	48.262630
chr17	28868729	0.084110	48.262646
chr17	28869069	0.097890	48.262675
chr17	28869617	0.108337	48.262729
chr17	28870727	0.121566	48.262849
chr17	28871175	0.401313	48.262903
chr17	28872625	0.583391	48.263485
chr17	28872713	0.573037	48.263537
chr17	28875003	0.536472	48.264849
chr17	28876694	0.209030	48.265756
chr17	28877714	0.179155	48.265969
chr17	28878817	0.161325	48.266167
chr17	28879935	0.155971	48.266347
chr17	28883741	0.155798	48.266941
chr17	28884532	0.155412	48.267064
chr17	28890203	0.517222	48.267945
chr17	28892843	1.189759	48.269311
chr17	28893083	1.416360	48.269596
chr17	28893647	1.415561	48.270395
chr17	28893678	1.415808	48.270439
chr17	28895897	1.407562	48.273581
chr17	28899024	1.878816	48.277982
chr17	28899614	2.733378	48.279091
chr17	28900861	1.741658	48.282499
chr17	28903394	1.669917	48.286911
chr17	28903418	1.593003	48.286951
chr17	28903493	1.477323	48.287071
chr17	28903831	0.362036	48.287570
chr17	28905254	0.290037	48.288085
chr17	28905666	0.203390	48.288205
chr17	28906296	0.193946	48.288333
chr17	28907674	0.191851	48.288600
chr17	28909187	0.191425	48.288890
chr17	28911780	0.185215	48.289387
chr17	28911825	0.177051	48.289395
chr17	28911843	0.169899	48.289398
chr17	28913615	0.049801	48.289699
chr17	28916433	0.047308	48.289839
chr17	28917126	0.046032	48.289872
chr17	28925353	0.046003	48.290251
chr17	28928309	0.046009	48.290387
chr17	28928857	0.046004	48.290412
chr17	28931871	0.046002	48.290551
chr17	28933442	0.046003	48.290623
chr17	28933996	0.046005	48.290649
chr17	28936803	0.046024	48.290778
chr17	28942109	0.046036	48.291022
chr17	28952286	0.046067	48.291490
chr17	28961146	0.046112	48.291899
chr17	28967865	0.046162	48.292208
chr17	28968150	0.046210	48.292222
chr17	28992560	0.046579	48.293350
chr17	29000019	0.046898	48.293697
chr17	29001383	0.047388	48.293761
chr17	29001387	0.048002	48.293761
chr17	29001580	0.048588	48.293770
chr17	29009905	0.097393	48.294175
chr17	29012932	0.105380	48.294470
chr17	29014667	0.105414	48.294653
chr17	29015932	0.105852	48.294786
chr17	29016360	0.105901	48.294831
chr17	29019607	0.131439	48.295175
chr17	29019643	0.152985	48.295180
chr17	29019731	0.173202	48.295193
chr17	29023709	0.263540	48.295882
chr17	29025184	0.109295	48.296271
chr17	29028281	0.101560	48.296609
chr17	29028858	0.080652	48.296668
chr17	29028897	0.080652	48.296671
chr17	29029728	0.033031	48.296738
chr17	29034147	0.033011	48.296884
chr17	29038032	0.033132	48.297012
chr17	29042557	0.037363	48.297162
chr17	29043493	0.039945	48.297197
chr17	29044073	0.041264	48.297220
chr17	29044901	0.041279	48.297255
chr17	29047285	0.042212	48.297353
chr17	29049039	0.083520	48.297427
chr17	29049640	0.205964	48.297477
chr17	29053323	0.048327	48.298236
chr17	29053968	2.962743	48.298267
chr17	29054355	2.960655	48.299414
chr17	29055959	0.287604	48.304162
chr17	29060632	0.289047	48.305506
chr17	29064679	0.289047	48.306676
chr17	29065541	0.289747	48.306925
chr17	29065745	0.290395	48.306985
chr17	29068425	0.021168	48.307763
chr17	29073830	0.021168	48.307877
chr17	29074507	0.021168	48.307892
chr17	29074580	0.021168	48.307893
chr17	29075188	0.021151	48.307906
chr17	29076347	0.021151	48.307930
chr17	29076571	0.021145	48.307935
chr17	29077437	0.021145	48.307953
chr17	29082334	0.021203	48.308057
chr17	29088447	0.021235	48.308187
chr17	29094253	0.960377	48.308310
chr17	29094882	0.021295	48.308914
chr17	29096821	0.021383	48.308955
chr17	29096908	0.021508	48.308957
chr17	29102188	0.170019	48.309071
chr17	29104296	0.001560	48.309429
chr17	29104342	0.001560	48.309429
chr17	29107220	0.001356	48.309434
chr17	29107472	0.001177	48.309434
chr17	29107588	0.001000	48.309434
chr17	29107708	0.000822	48.309434
chr17	29108804	0.000802	48.309435
chr17	29109663	0.000802	48.309436
chr17	29111043	0.000802	48.309437
chr17	29111902	0.000802	48.309438
chr17	29114463	0.000802	48.309440
chr17	29119559	0.000802	48.309444
chr17	29120296	0.000802	48.309444
chr17	29120690	0.000802	48.309445
chr17	29121058	0.000802	48.309445
chr17	29122501	0.000802	48.309446
chr17	29124535	0.000802	48.309448
chr17	29124580	0.000802	48.309448
chr17	29126951	0.000802	48.309450
chr17	29130396	0.000802	48.309453
chr17	29130880	0.000802	48.309453
chr17	29134839	0.000802	48.309456
chr17	29136426	0.000802	48.309457
chr17	29136468	0.000802	48.309457
chr17	29136565	0.000802	48.309457
chr17	29140162	0.000805	48.309460
chr17	29143863	0.000805	48.309463
chr17	29146919	0.003574	48.309466
chr17	29147164	0.012637	48.309467
chr17	29148772	0.664672	48.309487
chr17	29149298	0.590995	48.309837
chr17	29156211	0.079992	48.313922
chr17	29158339	0.079510	48.314092
chr17	29158515	0.079348	48.314106
chr17	29159329	1.409881	48.314171
chr17	29159660	0.029332	48.314638
chr17	29160700	0.000425	48.314668
chr17	29161202	0.000382	48.314668
chr17	29161358	0.000279	48.314668
chr17	29161503	0.000212	48.314668
chr17	29162173	0.000212	48.314669
chr17	29164023	0.000212	48.314669
chr17	29164540	0.000212	48.314669
chr17	29165934	0.000212	48.314669
chr17	29167653	0.000212	48.314670
chr17	29168320	0.000212	48.314670
chr17	29170718	0.000212	48.314670
chr17	29173228	0.000212	48.314671
chr17	29182707	0.000212	48.314673
chr17	29187497	0.000212	48.314674
chr17	29189830	0.000212	48.314674
chr17	29197460	0.000212	48.314676
chr17	29199379	0.000212	48.314676
chr17	29200122	0.000212	48.314677
chr17	29204801	0.000212	48.314678
chr17	29213943	0.000212	48.314680
chr17	29214387	0.000212	48.314680
chr17	29216245	0.000212	48.314680
chr17	29218368	0.000212	48.314680
chr17	29221227	0.000212	48.314681
chr17	29224542	0.000212	48.314682
chr17	29226228	0.000212	48.314682
chr17	29229424	0.000212	48.314683
chr17	29233763	0.000214	48.314684
chr17	29234505	0.000214	48.314684
chr17	29237384	0.000214	48.314685
chr17	29237702	0.000248	48.314685
chr17	29242600	0.529469	48.314686
chr17	29244398	0.664520	48.315638
chr17	29247715	0.060115	48.317842
chr17	29250101	0.053013	48.317985
chr17	29259683	0.057674	48.318493
chr17	29259899	3.954776	48.318506
chr17	29261397	3.954775	48.324430
chr17	29262773	6.210145	48.329872
chr17	29265621	6.088471	48.347558
chr17	29266180	6.086085	48.350962
chr17	29268563	0.024186	48.365465
chr17	29271319	0.024093	48.365532
chr17	29271832	0.024093	48.365544
chr17	29272385	0.023919	48.365557
chr17	29273786	0.023876	48.365591
chr17	29275101	0.025954	48.365622
chr17	29276047	0.086968	48.365647
chr17	29276168	0.187334	48.365657
chr17	29276807	0.732060	48.365777
chr17	29277114	0.790432	48.366002
chr17	29277349	0.152574	48.366187
chr17	29277489	0.059806	48.366209
chr17	29277930	0.032276	48.366235
chr17	29280037	0.032288	48.366303
chr17	29280441	0.032301	48.366316
chr17	29283603	0.032301	48.366418
chr17	29283694	0.032298	48.366421
chr17	29284030	0.032298	48.366432
chr17	29284214	0.032287	48.366438
chr17	29286223	0.032287	48.366503
chr17	29288195	0.032287	48.366567
chr17	29289053	0.032286	48.366594
chr17	29290783	0.032286	48.366650
chr17	29294018	0.032286	48.366755
chr17	29297595	0.032286	48.366870
chr17	29297910	0.032287	48.366880
chr17	29298304	0.032287	48.366893
chr17	29311956	0.035832	48.367334
chr17	29312871	0.041600	48.367367
chr17	29313078	0.049641	48.367375
chr17	29315193	0.097905	48.367480
chr17	29319956	0.261815	48.367947
chr17	29324994	0.469541	48.369266
chr17	29325023	0.688977	48.369279
chr17	29326501	0.603176	48.370298
chr17	29326646	0.463912	48.370385
chr17	29326735	0.352878	48.370426
chr17	29328208	0.350105	48.370946
chr17	29330544	0.512045	48.371764
chr17	29333383	0.534943	48.373218
chr17	29333516	0.557655	48.373289
chr17	29333884	0.558044	48.373494
chr17	29336089	0.532675	48.374724
chr17	29336337	0.497553	48.374857
chr17	29338545	0.400067	48.375955
chr17	29339733	2.149560	48.376430
chr17	29346798	1.807781	48.391617
chr17	29349123	1.807781	48.395820
chr17	29349688	0.017464	48.396842
chr17	29355526	0.017140	48.396944
chr17	29359973	0.016963	48.397020
chr17	29360004	0.016796	48.397020
chr17	29375030	0.077204	48.397273
chr17	29375177	0.077467	48.397284
chr17	29375544	0.078335	48.397312
chr17	29376188	0.080295	48.397363
chr17	29376293	0.082253	48.397371
chr17	29378118	0.129414	48.397521
chr17	29378892	0.155625	48.397622
chr17	29379984	0.214974	48.397792
chr17	29380292	0.708852	48.397858
chr17	29383324	2.154257	48.400007
chr17	29386228	3.045021	48.406263
chr17	29389571	3.044982	48.416442
chr17	29393104	3.060741	48.427200
chr17	29394541	0.744657	48.431599
chr17	29394559	0.753734	48.431612
chr17	29395047	0.758683	48.431980
chr17	29395746	0.744885	48.432510
chr17	29396297	0.744885	48.432921
chr17	29397044	0.724015	48.433477
chr17	29398369	0.658241	48.434436
chr17	29399167	0.648067	48.434962
chr17	29399354	0.640739	48.435083
chr17	29400553	0.554640	48.435851
chr17	29402033	0.527417	48.436672
chr17	29402595	0.313861	48.436968
chr17	29405414	0.313861	48.437853
chr17	29405878	0.041736	48.437999
chr17	29408059	0.040756	48.438090
chr17	29411573	0.049191	48.438233
chr17	29412046	0.198482	48.438256
chr17	29416499	0.038017	48.439140
chr17	29423989	0.038041	48.439425
chr17	29426946	0.038051	48.439537
chr17	29431407	0.039047	48.439707
chr17	29438508	0.038925	48.439984
chr17	29438558	0.038484	48.439986
chr17	29442878	0.035700	48.440153
chr17	29448097	0.009976	48.440339
chr17	29454306	0.009976	48.440401
chr17	29458197	0.009676	48.440440
chr17	29458682	0.009536	48.440444
chr17	29461899	0.040442	48.440475
chr17	29461912	0.074222	48.440476
chr17	29462095	0.074232	48.440489
chr17	29466722	0.132607	48.440833
chr17	29469103	0.132619	48.441148
chr17	29470002	0.924679	48.441268
chr17	29470646	0.012895	48.441863
chr17	29471682	0.010603	48.441876
chr17	29472077	0.009840	48.441881
chr17	29474744	0.009661	48.441907
chr17	29479634	0.009659	48.441954
chr17	29480295	0.009625	48.441960
chr17	29481019	0.009629	48.441967
chr17	29482878	0.009600	48.441985
chr17	29486152	0.009610	48.442017
chr17	29490602	0.009610	48.442060
chr17	29490992	0.009615	48.442063
chr17	29492423	0.009615	48.442077
chr17	29492463	0.009621	48.442077
chr17	29493993	0.009621	48.442092
chr17	29494693	0.009624	48.442099
chr17	29495895	0.009624	48.442110
chr17	29496343	0.009624	48.442115
chr17	29496486	0.009624	48.442116
chr17	29498387	0.009624	48.442134
chr17	29508775	0.009624	48.442234
chr17	29516113	0.009624	48.442305
chr17	29519995	0.009624	48.442342
chr17	29520056	0.009620	48.442343
chr17	29520382	0.009622	48.442346
chr17	29521833	0.009633	48.442360
chr17	29524974	0.010088	48.442390
chr17	29525027	0.010616	48.442391
chr17	29526742	0.206166	48.442409
chr17	29527850	0.206330	48.442637
chr17	29530350	0.047803	48.443153
chr17	29530709	0.015673	48.443170
chr17	29531980	0.179003	48.443190
chr17	29532356	0.557237	48.443258
chr17	29533871	0.070391	48.444102
chr17	29534867	0.002590	48.444172
chr17	29536133	0.001973	48.444175
chr17	29539998	0.001962	48.444183
chr17	29540371	0.001951	48.444184
chr17	29541061	0.001938	48.444185
chr17	29541339	0.001883	48.444186
chr17	29542729	0.001883	48.444188
chr17	29543269	0.001883	48.444189
chr17	29544715	0.001881	48.444192
chr17	29546175	0.001881	48.444195
chr17	29547254	0.001881	48.444197
chr17	29547601	0.001883	48.444197
chr17	29547862	0.001883	48.444198
chr17	29553485	0.002038	48.444208
chr17	29555078	0.002261	48.444212
chr17	29558293	0.002261	48.444219
chr17	29559588	1.232300	48.444222
chr17	29559932	0.259509	48.444646
chr17	29560021	0.007068	48.444669
chr17	29560777	0.006339	48.444674
chr17	29560800	0.006097	48.444674
chr17	29561071	0.006007	48.444676
chr17	29562905	0.006077	48.444687
chr17	29564603	0.096352	48.444697
chr17	29567152	0.092939	48.444943
chr17	29571326	0.014614	48.445331
chr17	29572284	0.025691	48.445345
chr17	29574642	0.025691	48.445405
chr17	29577248	0.025691	48.445472
chr17	29578360	0.026838	48.445501
chr17	29578724	0.026789	48.445511
chr17	29582184	0.027109	48.445603
chr17	29583818	0.027253	48.445648
chr17	29586586	0.027255	48.445723
chr17	29587665	0.027255	48.445753
chr17	29587917	0.027230	48.445759
chr17	29590053	0.027299	48.445818
chr17	29590617	0.027351	48.445833
chr17	29592550	0.027369	48.445886
chr17	29596135	0.027369	48.445984
chr17	29597464	0.027369	48.446020
chr17	29599053	0.027352	48.446064
chr17	29599332	0.027319	48.446071
chr17	29599954	0.027299	48.446088
chr17	29600564	0.027254	48.446105
chr17	29602410	0.027254	48.446155
chr17	29602610	0.027232	48.446161
chr17	29603631	0.027224	48.446189
chr17	29604758	0.027224	48.446219
chr17	29609922	0.027136	48.446360
chr17	29612410	0.026896	48.446427
chr17	29613600	0.026369	48.446459
chr17	29616632	0.026012	48.446539
chr17	29618990	0.160784	48.446601
chr17	29620272	0.160776	48.446807
chr17	29621392	0.160761	48.446987
chr17	29623288	0.128257	48.447292
chr17	29624175	0.071488	48.447406
chr17	29625430	0.031654	48.447495
chr17	29625638	0.026477	48.447502
chr17	29627297	0.042509	48.447546
chr17	29628400	0.039185	48.447593
chr17	29628533	0.031592	48.447598
chr17	29628549	0.026546	48.447598
chr17	29629326	0.026546	48.447619
chr17	29629979	0.026457	48.447636
chr17	29630280	0.026416	48.447644
chr17	29630425	0.026419	48.447648
chr17	29630970	0.026419	48.447663
chr17	29632471	0.026419	48.447702
chr17	29632664	0.026419	48.447707
chr17	29633816	0.028296	48.447738
chr17	29634560	0.030628	48.447759
chr17	29635594	0.030627	48.447790
chr17	29637308	0.281212	48.447843
chr17	29638692	0.281212	48.448232
chr17	29639590	0.026669	48.448485
chr17	29640204	0.038598	48.448501
chr17	29644475	0.038641	48.448666
chr17	29644852	0.028754	48.448680
chr17	29646032	0.499548	48.448714
chr17	29646438	0.381840	48.448917
chr17	29647707	0.062123	48.449402
chr17	29647908	0.028212	48.449414
chr17	29650072	0.028066	48.449475
chr17	29650656	0.030890	48.449492
chr17	29652147	0.028492	48.449538
chr17	29652456	0.028059	48.449547
chr17	29652531	0.027736	48.449549
chr17	29652884	0.027739	48.449558
chr17	29653293	0.027710	48.449570
chr17	29654876	0.027664	48.449614
chr17	29658124	0.027664	48.449703
chr17	29663172	0.027664	48.449843
chr17	29666539	0.027664	48.449936
chr17	29666588	0.027668	48.449938
chr17	29666735	0.027668	48.449942
chr17	29668808	0.027667	48.449999
chr17	29670190	0.027667	48.450037
chr17	29671327	0.027666	48.450069
chr17	29675878	0.027666	48.450195
chr17	29675971	0.027666	48.450197
chr17	29679246	0.027667	48.450288
chr17	29680526	0.027818	48.450323
chr17	29681245	0.565268	48.450343
chr17	29684553	0.028796	48.452213
chr17	29685150	0.028798	48.452230
chr17	29686024	0.028773	48.452256
chr17	29688299	0.028773	48.452321
chr17	29689430	0.028773	48.452354
chr17	29691368	0.028784	48.452409
chr17	29693785	0.028932	48.452479
chr17	29694054	0.028932	48.452487
chr17	29694063	0.028704	48.452487
chr17	29696785	0.042167	48.452565
chr17	29697223	0.061272	48.452583
chr17	29697251	0.077208	48.452585
chr17	29698259	0.090844	48.452663
chr17	29698937	0.103384	48.452725
chr17	29699416	0.105190	48.452774
chr17	29700101	0.100707	48.452846
chr17	29701671	0.104526	48.453004
chr17	29703438	0.104526	48.453189
chr17	29704002	0.111679	48.453248
chr17	29705947	0.114066	48.453465
chr17	29707050	0.114399	48.453591
chr17	29708155	0.114731	48.453717
chr17	29711317	0.167594	48.454080
chr17	29711411	0.222632	48.454096
chr17	29717879	0.121335	48.455536
chr17	29720470	0.121335	48.455850
chr17	29722619	0.159173	48.456111
chr17	29722809	0.197772	48.456141
chr17	29723346	0.223730	48.456247
chr17	29724557	0.280105	48.456518
chr17	29724708	0.518319	48.456561
chr17	29725799	0.726738	48.457126
chr17	29727873	0.928460	48.458633
chr17	29729250	2.676380	48.459912
chr17	29730150	1.125757	48.462321
chr17	29730825	1.128136	48.463081
chr17	29730916	1.090824	48.463183
chr17	29731481	1.087182	48.463800
chr17	29731964	1.052065	48.464325
chr17	29732045	1.076523	48.464410
chr17	29734707	1.551232	48.467276
chr17	29735312	2.979026	48.468214
chr17	29735639	6.203945	48.469188
chr17	29736578	11.499799	48.475014
chr17	29738601	3.939108	48.498278
chr17	29739282	2.238081	48.500960
chr17	29739349	6.647745	48.501110
chr17	29740339	0.637660	48.507692
chr17	29742727	0.635699	48.509214
chr17	29744499	0.631627	48.510341
chr17	29745661	0.624980	48.511075
chr17	29745981	0.620771	48.511275
chr17	29747211	0.620851	48.512038
chr17	29747218	0.622761	48.512043
chr17	29749444	0.813099	48.513429
chr17	29749542	0.813184	48.513509
chr17	29750515	0.813564	48.514300
chr17	29751016	0.813598	48.514707
chr17	29752119	0.812686	48.515605
chr17	29752255	0.846079	48.515715
chr17	29755009	0.840834	48.518045
chr17	29759235	0.771948	48.521599
chr17	29761525	0.649088	48.523367
chr17	29762214	0.622498	48.523814
chr17	29762392	0.607629	48.523925
chr17	29763373	0.586049	48.524521
chr17	29763493	0.557156	48.524591
chr17	29767086	0.558978	48.526593
chr17	29767195	0.560420	48.526654
chr17	29773751	0.565199	48.530328
chr17	29775014	0.563782	48.531042
chr17	29776946	0.564947	48.532131
chr17	29777029	0.566295	48.532178
chr17	29777512	0.566192	48.532451
chr17	29777792	0.568249	48.532610
chr17	29779387	0.569620	48.533516
chr17	29779548	0.570538	48.533608
chr17	29781765	0.571036	48.534873
chr17	29782941	1.053910	48.535544
chr17	29783218	1.059932	48.535836
chr17	29783244	1.069946	48.535864
chr17	29783963	4.091631	48.536633
chr17	29783969	7.002405	48.536658
chr17	29784184	7.515511	48.538163
chr17	29784258	11.424551	48.538719
chr17	29784431	11.729538	48.540696
chr17	29785120	21.753893	48.548777
chr17	29785128	22.895461	48.548952
chr17	29785208	24.085395	48.550783
chr17	29785370	24.088356	48.554685
chr17	29785605	24.088356	48.560346
chr17	29790030	22.728710	48.666937
chr17	29790522	2.148117	48.678119
chr17	29791452	1.218848	48.680117
chr17	29792427	1.173474	48.681305
chr17	29792453	1.174232	48.681336
chr17	29792480	1.127361	48.681368
chr17	29793821	1.161753	48.682879
chr17	29794470	2.177508	48.683633
chr17	29795222	6.166700	48.685271
chr17	29796197	7.497558	48.691283
chr17	29796314	6.429897	48.692161
chr17	29796804	5.042245	48.695311
chr17	29797082	1.065987	48.696713
chr17	29797211	0.936007	48.696850
chr17	29797333	0.918853	48.696965
chr17	29797381	0.916791	48.697009
chr17	29797674	0.896909	48.697277
chr17	29798283	0.857019	48.697824
chr17	29798586	0.842354	48.698083
chr17	29799414	0.658599	48.698781
chr17	29799897	0.492496	48.699099
chr17	29800471	0.398208	48.699382
chr17	29800656	0.383719	48.699455
chr17	29806562	0.338755	48.701721
chr17	29810634	0.354987	48.703101
chr17	29814062	0.972263	48.704318
chr17	29814532	0.982051	48.704775
chr17	29819351	1.051264	48.709507
chr17	29821278	1.079551	48.711533
chr17	29822862	0.958292	48.713243
chr17	29823165	0.949701	48.713533
chr17	29824011	0.464878	48.714337
chr17	29827118	0.534667	48.715781
chr17	29827405	0.542583	48.715935
chr17	29827429	0.552986	48.715948
chr17	29827729	0.509592	48.716114
chr17	29829622	0.413809	48.717078
chr17	29829674	0.209555	48.717100
chr17	29830567	0.197675	48.717287
chr17	29834630	0.196830	48.718090
chr17	29834772	0.197150	48.718118
chr17	29835362	0.201164	48.718234
chr17	29836171	0.847432	48.718397
chr17	29838382	3.184482	48.720271
chr17	29842552	4.878945	48.733550
chr17	29844658	4.887785	48.743825
chr17	29848849	2.768813	48.764310
chr17	29848904	2.900149	48.764462
chr17	29850698	2.783729	48.769665
chr17	29851943	1.602737	48.773131
chr17	29852092	0.753176	48.773370
chr17	29852598	0.678346	48.773751
chr17	29852653	0.617673	48.773788
chr17	29853354	0.619823	48.774221
chr17	29853568	0.480767	48.774354
chr17	29854249	0.481935	48.774681
chr17	29855335	0.486191	48.775204
chr17	29855661	0.491461	48.775363
chr17	29855932	0.497649	48.775496
chr17	29856942	0.500288	48.775999
chr17	29857010	0.502617	48.776033
chr17	29857264	0.504858	48.776160
chr17	29857807	0.508495	48.776434
chr17	29859464	0.509538	48.777277
chr17	29859506	0.511029	48.777298
chr17	29861845	0.522646	48.778494
chr17	29862999	0.550410	48.779097
chr17	29865806	0.880058	48.780642
chr17	29868140	0.887897	48.782696
chr17	29868448	0.882977	48.782969
chr17	29868556	0.876084	48.783065
chr17	29870883	0.865820	48.785103
chr17	29870973	0.857424	48.785181
chr17	29871342	0.847187	48.785498
chr17	29872631	0.839905	48.786590
chr17	29876421	0.838953	48.789773
chr17	29879923	1.012564	48.792711
chr17	29884773	1.011255	48.797622
chr17	29889952	1.744360	48.802859
chr17	29891455	25.407179	48.805481
chr17	29892913	28.624385	48.842525
chr17	29894732	19.261608	48.894592
chr17	29894766	9.600962	48.895247
chr17	29895375	9.600496	48.901094
